@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_mfcc

@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f12 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f13 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f14 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f15 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f16 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f18 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f19 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f20 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f21 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f22 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f25 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f26 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f27 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f28 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f29 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f30 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f31 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f32 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f33 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f34 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f35 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f36 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f37 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f38 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f39 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f40 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f41 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f42 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f43 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f44 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f45 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f46 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f47 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f48 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f49 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f50 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f51 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
-54.020573,5.588071,1.109176,2.103331,0.454248,0.926616,0.360593,-0.530022,0.414404,-0.000189,-0.244001,0.294466,0.34224,4.114766,1.206874,1.035559,0.811655,0.722058,0.594017,0.601352,0.649143,0.514576,0.572141,0.541845,0.563719,0.492312,6.258371,1.02724,0.732042,0.597407,0.510927,0.325341,0.342499,0.489039,0.352657,0.197355,0.401004,0.342333,0.275625,3.931457,0.42722,0.352352,0.191438,0.192739,0.166711,0.145509,0.193021,0.152271,0.143343,0.137783,0.16274,0.125962,blues
-59.424682,5.339053,0.940287,2.024527,0.665105,0.825191,-0.23545,-0.606572,0.27504,0.052591,-0.111745,0.364369,0.195045,4.970645,1.310298,0.984377,0.802934,0.673434,0.520845,0.676128,0.575373,0.519862,0.546373,0.549505,0.516279,0.488974,8.741434,1.144172,1.188865,0.555823,0.504465,0.297449,0.566159,0.3563,0.348816,0.448094,0.457253,0.47294,0.303937,4.055495,0.571102,0.399456,0.384943,0.197309,0.133313,0.229758,0.142911,0.151851,0.152256,0.127856,0.16351,0.136961,blues
-55.374845,5.23509,0.28029,1.72838,0.254275,1.168584,0.086706,-0.68577,0.464126,0.26162,0.044153,0.437724,0.237356,4.812545,1.460194,1.195104,1.075121,0.779849,0.649412,0.719319,0.606108,0.584586,0.56716,0.614493,0.550204,0.519266,6.758693,1.194903,0.952821,0.80123,0.697909,0.440479,0.536948,0.431947,0.390653,0.382941,0.430813,0.391584,0.247295,4.176585,0.69686,0.448884,0.400195,0.236146,0.165566,0.226158,0.135555,0.135326,0.156304,0.23834,0.182111,0.13958,blues
-55.257834,5.472282,0.342347,1.576873,0.409551,0.66872,-0.258199,-0.620745,0.546499,0.318821,0.047806,0.372651,0.42727,4.601809,1.333981,1.258948,1.026709,0.808069,0.663223,0.666987,0.651677,0.604773,0.652258,0.527889,0.550072,0.532314,7.287579,1.255505,1.040072,0.778106,0.530546,0.307865,0.483186,0.415088,0.282836,0.385479,0.233,0.323761,0.366016,3.609895,0.359892,0.365719,0.431781,0.210287,0.166585,0.202262,0.137207,0.143871,0.177835,0.128519,0.180887,0.129819,blues
-55.247473,5.984598,0.512354,3.095441,0.585206,0.975517,0.139539,-0.685923,0.348943,0.267491,0.02146,0.578266,0.259219,5.047989,1.546294,1.192567,0.968471,0.743715,0.626042,0.687626,0.667037,0.592678,0.6555,0.625516,0.551079,0.568063,6.832623,1.327995,0.601846,0.571663,0.526098,0.351761,0.288051,0.492485,0.344446,0.310355,0.354196,0.321623,0.291462,3.962701,0.515098,0.340488,0.320062,0.224671,0.157486,0.166809,0.178826,0.156929,0.209644,0.155252,0.123781,0.134187,blues
-56.781152,4.60389,1.245591,1.750587,0.692004,0.934482,0.098347,-0.500892,0.253035,-0.07991,-0.22004,-0.067586,-0.034328,3.944791,1.364204,0.879176,0.764887,0.647384,0.545823,0.525371,0.605059,0.588396,0.528774,0.4919,0.543107,0.53329,7.019212,1.015658,1.021998,0.667166,0.553825,0.251936,0.447016,0.550181,0.645841,0.369768,0.369867,0.380269,0.6135,4.305121,0.455162,0.388796,0.311286,0.198257,0.158154,0.103677,0.216792,0.189499,0.130096,0.133453,0.175654,0.213396,blues
-55.019188,6.285472,0.628571,2.07394,0.213558,0.974788,-0.53615,-0.532192,0.243796,-0.013677,0.180869,0.3372,0.457967,4.623896,1.283768,1.089292,0.966857,0.686209,0.658094,0.649392,0.575097,0.615593,0.551861,0.581234,0.620676,0.670949,7.401108,1.373153,1.270043,1.17704,0.800093,0.473189,0.572475,0.429423,0.378084,0.271088,0.384876,0.361028,0.385734,3.625471,0.436608,0.417622,0.360433,0.144321,0.144172,0.164852,0.122766,0.172543,0.136696,0.099991,0.181697,0.225148,blues
-55.367344,5.861852,0.983533,1.583145,0.397506,0.586938,-0.004168,-0.471035,0.372714,0.145179,-0.026108,0.487329,0.353497,3.910033,1.172388,1.091169,0.804365,0.750155,0.658435,0.653699,0.570988,0.572161,0.527869,0.604682,0.58604,0.508703,6.522261,0.893031,0.646484,0.621576,0.480007,0.348385,0.306397,0.253759,0.320216,0.269854,0.332723,0.256098,0.262142,4.210407,0.350097,0.346976,0.259316,0.211766,0.13797,0.210898,0.156507,0.1547,0.119319,0.109699,0.152958,0.129468,blues
-56.685901,6.019702,0.78423,2.153015,0.726094,1.135723,-0.244437,-0.783777,0.599865,0.057746,-0.151843,0.19241,0.248716,4.987574,1.607685,1.250146,0.927565,0.712635,0.590563,0.614933,0.537717,0.557712,0.568016,0.501472,0.527832,0.59839,7.515477,1.521835,0.925569,0.56228,0.644427,0.369203,0.555031,0.357521,0.467325,0.439587,0.269015,0.313745,0.488426,4.355794,0.627898,0.373275,0.315025,0.226138,0.162573,0.181196,0.136034,0.177582,0.183501,0.130263,0.210771,0.263999,blues
-55.067692,6.168977,0.658338,2.050386,0.072288,0.972013,-0.341013,-0.820096,0.533909,-0.012384,-0.095802,0.142771,0.205547,4.67645,1.361916,1.066159,0.847114,0.69614,0.586898,0.639848,0.614722,0.560283,0.572662,0.496295,0.510368,0.498222,7.51363,1.495023,0.78155,0.650797,0.776587,0.354509,0.701034,0.594404,0.458344,0.527584,0.386653,0.371611,0.331949,3.705691,0.603862,0.381908,0.254132,0.207123,0.174184,0.197585,0.163773,0.15483,0.184641,0.146194,0.208939,0.199383,blues
-53.35801,5.758878,0.557909,2.841029,0.301505,1.053477,0.000677,0.123935,0.09568,0.242901,-0.767683,-0.264988,-0.07357,4.74802,1.221399,1.247065,0.785116,0.616064,0.559783,0.562841,0.574528,0.568602,0.512528,0.561642,0.530255,0.551296,6.939384,0.990077,1.178643,0.614982,0.37367,0.389927,0.362361,0.447839,0.34985,0.216737,0.354377,0.480456,0.324549,3.780477,0.43564,0.414385,0.260181,0.192268,0.13933,0.145995,0.21821,0.135604,0.115827,0.115689,0.138363,0.128347,blues
-56.848813,5.553626,0.925644,3.115576,0.435437,1.041125,0.164714,0.129513,-0.070044,0.362705,-0.084172,0.048897,0.395617,5.193058,1.429404,1.003869,0.967188,0.690591,0.619652,0.703047,0.558077,0.560516,0.514622,0.484226,0.523766,0.514513,7.645314,0.988608,1.28324,0.69879,0.444017,0.327814,0.520695,0.488164,0.278337,0.298343,0.24187,0.329179,0.279915,4.096111,0.477839,0.374179,0.309687,0.178057,0.130084,0.211036,0.157192,0.137638,0.136377,0.094795,0.140249,0.12834,blues
-55.814382,5.416228,0.877648,3.161776,0.196167,0.790181,0.096494,0.347711,-0.054599,0.094211,-0.394775,-0.101753,0.386412,5.263249,1.22673,1.48166,1.083373,0.696884,0.631379,0.597948,0.585814,0.553334,0.544266,0.619018,0.568447,0.550104,6.785061,0.943607,1.357181,0.758293,0.405528,0.55683,0.361297,0.504435,0.294149,0.271615,0.361452,0.428053,0.412427,3.867409,0.447572,0.48758,0.367607,0.205865,0.229303,0.182083,0.211117,0.155311,0.149516,0.138003,0.196896,0.178945,blues
-58.241103,4.919768,0.83129,2.566316,0.234393,0.741195,0.299847,0.051546,0.288838,0.168311,-0.240555,-0.050556,0.151768,5.628107,1.50371,1.254504,0.899632,0.71327,0.587809,0.660436,0.633866,0.595629,0.480783,0.52881,0.539982,0.514386,7.294685,0.998081,1.267261,0.795985,0.582554,0.490906,0.476181,0.625969,0.417715,0.253119,0.409902,0.499409,0.465171,4.638831,0.337504,0.616394,0.357542,0.21648,0.158308,0.16341,0.182598,0.196803,0.124295,0.140575,0.215088,0.203161,blues
-53.560393,5.378042,0.555688,3.041004,-0.252784,0.789417,0.359841,0.134886,-0.383183,-0.163614,-0.428124,0.180186,0.021148,3.866519,1.122543,1.06471,1.051324,0.714522,0.611823,0.598661,0.568305,0.492259,0.550284,0.496871,0.484981,0.449141,6.790852,1.424111,1.169272,0.878152,0.619121,0.486831,0.387129,0.389456,0.35515,0.356237,0.297407,0.309835,0.384682,3.706373,0.418728,0.452899,0.465676,0.215891,0.162418,0.166536,0.122851,0.127065,0.138232,0.126355,0.092555,0.12811,blues
-54.830553,6.096598,-0.172725,3.003329,0.723596,1.017012,0.306528,-0.01649,-0.021071,0.072438,0.039695,0.040943,0.492985,4.544864,1.273571,1.09716,0.966835,0.714784,0.643659,0.631332,0.591224,0.558174,0.572971,0.498024,0.545124,0.565659,7.674139,1.060091,1.331855,0.873515,0.393936,0.412284,0.508542,0.42651,0.221125,0.24619,0.184959,0.349725,0.270265,3.443438,0.404818,0.414657,0.285528,0.215125,0.178865,0.159583,0.165084,0.125636,0.164441,0.122892,0.155095,0.16906,blues
-55.349686,5.825332,1.803315,1.097089,1.423057,0.479522,0.689968,0.12084,0.332939,-0.519146,-0.153541,-0.051873,0.288411,4.15311,1.804636,1.023686,0.869015,0.722036,0.847204,0.728891,0.540269,0.557776,0.665405,0.486633,0.522345,0.577304,6.664002,1.030109,0.848773,0.534343,0.533328,0.611141,0.374879,0.293035,0.347625,0.379931,0.33801,0.391609,0.393888,4.104866,0.795403,0.341039,0.250828,0.250034,0.269336,0.225053,0.147774,0.123083,0.174801,0.119113,0.149413,0.183594,blues
-53.122159,6.631025,2.027002,1.333921,1.183727,0.157966,0.942142,0.117958,0.437155,0.118591,-0.073298,-0.156148,0.458108,3.222718,1.485072,0.909884,0.914434,0.709123,0.731509,0.675184,0.706486,0.51669,0.542593,0.479632,0.534585,0.527615,6.022984,1.103546,0.827152,0.702656,0.379671,0.381846,0.351084,0.548878,0.274142,0.384256,0.232912,0.315593,0.282887,4.242791,0.62411,0.343298,0.274642,0.237848,0.195796,0.181552,0.174165,0.097806,0.120405,0.105372,0.113678,0.12159,blues
-53.533577,6.410577,1.90237,1.477794,1.430715,0.554019,0.965567,0.280418,0.249386,-0.532335,-0.435518,-0.358759,0.066007,3.212062,1.307586,0.777394,0.845347,0.699669,0.702543,0.629875,0.529335,0.550461,0.641695,0.530891,0.547438,0.528927,6.110113,1.159674,0.679199,0.586302,0.555451,0.601778,0.307388,0.294389,0.422741,0.432601,0.392756,0.538751,0.576774,4.21392,0.503593,0.291945,0.266194,0.225579,0.258451,0.177919,0.104419,0.176071,0.16382,0.188452,0.203446,0.178434,blues
-57.308222,6.174679,1.395187,1.047013,1.478672,0.596846,0.719835,0.581608,0.430004,0.073136,-0.039304,0.170112,0.555878,4.055607,1.598391,0.899079,0.7964,0.609705,0.560154,0.619227,0.527236,0.579221,0.54296,0.469013,0.485735,0.465971,7.162324,1.247264,0.887103,0.795401,0.542967,0.425782,0.382748,0.508747,0.329535,0.502424,0.279935,0.347074,0.311548,4.070063,0.88477,0.318284,0.289002,0.238004,0.144975,0.178893,0.137637,0.183543,0.165874,0.112945,0.143446,0.10444,blues
-54.475257,6.622465,2.646211,0.987589,1.381416,0.383371,0.859689,0.365203,0.489342,-0.268782,-0.100319,-0.016117,0.430808,3.62409,1.563827,0.934084,0.908593,0.668493,0.873784,0.67059,0.575985,0.565584,0.522802,0.50908,0.482337,0.519443,6.407158,1.222751,0.542136,0.758467,0.459636,0.532231,0.325689,0.375402,0.395135,0.365336,0.343383,0.273058,0.362593,4.266842,0.701683,0.344205,0.272726,0.179622,0.258033,0.146223,0.130322,0.154913,0.095289,0.130374,0.12658,0.16103,blues
-53.901562,6.104512,1.593382,0.79617,1.392704,0.657425,0.918274,-0.049981,0.589548,-0.248939,-0.132919,-0.311376,0.230613,3.855986,1.298472,0.929733,0.854463,0.721077,0.710567,0.676014,0.571711,0.597578,0.613815,0.492062,0.557145,0.573086,6.402883,1.227258,0.647013,0.551761,0.517545,0.504168,0.313028,0.365269,0.459316,0.386022,0.296511,0.301227,0.41267,4.216321,0.552236,0.263322,0.295854,0.213593,0.229861,0.147685,0.144962,0.148938,0.187298,0.124424,0.189305,0.236997,blues
-50.677268,6.760915,1.207813,0.508828,1.166076,0.095734,0.734556,0.357525,0.267251,0.140179,0.22226,0.092324,0.100291,2.917761,1.363717,0.939626,0.680034,0.623636,0.608425,0.597209,0.576024,0.579332,0.485651,0.477774,0.454779,0.429018,6.078436,1.129999,0.819038,0.406345,0.402979,0.368944,0.292384,0.392952,0.360617,0.271226,0.307104,0.250876,0.245243,3.525302,0.454007,0.240716,0.174548,0.154019,0.136294,0.172261,0.124044,0.137428,0.115121,0.122177,0.080778,0.079812,blues
-52.560105,6.868838,1.923605,1.20732,1.395661,0.731126,1.104667,0.184601,0.159109,-0.33549,-0.303264,0.035131,0.494194,3.151021,1.29925,0.781163,0.867973,0.61579,0.679398,0.79432,0.567648,0.549463,0.582011,0.586991,0.536587,0.584404,6.186595,1.054935,0.472653,0.555559,0.393668,0.439529,0.411006,0.259176,0.344675,0.301394,0.375644,0.266801,0.365722,4.053596,0.531684,0.177816,0.277605,0.13303,0.213481,0.221075,0.113239,0.112368,0.146718,0.187267,0.202569,0.224248,blues
-60.11516,5.968882,1.076791,1.186155,1.258951,0.761966,0.7868,0.290491,0.457092,-0.012111,-0.085182,0.088726,0.019681,5.522208,1.528231,1.01665,0.874871,0.718657,0.647876,0.689934,0.668527,0.611854,0.662777,0.678996,0.840481,0.794455,7.814182,1.422322,0.828562,0.700103,0.502656,0.384386,0.442549,0.508722,0.459086,0.468185,0.47154,0.515843,0.447684,4.684482,0.557701,0.357948,0.234,0.183123,0.230603,0.240381,0.223423,0.162543,0.19961,0.278009,0.390848,0.357844,blues
-52.758359,6.585686,1.69523,1.037168,1.399216,0.243578,0.669409,0.804537,0.531819,-0.143012,0.174255,-0.00229,0.272592,3.214299,1.45347,0.879302,0.770318,0.65736,0.567581,0.645465,0.645074,0.533375,0.531363,0.480562,0.548003,0.438907,6.697112,1.06833,0.617795,0.516776,0.346905,0.292897,0.362354,0.443445,0.24497,0.286149,0.220492,0.363919,0.193492,3.553996,0.617076,0.308241,0.240185,0.192441,0.13457,0.170361,0.176533,0.099667,0.131102,0.10633,0.16815,0.076673,blues
-59.143071,7.297964,1.387996,1.05504,1.429561,0.931847,0.78955,0.290469,0.062276,0.075178,0.018489,-0.083957,0.027052,3.976278,1.528469,0.81004,0.702304,0.591624,0.563894,0.605524,0.597321,0.513445,0.508447,0.483001,0.537675,0.531558,7.296664,1.278597,0.456899,0.641166,0.417528,0.296548,0.403777,0.419681,0.380737,0.326403,0.409635,0.472237,0.611078,4.276361,0.629405,0.317745,0.226442,0.149432,0.171095,0.234675,0.184143,0.139181,0.161534,0.170846,0.209009,0.201341,blues
-48.604165,2.81548,1.541478,1.825196,0.660598,0.989945,0.193077,0.378981,0.343649,-0.106849,0.136725,0.460411,-0.286324,3.153145,0.969145,0.865033,0.764092,0.68662,0.636348,0.620571,0.570252,0.533319,0.477066,0.459929,0.467219,0.436721,5.718658,0.486547,0.64807,0.546029,0.378852,0.441081,0.279844,0.299741,0.258079,0.200915,0.207871,0.278316,0.169736,3.488788,0.217336,0.216475,0.195954,0.152337,0.145229,0.130692,0.108806,0.110682,0.094346,0.103855,0.090003,0.073116,blues
-48.653912,2.970572,0.973802,1.133436,0.5636,0.905691,0.742524,0.233409,0.062302,-0.311757,0.433615,0.308792,-0.449677,2.891379,1.041097,0.851823,0.655307,0.705657,0.574973,0.662378,0.604913,0.578603,0.481315,0.477612,0.4687,0.484907,5.582141,0.677707,0.571353,0.408499,0.401367,0.403329,0.426167,0.357315,0.314293,0.268536,0.293279,0.227808,0.227643,3.689385,0.332368,0.275891,0.129343,0.159182,0.12467,0.153631,0.152261,0.145969,0.097765,0.101564,0.129873,0.097838,blues
-50.909459,1.129133,0.90645,2.163547,1.059916,1.026774,1.055018,1.138696,-0.091451,-0.585385,0.241423,0.327295,-0.632151,2.520104,0.776666,0.824896,0.569794,0.567686,0.511697,0.527426,0.544976,0.541893,0.636211,0.544142,0.530512,0.558482,6.123398,0.733205,0.569437,0.332776,0.303942,0.397793,0.30615,0.492608,0.334165,0.512614,0.453809,0.488933,0.424616,3.874387,0.156366,0.259588,0.127523,0.09351,0.09428,0.095517,0.128542,0.137297,0.184253,0.143203,0.150434,0.133423,blues
-48.843355,3.687031,0.434444,1.005333,0.667225,0.911191,0.874076,0.655192,0.30329,-0.245113,0.212669,0.334308,-0.131326,3.225743,0.991521,0.910537,0.583151,0.708718,0.529728,0.538791,0.499104,0.523371,0.479178,0.490461,0.448038,0.448964,5.887713,0.553492,0.718074,0.292565,0.577507,0.245839,0.272609,0.350465,0.213135,0.235703,0.231099,0.217693,0.204903,3.423754,0.235948,0.273903,0.115403,0.235962,0.115611,0.143949,0.093804,0.127779,0.08064,0.121502,0.100007,0.117709,blues
-48.949255,2.358193,0.895979,1.467924,0.816944,0.945272,0.716628,0.718729,-0.137468,-0.293698,0.213684,0.146349,-0.654047,2.170344,0.812323,0.685144,0.538962,0.524273,0.534494,0.527233,0.558818,0.65199,0.63016,0.592958,0.669718,0.604151,5.627585,0.499072,0.843784,0.4577,0.349371,0.42747,0.403739,0.485526,0.653677,0.535623,0.477483,0.355258,0.342125,3.74256,0.148372,0.155166,0.09075,0.117797,0.099425,0.089773,0.128803,0.180302,0.191892,0.199756,0.212549,0.163235,blues
-51.986736,2.776678,2.132814,2.487458,1.154532,1.141892,1.153623,0.855947,0.001138,-0.350437,0.404777,0.477858,-0.45049,2.224896,0.816721,0.653597,0.516456,0.517086,0.481,0.451565,0.500544,0.416337,0.44785,0.374937,0.423029,0.396605,5.88436,0.402683,0.33627,0.329321,0.211692,0.219709,0.186119,0.196573,0.151365,0.137695,0.143167,0.128319,0.160114,4.077343,0.164235,0.129593,0.14317,0.082072,0.083538,0.071162,0.09213,0.067777,0.103688,0.062871,0.071473,0.080059,blues
-53.344758,3.102696,2.042222,1.998087,1.217708,1.043675,0.955018,0.544431,0.032174,-0.126083,0.331144,0.313224,-0.502487,3.358697,1.254758,0.792646,0.61653,0.532385,0.541503,0.478441,0.496001,0.437091,0.449465,0.391971,0.388945,0.504337,6.088795,0.606314,0.404937,0.443194,0.258726,0.312694,0.381535,0.287967,0.17669,0.20415,0.193146,0.156061,0.215457,3.99449,0.323436,0.187671,0.130606,0.139122,0.228729,0.134698,0.118384,0.100557,0.108704,0.099215,0.080817,0.077238,blues
-51.176081,3.035912,2.286081,2.111129,0.984064,1.280538,0.700584,0.516126,-0.412911,-0.414679,0.294281,-0.153475,-0.726297,2.165933,0.795368,0.525762,0.479131,0.482928,0.449537,0.490108,0.431474,0.452379,0.440064,0.429767,0.411258,0.427694,5.887453,0.498889,0.326989,0.39696,0.265721,0.222957,0.24068,0.263861,0.287223,0.291542,0.156784,0.228325,0.258823,3.930259,0.240761,0.12497,0.105873,0.094915,0.081612,0.115254,0.100012,0.081018,0.086993,0.088938,0.107369,0.09113,blues
-48.207058,3.264455,0.343838,1.537176,0.456428,0.633378,0.401136,0.53682,0.279784,-0.120013,0.159744,0.205981,-0.05258,2.954838,0.952691,0.891175,0.698902,0.76729,0.599899,0.640598,0.552338,0.539185,0.518609,0.518525,0.47832,0.448277,5.477907,0.537555,0.595068,0.435666,0.569947,0.373073,0.433551,0.450976,0.274656,0.259266,0.25147,0.251503,0.259602,3.760408,0.210717,0.224573,0.207527,0.203451,0.134675,0.150293,0.129672,0.138886,0.130085,0.100876,0.101256,0.111713,blues
-55.926229,4.237582,2.519497,2.171252,1.697471,1.657817,0.441361,1.028451,0.31114,-0.204666,0.431137,-0.088433,-0.509341,3.220302,1.37034,0.746238,0.542687,0.51299,0.50271,0.570875,0.472042,0.464261,0.451388,0.402934,0.402209,0.426262,6.366539,0.922287,0.468718,0.38799,0.36738,0.38461,0.424367,0.316217,0.345036,0.385433,0.382959,0.302852,0.330345,4.409191,0.441708,0.201999,0.141188,0.131531,0.125202,0.175735,0.127582,0.140995,0.10689,0.098455,0.100941,0.103916,blues
-47.094562,3.307477,-0.126623,1.717395,0.79944,0.827169,0.266744,0.350526,0.129502,0.267782,0.348011,-0.006793,0.124479,3.270242,0.98832,0.867413,0.776187,0.643898,0.550797,0.515402,0.461128,0.478105,0.456097,0.47724,0.43824,0.415477,5.47882,0.717265,0.824188,0.649709,0.381024,0.346602,0.199947,0.252799,0.188581,0.187298,0.230053,0.207539,0.17691,3.475522,0.240455,0.323075,0.203166,0.131024,0.140305,0.097749,0.073094,0.105701,0.104693,0.092938,0.076213,0.075345,blues
