@relation gtzan_rh

@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute Feature_15 numeric
@attribute Feature_16 numeric
@attribute Feature_17 numeric
@attribute Feature_18 numeric
@attribute Feature_19 numeric
@attribute Feature_20 numeric
@attribute Feature_21 numeric
@attribute Feature_22 numeric
@attribute Feature_23 numeric
@attribute Feature_24 numeric
@attribute Feature_25 numeric
@attribute Feature_26 numeric
@attribute Feature_27 numeric
@attribute Feature_28 numeric
@attribute Feature_29 numeric
@attribute Feature_30 numeric
@attribute Feature_31 numeric
@attribute Feature_32 numeric
@attribute Feature_33 numeric
@attribute Feature_34 numeric
@attribute Feature_35 numeric
@attribute Feature_36 numeric
@attribute Feature_37 numeric
@attribute Feature_38 numeric
@attribute Feature_39 numeric
@attribute Feature_40 numeric
@attribute Feature_41 numeric
@attribute Feature_42 numeric
@attribute Feature_43 numeric
@attribute Feature_44 numeric
@attribute Feature_45 numeric
@attribute Feature_46 numeric
@attribute Feature_47 numeric
@attribute Feature_48 numeric
@attribute Feature_49 numeric
@attribute Feature_50 numeric
@attribute Feature_51 numeric
@attribute Feature_52 numeric
@attribute Feature_53 numeric
@attribute Feature_54 numeric
@attribute Feature_55 numeric
@attribute Feature_56 numeric
@attribute Feature_57 numeric
@attribute Feature_58 numeric
@attribute Feature_59 numeric
@attribute Feature_60 numeric
@attribute class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@data
9.635111,6.754213,7.017079,7.403324,4.850387,4.404044,5.327419,4.929697,3.870248,4.241213,4.176088,2.996022,2.255781,3.570359,5.640713,3.087115,2.391005,3.214491,2.627819,2.376979,2.52864,3.525406,2.025679,1.694778,2.046082,2.017056,1.946811,1.7639,2.467381,6.460191,2.170544,1.49656,1.664418,1.271275,1.155722,1.246556,2.186157,1.376482,1.259453,1.351333,1.207155,1.24046,1.068326,1.595488,2.650428,1.010536,0.957641,1.065085,1.055057,0.95061,1.074056,2.09081,1.329772,0.938321,1.283342,1.117858,0.966902,1.059546,1.347635,3.303342,reggae
6.925177,6.569447,6.287565,4.579307,4.871939,3.859181,4.813001,5.052483,3.798584,3.490486,2.989303,3.036569,3.922494,4.825068,9.959512,2.922768,3.350083,2.732044,2.876802,2.748111,2.525195,2.812136,3.455065,2.648507,2.15864,2.274369,2.259855,2.223295,2.003478,6.806102,2.701257,1.860216,1.813222,2.202396,1.886548,2.178095,1.730577,1.924578,1.457628,1.32629,1.57767,1.377359,1.355976,1.536681,4.341757,2.340564,1.308946,1.193484,1.812429,1.503743,1.056136,1.247177,2.018685,1.271918,1.586842,1.789733,1.806258,1.342056,1.483497,2.430779,reggae
8.232757,9.926203,5.808956,6.2946,6.360791,4.78442,5.423492,3.436545,4.342807,5.000893,4.376824,3.705324,3.555626,3.927142,3.297738,3.237797,3.067337,3.817617,7.221379,3.251853,2.695231,2.232296,2.552182,3.122067,2.514269,2.252505,2.207326,2.472104,3.134789,2.225328,2.012981,1.79258,2.119587,2.068215,1.731399,1.619288,2.61656,6.535691,1.678205,1.855746,1.72934,1.479272,2.427104,1.356864,1.511878,1.636666,1.851687,1.624983,1.279939,1.192952,1.265423,1.990141,1.328905,1.188991,1.141215,1.404022,4.003107,1.367192,1.361545,1.361553,reggae
6.212952,4.050046,3.1471,4.249401,3.529401,3.854386,2.566542,7.321739,2.824445,4.039687,2.73871,2.799457,2.346719,2.410459,4.389712,7.370273,3.361495,2.225835,2.544274,3.191963,2.313916,2.214744,3.422301,3.257032,2.630407,1.821682,2.672404,1.992224,1.629046,3.406219,7.480242,2.628054,2.014115,1.298168,1.776625,1.166623,1.265106,1.298405,2.795332,1.109471,1.457886,0.974216,2.112269,1.098187,1.128372,1.159347,4.408294,1.123967,1.220536,1.042387,2.206583,0.831012,0.938831,1.050492,1.946695,0.907438,0.935871,0.842824,1.203342,0.960906,reggae
12.427967,10.956642,8.879837,7.154438,5.985047,5.529178,5.234136,4.611336,4.392003,5.623287,6.557605,4.853217,4.782727,3.335305,2.742223,2.929279,2.906474,2.891877,2.406233,2.263541,2.489023,2.352126,3.578224,2.037666,2.313158,1.870921,1.73504,1.410849,1.500166,1.82766,1.722113,1.662143,1.801718,1.511522,1.454039,1.230585,1.348466,1.269444,1.084071,1.124627,0.988586,1.007803,1.052547,1.152777,1.713239,1.240137,1.173217,1.099404,1.089974,1.050359,0.867611,0.925279,0.922375,0.98705,0.746483,0.943102,0.803791,0.801751,0.730425,0.612038,reggae
7.272384,5.02193,6.2001,4.664995,3.674249,4.539567,2.895535,3.12762,4.207534,2.826036,3.231283,6.281991,6.840683,3.717643,2.859012,4.170692,2.869613,2.888327,2.819767,2.003364,1.955549,2.778943,2.072604,2.016618,6.606558,1.483385,1.656667,2.311522,1.42827,1.611257,2.0968,1.37085,1.525187,2.314525,1.657465,2.111396,4.689189,3.721137,1.968888,1.599107,1.3549,1.276187,1.081207,1.428239,1.065999,1.02013,1.431987,1.307151,1.240446,3.66739,1.262974,0.973094,1.492881,0.969762,0.80479,1.229037,0.854074,0.876673,1.013064,0.947723,reggae
6.201155,4.971488,4.927657,3.647432,4.59798,3.889226,3.599359,4.132264,2.883589,3.071564,3.166777,2.673609,4.796663,3.254898,3.21429,3.506987,2.383676,3.229127,2.428191,2.545365,2.19146,1.621734,2.598007,2.449114,2.489418,10.352255,2.171281,1.785046,1.856267,1.80165,1.530775,1.844043,1.595663,1.956845,1.389563,1.558576,1.405942,1.438976,2.637029,1.202313,1.268314,1.38585,1.165252,1.099306,1.132392,1.106383,1.210525,1.260924,1.301552,1.192639,1.337156,5.447598,1.323937,1.160303,1.299987,1.03902,0.979451,0.963827,0.930969,1.092441,reggae
8.971559,6.418124,6.294242,4.516145,5.07797,5.989025,4.016478,3.984281,4.768289,4.87563,4.481845,10.268329,4.111599,3.646699,4.25398,3.681572,3.927755,5.764523,3.726586,3.06113,2.952713,3.345564,3.338224,6.332766,5.088781,2.881769,3.032135,2.40314,2.484337,2.385963,2.683808,2.089037,1.692216,2.303316,2.711159,3.846165,7.680575,2.75984,2.058504,2.039699,1.842244,1.846843,2.180114,1.559367,1.521624,1.949912,1.561448,1.777429,3.19514,1.472178,1.606852,1.413142,1.248795,1.4361,1.514723,1.292637,1.124476,1.226769,1.569372,1.577319,reggae
6.957073,6.655125,7.451588,4.362208,5.15999,7.801276,5.869386,3.948492,3.807538,4.052503,2.876267,2.29869,12.922428,2.77241,2.536904,4.139975,2.801805,2.903337,5.885788,4.358766,2.436981,2.228786,2.750322,2.092561,2.188573,8.985658,1.993476,1.499987,3.018885,1.876091,1.636527,3.385011,2.536328,1.719405,1.550513,2.339597,1.428166,2.249946,7.148156,1.668012,1.640538,2.213476,1.205661,1.31785,3.10888,2.18582,1.299466,1.287084,1.435298,1.312177,1.524206,3.547963,1.232226,1.038988,2.151225,1.00928,1.234321,1.933264,1.272754,1.029659,reggae
6.280875,6.910303,7.075244,5.691475,5.143566,5.934461,4.453705,5.445935,4.521851,4.190148,5.326112,5.885553,4.886943,4.004706,3.098945,3.851439,3.59452,2.63182,3.296378,3.113509,2.606391,2.665226,2.896333,2.500092,8.518699,1.903494,2.453718,2.390875,2.178902,2.08268,2.208432,1.813193,1.701285,2.168228,1.964101,2.153024,3.861913,3.665595,1.688199,2.074178,1.751868,1.714637,1.44743,1.679113,1.367373,1.270695,1.440494,1.306432,1.420758,4.769461,1.789171,1.452591,1.561324,1.298024,1.081548,1.368304,1.235586,1.191774,1.275361,1.454179,reggae
11.203918,8.688367,9.037191,6.652382,7.101286,5.040695,8.298304,4.515318,5.027158,5.653762,7.434975,3.773754,3.467839,8.258814,3.404889,3.32007,3.638527,3.629643,3.902896,4.279938,4.276692,2.657976,3.451584,2.859226,2.851012,2.560989,2.735171,10.399497,4.046139,2.342571,2.179036,2.127768,1.851379,1.716958,2.92501,1.849301,2.118378,1.700348,2.524399,1.669403,2.43407,3.692652,2.167408,1.941727,1.800141,1.918483,1.799345,1.610139,1.710351,1.537994,1.640527,1.448691,1.926609,1.89599,2.229791,4.931074,4.069837,1.832623,1.488447,1.566599,reggae
10.562557,8.11221,9.551519,6.07974,5.73453,7.885118,5.249393,4.839214,4.67862,4.641714,4.970927,6.92437,8.00845,5.185231,4.447371,3.962819,3.808271,3.689935,6.247536,2.557879,3.774133,3.217954,3.227919,2.759283,9.533602,2.535421,2.619787,3.130073,1.908798,2.351163,3.167382,2.5608,2.067755,2.091627,2.220864,2.258303,4.641459,4.489341,2.207299,2.052382,2.440338,1.494181,1.963748,3.015633,1.69921,1.737244,2.061384,1.889166,1.532853,4.148615,1.706176,1.375045,1.884345,1.289793,1.216583,1.921562,1.569016,1.252464,1.838573,1.426081,reggae
6.781356,4.222843,4.032883,5.577475,4.116909,3.881801,3.791862,7.315242,3.869554,3.440091,3.701131,3.456077,3.411932,3.537874,7.151018,5.389819,3.707626,2.699961,2.90017,2.051663,2.425857,2.156408,4.859137,2.0649,1.782998,1.752934,2.366835,1.873493,1.852868,2.967899,10.561506,2.007124,2.078835,1.754636,2.512835,1.722088,1.35394,1.447134,1.450872,1.051046,1.198483,1.752542,1.310244,1.109387,1.316489,2.974254,1.937534,1.396043,0.998797,1.269332,1.159518,1.105527,1.416901,1.610366,1.087771,0.907706,1.08429,1.429609,1.147011,1.065631,reggae
8.732608,9.909948,6.539855,8.517533,7.099829,7.751618,8.871885,6.12997,7.92134,5.362695,6.231995,4.498736,5.740453,6.906678,5.453527,5.339718,4.014294,4.711925,4.13383,3.662395,3.598036,3.974896,2.891411,3.001543,3.151688,3.410019,3.223222,2.893851,8.442853,2.606346,2.837166,2.486988,2.153218,2.512354,1.99577,2.34686,1.892536,2.138266,1.602849,2.42207,1.78289,2.103755,3.640378,3.289339,1.9797,1.826709,1.686174,1.536444,1.607924,1.498953,1.613611,1.790806,1.372476,1.585516,1.466161,1.741855,1.548461,2.25053,1.320872,1.350359,reggae
8.341176,9.012935,6.593813,7.075068,6.436354,6.674408,4.286365,4.329283,4.222063,3.875064,4.429265,5.868655,6.248602,4.048156,3.366654,4.568917,3.630407,3.23367,5.298702,3.298987,3.234578,4.021573,2.872217,3.327013,8.685286,3.668113,2.707958,2.150706,2.099627,2.011299,1.994689,1.96045,2.339979,2.028116,2.375754,1.615672,1.953818,5.233106,2.211234,1.371038,1.99954,1.657847,1.530185,2.041317,1.578056,1.64378,1.944213,1.711733,2.113708,4.227789,4.329918,1.748152,1.504283,1.588846,1.386896,1.256435,1.787608,1.35689,1.165439,1.780323,reggae
8.243844,8.847627,8.012842,8.236979,5.841593,6.179135,4.739739,6.08651,4.075446,5.083801,3.563559,4.831594,5.260674,4.205707,6.643993,6.865925,4.424783,3.051521,4.064314,3.201487,3.506923,3.218331,3.379032,2.686307,3.02204,2.412065,2.707096,2.421763,2.538417,2.388764,3.770282,2.687767,2.228101,1.988231,1.997529,2.061236,2.364323,2.484782,2.168708,1.719042,1.910434,1.711025,1.848291,1.649,1.766527,2.731499,1.702616,1.87591,1.618529,1.693389,1.759134,1.453687,1.507648,1.358383,1.30505,1.453883,1.493939,1.446737,1.176709,1.240797,reggae
9.48152,7.368693,8.761065,7.57994,5.179108,5.261976,7.072561,4.875141,4.779335,3.771547,4.984099,3.897977,4.325458,4.564424,8.141819,3.636013,3.91697,3.850426,2.820317,4.25566,2.346758,4.426226,2.634204,2.475765,2.947592,3.180977,3.922763,3.643323,11.20865,5.259645,2.768901,2.814334,2.455747,2.404069,2.033472,2.343587,2.549682,1.966859,1.691579,2.827809,1.690147,2.137603,1.422381,4.996003,2.062313,1.584434,1.85551,2.023753,1.939097,1.689642,1.86973,1.44772,1.454005,1.245485,1.764216,1.396035,1.521704,3.054899,6.006249,1.639618,reggae
7.051759,5.99078,5.608136,4.132496,4.250589,5.842916,5.436035,3.855928,3.730387,2.951238,2.427041,2.926636,5.298129,2.92944,2.259818,3.074037,2.294415,2.326977,5.233407,2.269148,2.789056,2.998611,2.838972,3.162071,5.395401,9.619704,3.537805,1.872028,2.362334,1.8367,1.844582,2.976585,1.583086,1.364826,1.838907,1.55639,1.196491,2.399854,2.642405,1.553226,1.302982,1.768712,1.488911,1.659071,2.157979,1.295096,1.235244,2.211852,1.493222,1.694795,3.926463,2.053791,1.825607,1.275913,1.4138,1.478952,1.551576,1.475603,1.132333,1.151793,reggae
11.550022,10.486396,5.457048,5.994218,5.662586,4.606628,9.471577,4.69803,4.496248,5.093108,4.51194,4.728327,4.451659,12.447135,5.121916,3.821993,3.208371,3.126033,3.439789,3.845837,4.805811,2.951873,2.656315,2.99438,3.151721,3.842907,5.345521,4.685349,2.716629,2.673744,1.986376,2.098824,1.938987,3.443598,2.434127,2.320974,1.984534,2.178519,1.626343,2.136778,5.209992,3.481721,2.038456,1.669166,1.847077,1.771101,1.410766,2.51876,1.644165,1.931602,1.5277,1.515188,1.497161,1.457432,4.029729,1.578245,1.750367,1.542494,1.490605,1.395789,reggae
10.261316,9.303915,9.355366,7.353995,5.888708,6.337873,5.965485,5.908243,6.387332,3.831768,6.852785,9.470407,5.456576,3.777125,5.233494,4.161978,3.484617,7.07638,3.599709,3.701143,3.981627,3.005982,3.192665,9.876074,3.99643,2.386821,4.174828,2.275124,2.200634,2.862231,2.079165,2.1108,3.03051,2.182675,2.724788,8.614235,2.264359,2.057681,2.626751,1.910385,1.772577,2.369375,1.882074,1.687663,2.315199,1.572703,2.133529,3.437369,1.439309,1.435449,2.355535,1.54265,1.641847,2.114018,1.460071,1.833514,2.211689,1.579792,1.851002,3.347135,reggae
9.318188,7.208215,8.833439,6.804133,5.707892,5.619745,12.29013,4.533569,3.720515,4.305604,4.362556,4.66591,7.344322,10.888174,6.348911,4.236607,3.949852,2.683504,2.893226,4.076761,4.552304,3.030117,2.263671,3.136917,3.910193,3.013023,6.140418,3.147803,2.615892,2.704453,2.174197,2.263503,2.255823,3.767788,2.251055,1.866214,1.734603,1.985653,2.257154,2.213613,6.284775,2.26678,2.115793,1.994364,2.521803,1.544283,1.816538,2.328597,1.514502,1.376202,1.777582,1.305062,1.340365,2.246084,2.902406,1.745485,1.427841,1.685595,1.415674,1.18046,reggae
11.273256,8.272624,6.7862,4.987483,4.76835,4.822982,4.93908,3.522056,4.421784,4.096429,3.490595,3.934612,7.633788,6.043925,3.883156,4.60642,4.821257,3.505628,2.959869,4.751664,3.108126,2.413982,3.147226,3.068159,3.683147,5.714311,10.398661,2.434238,2.530499,2.625079,1.87043,1.890073,2.418734,1.935349,1.452733,1.481751,2.062226,1.48212,1.776023,5.157438,1.957919,1.634844,1.822416,1.593631,1.49773,1.701013,3.008058,1.538771,1.411634,1.64883,1.709987,1.990946,5.090438,3.819028,1.852156,1.355604,1.653571,1.314422,1.155676,1.453543,reggae
4.3137,6.106916,2.168007,7.338899,1.67214,1.764976,2.641708,3.647511,2.62759,3.838673,1.995022,3.644308,1.876973,2.314681,4.992817,5.773856,2.388329,1.687286,2.850373,2.287369,2.846188,2.341073,2.144694,1.378361,1.584894,1.225532,2.535905,0.873385,1.884389,1.086085,6.72259,1.137757,1.660049,0.917125,2.371156,0.729411,0.869203,0.784951,1.836892,0.809988,1.147619,1.351578,1.442597,1.214971,1.52905,2.716158,3.153459,0.779561,1.017029,1.240762,1.034731,0.649474,0.93757,1.24743,0.770967,0.631924,0.648575,1.185529,0.622592,0.876324,reggae
3.873166,7.470441,2.020237,2.635778,2.276024,1.571115,1.760942,2.474733,2.714446,1.649695,2.074381,1.399506,1.384426,1.170078,5.998718,1.080369,1.475705,1.27397,1.820619,1.757013,1.319093,1.591737,1.558939,1.42909,1.017571,2.149753,1.382069,2.076877,2.745579,8.603347,2.536641,1.749036,1.253052,1.415069,1.14718,1.056335,1.400429,1.177194,1.090879,1.219649,1.626187,0.831125,1.45554,2.755488,4.199091,1.185765,1.305715,1.327682,1.03471,1.228544,1.010263,1.454694,1.109753,0.877395,0.799223,1.405166,1.050128,1.599326,3.170109,3.399796,reggae
4.12116,5.909744,2.254237,4.222937,1.890748,2.321351,2.729371,3.057725,2.48489,1.358966,2.127866,1.240105,2.003887,1.172191,2.521321,1.03485,1.520525,1.290904,1.956797,1.438713,1.888245,2.196631,2.403558,1.372941,1.121341,1.50682,1.001789,1.588695,1.318794,8.824699,1.771237,1.243102,0.741769,1.296745,0.842636,0.884531,1.69749,2.413974,1.099962,1.152273,1.044376,0.984902,0.968697,1.075544,1.535032,0.750557,0.88588,0.931638,1.040296,0.757529,0.801599,1.039124,1.93691,0.743428,0.85638,0.658538,0.799711,1.020687,1.610944,5.842922,reggae
6.383502,7.72449,2.551463,4.783215,2.107718,2.523816,2.049036,4.273765,2.417134,2.750018,2.158784,3.096758,1.380739,1.893449,2.070508,4.700562,2.279547,1.886297,1.538318,2.327667,1.620212,1.493431,1.264771,1.676505,1.145151,1.722184,1.687551,1.980345,2.018896,2.471719,6.813695,5.357665,2.493871,1.722345,1.813034,2.033735,1.206055,1.113445,1.598625,1.155064,1.151716,1.042841,1.823737,1.266287,1.076325,0.974781,3.066241,1.419031,0.946774,0.918366,1.597828,0.728083,0.939637,0.738603,1.334509,0.728192,1.065771,0.958083,1.955027,1.057554,reggae
5.277444,4.693952,2.786821,2.884853,1.956901,1.399758,2.991017,2.755295,1.926395,1.188964,2.257358,1.384159,1.10587,1.547246,5.285269,1.352396,1.386861,1.692511,1.827513,1.00127,1.975031,2.503502,1.736701,1.013476,1.051645,2.186024,1.162438,1.177331,1.946869,5.128866,1.344719,1.018313,1.209885,0.972998,0.734944,0.703393,1.140145,0.96565,0.778899,0.900402,1.044345,1.031848,1.438132,2.318448,3.740639,1.122954,0.924097,1.191931,0.636285,0.612717,0.542799,0.818362,0.566258,0.520465,0.525497,0.82605,0.560292,0.646414,1.164102,1.350845,reggae
4.122389,7.570217,2.804227,2.405871,2.472032,2.038882,1.855828,2.009428,3.614344,1.876951,2.840568,1.620923,3.12834,1.538023,2.687722,1.266598,2.418917,2.615186,2.154245,1.957207,1.32378,2.911482,1.739117,1.96674,1.471765,3.342718,1.061713,1.66882,0.965058,1.477113,1.010664,1.595066,2.021009,2.924293,5.992615,1.507277,1.092572,0.827413,0.932537,0.924865,1.007652,0.791956,1.530014,1.254846,1.032927,0.858543,0.848622,1.457316,0.876045,1.265509,0.733472,2.403125,0.906986,0.794659,0.876101,1.395273,1.131618,0.896981,1.013402,0.923946,reggae
5.590018,4.3779,2.718863,2.496567,3.070804,2.088844,2.566707,1.537089,2.85985,1.709124,1.558972,1.654784,1.203658,4.387956,1.154985,3.076199,2.392738,2.436206,3.69156,1.441591,1.838484,1.163501,1.573177,1.284101,1.12795,1.384036,0.98401,1.861459,0.822349,1.368816,1.046301,0.886496,1.11544,0.882577,2.27573,1.728152,6.912533,3.398169,1.765851,1.378037,1.008128,1.226787,0.796988,1.021113,0.726745,0.925779,1.399025,0.818416,1.362752,0.759255,1.995105,0.744422,1.241871,1.291238,0.765935,3.027342,0.947632,0.87687,0.647068,0.832087,reggae
4.509399,3.934345,2.495882,5.023494,1.469137,3.619075,1.446536,4.060925,2.087372,2.44885,1.659535,2.746909,1.702904,3.022398,1.512451,2.49735,1.732586,2.482797,1.271345,2.247471,1.506778,1.487784,1.960609,2.848026,1.572759,1.000758,1.082894,1.461196,1.283306,1.146578,2.717999,7.165688,5.614361,2.537173,1.731518,1.686721,1.268147,0.956904,1.380441,1.512027,1.446628,1.240649,1.162757,1.381174,1.252677,0.909578,1.335182,0.923854,1.660183,0.843174,0.770316,1.025026,1.272315,0.83628,1.146947,0.939746,1.944433,0.78608,1.013021,0.732119,reggae
5.716928,7.335513,3.294641,3.340156,2.284113,2.302751,2.763264,3.157006,3.954777,2.1171,1.657264,1.524206,2.687989,1.786676,1.468705,1.701402,6.272811,1.893099,1.429337,1.529534,2.021505,1.483846,1.278233,0.970701,1.732764,2.395726,1.429166,1.07568,1.190539,2.082007,1.203436,1.390715,1.608313,6.508287,2.572397,1.478828,1.099174,0.939813,1.023562,0.82021,0.815312,0.857993,1.793719,0.886343,0.76912,0.731732,1.207162,0.71708,0.789252,1.046921,2.216618,2.237388,0.789259,0.815087,0.841268,1.402885,0.798268,0.611709,0.739999,1.519013,reggae
6.392633,6.909543,2.731752,2.743102,2.415,2.547035,2.591805,2.588698,2.224847,2.097639,2.996835,1.814898,2.561297,1.307423,6.85868,1.321295,1.711792,1.278206,3.31663,1.414292,1.9156,1.457504,1.919339,2.267225,1.269063,1.750261,1.133246,1.30478,1.286429,10.805021,1.553809,1.885699,1.064368,1.598863,1.096442,1.513409,1.446661,1.336755,1.412417,1.506924,1.483942,1.093233,1.402438,0.954475,3.40754,1.123383,1.234024,0.737434,1.496249,0.812355,1.253782,0.734061,1.235188,1.053302,0.787136,0.829359,0.811286,1.156627,0.967712,4.921165,reggae
6.65973,5.805516,4.563581,3.789716,3.752046,4.339537,2.94563,2.263999,4.685477,2.794285,2.643498,2.294858,2.936474,2.672368,2.629956,2.29844,1.841479,2.073185,5.165154,1.424192,1.928931,1.633407,1.711216,2.121499,1.601001,2.632351,1.932401,2.471748,1.586439,1.182429,1.420727,1.636979,1.845388,1.45319,1.381007,1.342528,2.186022,3.982559,1.417079,1.327866,1.27129,1.793976,1.21408,0.90567,1.238275,0.868486,2.232962,0.982032,1.257386,1.070606,1.203499,1.816121,1.091479,0.908022,0.909748,1.780787,2.195804,1.147063,0.940506,1.139971,reggae
3.625123,2.763796,3.092719,5.252861,1.746116,2.060714,3.061193,5.014061,2.038945,1.646529,4.708032,3.016091,1.995064,1.684362,10.047693,2.97743,1.660783,1.357753,4.917954,1.270452,1.15972,1.269449,4.07811,1.245853,1.231107,1.807094,2.190049,1.073617,2.073043,7.664352,4.926012,2.067554,1.173215,1.718282,1.290134,1.03856,0.695155,2.46291,0.829217,0.680423,0.955321,1.88819,0.92057,1.140522,2.346597,4.739781,1.378368,0.922324,0.944694,1.403407,0.779501,0.685669,1.584113,1.34532,1.067653,0.756216,1.109101,0.673401,0.69527,0.763157,reggae
15.254393,11.6403,8.183154,3.47388,3.823284,3.805656,2.972416,3.678339,5.147101,5.020167,3.322258,3.209169,2.414911,2.340702,2.237541,2.306205,1.92206,1.85681,1.919945,1.792467,1.935155,2.291993,1.643248,1.500832,1.578151,1.737784,1.811927,2.05286,1.422342,1.766296,1.432676,1.755564,1.193331,1.388528,1.47871,1.501472,1.615393,1.442445,1.242413,0.986461,1.401059,0.975514,0.78125,0.940453,1.054665,1.036175,0.769046,0.795541,0.822527,0.994287,0.795631,0.732847,0.814018,0.805122,1.06554,0.708444,0.838665,0.805296,0.930589,1.010772,reggae
10.484505,8.470727,5.229472,5.430103,4.799455,5.267484,5.893445,4.590902,4.2088,3.215792,3.176615,3.886378,3.304187,5.157853,4.462022,2.896479,2.213368,3.540526,2.456562,2.77202,2.953785,4.688891,2.405317,2.548688,2.734502,2.528798,2.226897,3.08729,10.378219,2.722747,1.674326,2.403668,1.903301,1.600212,2.083448,2.269485,1.863727,1.980656,1.460434,1.557306,1.45728,1.518682,2.048924,1.808299,1.487075,1.399864,1.765376,1.497882,1.339411,1.385785,2.091082,1.17724,1.247922,1.448471,1.413,1.270148,1.826693,3.816892,1.788569,1.173172,reggae
6.293277,5.759006,6.962446,5.173361,4.972546,4.361977,3.256974,4.088764,3.755927,2.893947,3.30653,5.006678,2.425578,1.966292,3.619127,2.840851,1.85946,3.56454,2.931608,2.617882,2.534922,2.144319,2.850507,5.264949,2.038103,1.51197,1.949414,1.814175,2.129859,1.639796,1.479924,1.497177,1.561994,1.661491,2.173663,4.005468,1.678484,1.563198,1.530488,1.567063,1.758373,1.64082,1.174228,1.534885,1.451967,1.272275,1.556978,1.957302,1.504398,0.952598,0.900747,0.988253,1.069703,1.313368,1.01636,1.186359,1.151538,1.078461,1.931351,1.480633,reggae
7.706386,13.524305,4.581031,6.281188,3.236958,3.82973,4.053051,6.605725,4.248936,4.517002,3.939068,4.375315,3.612179,5.554463,5.718935,4.405801,4.614125,3.084241,3.020961,2.192036,3.265843,1.949488,4.849594,2.284136,2.632178,2.237183,3.224514,2.125836,3.24252,3.454633,9.733475,2.688919,2.595255,1.662751,1.765313,1.782803,1.693341,2.046628,2.116511,1.993681,1.426486,1.641616,1.155051,1.675296,1.763872,4.150694,1.289548,1.672237,1.313554,1.239368,1.349303,1.424865,1.162833,1.874506,1.489836,1.320544,1.153424,1.357339,1.12132,1.441034,reggae
5.685543,10.055796,4.663393,6.526327,3.69037,3.299226,2.976723,4.268903,5.836434,2.838605,3.988861,2.243449,4.13336,3.267828,3.567998,2.977256,8.637062,5.306799,2.51923,2.527338,2.809586,4.237192,2.201588,4.976494,2.260788,4.689151,2.185676,3.039864,1.936,2.353867,1.892364,2.523008,3.054286,4.673793,10.730311,2.198077,2.060711,1.687937,1.900548,1.650971,1.745505,1.876215,1.994737,1.777329,1.72331,1.473017,1.432501,2.055395,1.318187,1.784878,1.707263,5.354233,1.727661,1.341341,1.337733,1.736466,1.737669,1.39187,1.59232,1.476645,reggae
6.262813,8.503523,6.185687,9.987954,4.18031,4.927325,3.703614,5.476072,3.066579,4.822992,2.437094,6.814468,2.309626,5.391351,3.305646,9.914508,4.271376,5.220175,1.882007,4.806215,2.467016,2.148611,1.972506,3.087315,2.211551,1.876341,1.863789,3.771603,1.960714,3.322343,2.589738,9.988894,2.415064,2.262344,1.632997,2.834471,2.132451,2.018249,1.663347,1.712148,1.546742,1.490627,1.513662,1.582803,1.502371,1.616209,1.573216,5.115933,3.049949,2.238574,1.704421,1.650545,1.239007,1.178482,1.07204,1.500163,1.731027,1.420981,1.085972,1.474146,reggae
6.523326,7.373735,7.101872,5.65387,4.937235,4.994136,4.028242,5.618504,4.876988,3.905648,3.591748,2.974776,3.420338,2.970056,3.200207,2.698112,6.019863,3.210773,2.309163,2.251979,2.533834,2.273975,3.175675,2.254287,3.377237,2.008501,2.082271,2.169382,1.773833,2.098032,1.915972,2.104557,2.363782,2.268899,2.108709,1.418709,1.546117,1.5054,1.415848,1.479118,1.194516,2.398452,1.405325,1.206155,1.247202,1.389525,1.141056,1.355101,1.080836,1.993374,1.379127,0.998647,0.994657,1.150203,1.052371,0.923121,1.138636,1.018112,1.250291,0.956669,reggae
7.229136,10.795389,8.466761,9.51432,7.052203,5.896104,8.612605,5.937959,5.338087,5.238492,5.232497,3.897525,4.462738,6.499879,7.414932,4.680311,3.994152,4.22857,3.186892,4.580752,4.000136,6.604064,3.740766,3.459206,4.265676,3.836285,3.233147,4.079082,8.842601,3.265449,3.463861,3.177812,3.422348,2.324706,2.62289,3.213375,3.363771,2.664562,2.589139,2.604375,1.845859,2.385029,2.413766,5.257768,2.295884,2.016232,1.785141,1.485541,1.884998,2.055745,3.406202,1.52939,1.544237,1.620587,1.732347,1.452433,2.214376,3.739341,2.079595,1.721971,reggae
8.122511,6.792607,6.027446,9.179951,4.839921,5.860677,5.534241,7.711916,6.879675,4.507606,5.600792,3.448337,4.999256,3.573095,4.457045,3.629413,9.440458,5.542514,3.879053,3.781344,4.754776,4.179497,4.15632,3.733106,3.295765,5.367302,3.330288,2.370981,2.456444,2.799467,2.336469,2.745588,3.066993,5.345691,7.476121,2.518467,2.813843,2.022708,2.559958,2.081964,1.825447,1.757963,3.22797,2.409858,1.337532,1.565835,1.680139,1.921514,1.451408,1.46746,1.93576,2.731492,2.370476,1.37445,1.388476,1.642613,1.432902,1.450754,1.401184,1.56084,reggae
