@relation gtzan_ssd

@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute Feature_15 numeric
@attribute Feature_16 numeric
@attribute Feature_17 numeric
@attribute Feature_18 numeric
@attribute Feature_19 numeric
@attribute Feature_20 numeric
@attribute Feature_21 numeric
@attribute Feature_22 numeric
@attribute Feature_23 numeric
@attribute Feature_24 numeric
@attribute Feature_25 numeric
@attribute Feature_26 numeric
@attribute Feature_27 numeric
@attribute Feature_28 numeric
@attribute Feature_29 numeric
@attribute Feature_30 numeric
@attribute Feature_31 numeric
@attribute Feature_32 numeric
@attribute Feature_33 numeric
@attribute Feature_34 numeric
@attribute Feature_35 numeric
@attribute Feature_36 numeric
@attribute Feature_37 numeric
@attribute Feature_38 numeric
@attribute Feature_39 numeric
@attribute Feature_40 numeric
@attribute Feature_41 numeric
@attribute Feature_42 numeric
@attribute Feature_43 numeric
@attribute Feature_44 numeric
@attribute Feature_45 numeric
@attribute Feature_46 numeric
@attribute Feature_47 numeric
@attribute Feature_48 numeric
@attribute Feature_49 numeric
@attribute Feature_50 numeric
@attribute Feature_51 numeric
@attribute Feature_52 numeric
@attribute Feature_53 numeric
@attribute Feature_54 numeric
@attribute Feature_55 numeric
@attribute Feature_56 numeric
@attribute Feature_57 numeric
@attribute Feature_58 numeric
@attribute Feature_59 numeric
@attribute Feature_60 numeric
@attribute Feature_61 numeric
@attribute Feature_62 numeric
@attribute Feature_63 numeric
@attribute Feature_64 numeric
@attribute Feature_65 numeric
@attribute Feature_66 numeric
@attribute Feature_67 numeric
@attribute Feature_68 numeric
@attribute Feature_69 numeric
@attribute Feature_70 numeric
@attribute Feature_71 numeric
@attribute Feature_72 numeric
@attribute Feature_73 numeric
@attribute Feature_74 numeric
@attribute Feature_75 numeric
@attribute Feature_76 numeric
@attribute Feature_77 numeric
@attribute Feature_78 numeric
@attribute Feature_79 numeric
@attribute Feature_80 numeric
@attribute Feature_81 numeric
@attribute Feature_82 numeric
@attribute Feature_83 numeric
@attribute Feature_84 numeric
@attribute Feature_85 numeric
@attribute Feature_86 numeric
@attribute Feature_87 numeric
@attribute Feature_88 numeric
@attribute Feature_89 numeric
@attribute Feature_90 numeric
@attribute Feature_91 numeric
@attribute Feature_92 numeric
@attribute Feature_93 numeric
@attribute Feature_94 numeric
@attribute Feature_95 numeric
@attribute Feature_96 numeric
@attribute Feature_97 numeric
@attribute Feature_98 numeric
@attribute Feature_99 numeric
@attribute Feature_100 numeric
@attribute Feature_101 numeric
@attribute Feature_102 numeric
@attribute Feature_103 numeric
@attribute Feature_104 numeric
@attribute Feature_105 numeric
@attribute Feature_106 numeric
@attribute Feature_107 numeric
@attribute Feature_108 numeric
@attribute Feature_109 numeric
@attribute Feature_110 numeric
@attribute Feature_111 numeric
@attribute Feature_112 numeric
@attribute Feature_113 numeric
@attribute Feature_114 numeric
@attribute Feature_115 numeric
@attribute Feature_116 numeric
@attribute Feature_117 numeric
@attribute Feature_118 numeric
@attribute Feature_119 numeric
@attribute Feature_120 numeric
@attribute Feature_121 numeric
@attribute Feature_122 numeric
@attribute Feature_123 numeric
@attribute Feature_124 numeric
@attribute Feature_125 numeric
@attribute Feature_126 numeric
@attribute Feature_127 numeric
@attribute Feature_128 numeric
@attribute Feature_129 numeric
@attribute Feature_130 numeric
@attribute Feature_131 numeric
@attribute Feature_132 numeric
@attribute Feature_133 numeric
@attribute Feature_134 numeric
@attribute Feature_135 numeric
@attribute Feature_136 numeric
@attribute Feature_137 numeric
@attribute Feature_138 numeric
@attribute Feature_139 numeric
@attribute Feature_140 numeric
@attribute Feature_141 numeric
@attribute Feature_142 numeric
@attribute Feature_143 numeric
@attribute Feature_144 numeric
@attribute Feature_145 numeric
@attribute Feature_146 numeric
@attribute Feature_147 numeric
@attribute Feature_148 numeric
@attribute Feature_149 numeric
@attribute Feature_150 numeric
@attribute Feature_151 numeric
@attribute Feature_152 numeric
@attribute Feature_153 numeric
@attribute Feature_154 numeric
@attribute Feature_155 numeric
@attribute Feature_156 numeric
@attribute Feature_157 numeric
@attribute Feature_158 numeric
@attribute Feature_159 numeric
@attribute Feature_160 numeric
@attribute Feature_161 numeric
@attribute Feature_162 numeric
@attribute Feature_163 numeric
@attribute Feature_164 numeric
@attribute Feature_165 numeric
@attribute Feature_166 numeric
@attribute Feature_167 numeric
@attribute Feature_168 numeric
@attribute class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@data
1.01763,1.680683,2.627311,3.23048,3.000239,4.175336,3.887064,3.73795,3.218697,2.538824,1.917315,1.748139,2.196929,2.017883,2.364618,2.198942,1.74028,1.485457,1.094232,0.744851,0.454852,0.151561,0.001124,0.001066,0.594401,0.926255,1.317051,3.557294,3.847233,7.48113,7.476375,4.982679,4.401568,4.662407,1.76446,1.409452,2.522932,1.909291,3.386418,2.709969,3.937773,2.269279,0.819222,0.611181,0.274235,0.058065,0.000001,0,0.980881,1.0463,0.432506,0.84996,0.98674,0.393512,0.753397,0.449966,0.698752,0.837233,0.930436,0.804268,0.940946,0.997364,1.211104,1.154791,1.938979,1.760881,1.323246,1.478498,1.654636,2.161097,11.615007,1,3.739964,5.095662,3.216822,3.560628,4.152934,2.973177,3.315627,3.117076,3.68883,3.336383,4.25835,3.280953,3.763397,3.639515,4.283995,4.351998,7.638705,6.669011,5.015537,5.204221,6.662567,7.989637,230.518955,1,0.875085,1.562775,2.615206,3.064626,2.713252,3.919829,3.522369,3.734597,3.084827,2.000311,1.700368,1.535978,1.916863,1.686683,1.824792,1.82287,1.178926,1.094344,0.856553,0.503944,0.30303,0.054315,0.001066,0.001066,0.014167,0.172274,0.383543,0.382174,0.250563,0.311865,0.204652,0.166156,0.136607,0.054013,0.072175,0.086517,0.102346,0.09832,0.181031,0.107219,0.085301,0.070127,0.025027,0.013813,0.005373,0.001066,0.001066,0.001066,3.659548,5.416326,6.600142,9.013511,9.161604,10.885355,11.194989,9.84937,8.978121,8.412727,6.269399,5.539337,7.384614,6.949612,8.956049,8.134523,9.351773,7.662925,4.629025,3.384839,2.645864,1.080486,0.008655,0.001066,blues
1.45812,2.305074,2.003417,1.820303,1.180188,1.037566,0.98021,0.977287,0.731821,0.562815,0.615935,0.58023,0.663595,0.640977,0.740698,0.68278,0.796992,0.677052,0.508172,0.359529,0.245577,0.094129,0.001111,0.001066,2.144754,1.61942,1.629248,2.12126,1.359092,0.705203,0.816567,0.583036,0.394393,0.256107,0.276421,0.220851,0.260635,0.255101,0.301298,0.24086,0.556738,0.336638,0.307692,0.187261,0.116608,0.042857,0,0,0.798483,0.379221,0.702951,1.459288,1.904506,1.656218,2.283128,1.543605,1.626934,1.829102,1.390734,1.639337,1.70615,1.350267,1.828405,1.907072,1.474748,1.245322,1.842872,1.869022,2.33723,3.420513,12.37248,1,2.493165,2.424807,3.087941,5.681723,7.096076,6.194402,10.11365,5.771788,6.472461,6.97579,5.509971,6.29238,7.127485,4.940057,7.050855,7.985014,4.876662,4.282512,7.006593,6.633615,9.047701,15.564035,166.27733,1,0.917608,2.144236,1.800317,1.497493,0.818126,0.786024,0.735628,0.779863,0.567228,0.417485,0.509399,0.453147,0.507628,0.493221,0.587227,0.533945,0.536203,0.486037,0.307523,0.185353,0.104836,0.008591,0.001066,0.001066,0.001066,0.051557,0.059773,0.159395,0.027433,0.073903,0.072505,0.082387,0.035322,0.014116,0.02504,0.02945,0.066614,0.045423,0.125758,0.127816,0.071204,0.045281,0.019227,0.008035,0.003,0.001066,0.001066,0.001066,5.821527,6.188513,6.612564,7.568369,6.670131,4.64226,5.534549,4.14193,3.615888,2.888947,2.779795,2.674524,3.390425,2.751826,3.412321,3.285951,3.626931,2.899097,3.195768,2.145728,1.912043,1.31389,0.0074,0.001066,blues
1.204978,1.958364,4.616081,3.318697,1.636711,2.204585,2.085002,1.280855,1.273653,1.368028,1.595044,1.390348,1.8123,1.23101,2.110775,3.062146,2.627828,1.83983,0.861262,0.550693,0.281557,0.124381,0.001076,0.001066,0.186426,0.991111,6.824876,2.456238,0.967527,1.774977,3.417281,1.334102,0.941975,1.430793,2.77355,1.597329,2.553671,1.009112,3.026385,8.8644,4.656086,2.247978,0.375613,0.18989,0.051221,0.012987,0,0,0.289376,1.119474,0.9393,0.574944,1.146766,1.587827,2.103624,2.240341,1.583627,1.999533,2.354413,1.831244,1.733989,1.354093,1.064546,1.239221,1.230796,1.615491,0.924281,1.062355,2.032096,2.362874,3.053229,1,3.11278,4.59623,3.478864,2.688329,4.739347,6.872743,8.459649,9.298979,7.256602,8.710669,11.240483,7.505578,8.080919,5.081816,4.412057,5.342958,4.829555,7.306815,3.850043,3.590455,7.643826,9.533944,27.836832,1,1.189519,1.74341,4.084446,3.03485,1.441315,1.907395,1.571274,0.968156,1.091806,1.094581,1.137003,1.123557,1.546083,0.97825,1.736057,2.327259,2.248919,1.589445,0.785696,0.433964,0.204021,0.085558,0.001066,0.001066,0.144326,0.276414,0.500336,0.542624,0.109133,0.24353,0.125982,0.089673,0.079808,0.058816,0.064704,0.06245,0.058806,0.02461,0.096222,0.159524,0.116034,0.124306,0.086525,0.070412,0.062869,0.021197,0.001066,0.001066,2.658585,6.126603,12.47518,8.24817,5.93282,8.857882,10.713092,6.855666,5.573777,7.031321,9.064412,6.224445,9.09778,5.521214,8.368636,13.263708,10.713355,9.04079,3.311659,2.050769,1.390836,0.651404,0.002401,0.001066,blues
1.462204,2.20701,4.449619,3.040533,2.463892,2.185616,1.607176,1.033067,1.212736,1.037352,1.084722,1.105647,1.283957,0.881928,1.478458,2.024754,1.892988,1.08886,0.660378,0.513332,0.420199,0.268265,0.001066,0.001066,0.241168,1.339916,9.499044,2.399586,3.349276,1.807836,1.301127,0.444048,0.77685,0.572531,0.647496,1.068657,1.557057,0.530164,1.130611,3.076796,2.385171,0.442241,0.072111,0.036353,0.010869,0.00499,0,0,0.359626,0.842005,0.997211,0.525598,1.266913,1.18479,1.580831,1.570291,1.467304,1.739504,1.905791,2.706264,2.705869,2.254595,1.707984,1.932298,1.735175,2.098019,2.23582,2.362746,2.082927,1.834915,1,1,3.320991,3.368332,3.202019,2.592631,5.098417,5.675224,6.18563,6.173098,5.829958,7.393591,8.182845,12.480603,11.581877,10.428463,6.804806,7.027039,6.663312,8.938817,9.408988,9.799176,9.816938,8.758147,1,1,1.417448,1.936684,3.553481,2.855356,2.028246,2.065927,1.366344,0.893785,1.029574,0.899547,0.894435,0.830022,0.914441,0.69373,1.172075,1.405244,1.398656,0.879728,0.586611,0.465755,0.401475,0.253432,0.001066,0.001066,0.19639,0.333211,0.3805,0.36272,0.134681,0.205924,0.118243,0.116836,0.10531,0.095155,0.115456,0.083954,0.167495,0.113441,0.239207,0.365785,0.348802,0.363175,0.303959,0.260992,0.2435,0.145494,0.001066,0.001066,3.14295,6.619108,13.216298,7.914413,9.323881,8.34883,6.672347,3.816202,4.729092,4.696584,5.039656,6.68127,7.458364,4.654641,6.326244,9.34116,8.876042,4.406563,2.076329,1.483538,0.973223,0.660664,0.001066,0.001066,blues
1.305375,1.10978,2.140211,1.795497,1.440496,1.851062,1.429424,0.657235,0.630697,0.706457,1.093087,1.013197,1.17594,0.845864,0.999437,1.516548,1.568587,0.735048,0.422376,0.295295,0.160306,0.067851,0.001104,0.001066,0.225515,0.348448,2.873055,2.331228,2.119511,3.263655,3.438304,0.681013,0.557658,0.9867,2.287893,2.255631,2.433155,1.247102,1.881282,5.898856,6.234067,0.734898,0.242114,0.135294,0.029518,0.006344,0.000001,0,0.46086,1.331704,1.283624,0.911159,1.870438,1.363378,1.784136,2.151419,1.824606,1.802158,1.908106,2.141447,1.921361,1.758299,2.007733,2.39712,2.389282,2.061738,1.753731,1.924929,2.68758,2.767888,3.011535,1,3.682761,6.210302,5.04708,2.917538,6.726646,4.522048,5.998641,8.192092,6.592296,5.997876,6.235853,8.232883,7.148981,5.531283,7.418247,9.891281,9.113012,8.172065,5.4988,6.336255,12.36468,13.672527,26.804369,1,1.276505,0.984983,1.616801,1.294016,0.93606,1.245065,0.689924,0.341388,0.340432,0.316642,0.464929,0.455586,0.557632,0.365004,0.453,0.658516,0.609124,0.35468,0.187162,0.134572,0.107455,0.046416,0.001066,0.001066,0.182344,0.137179,0.126044,0.038372,0.034668,0.028423,0.005611,0.004432,0.005832,0.004136,0.010257,0.007143,0.025546,0.007094,0.04223,0.129138,0.098409,0.077986,0.049475,0.046088,0.04224,0.008051,0.001066,0.001066,3.130035,3.989484,8.88145,6.04033,7.359259,8.282987,8.477539,4.601138,3.718603,4.577308,6.717302,8.120557,7.72001,5.090943,6.789862,11.302765,12.154651,4.688489,2.172538,1.655343,1.010003,0.496872,0.006014,0.001066,blues
1.056304,1.490642,2.785258,2.451374,1.332517,1.775567,2.054429,1.030953,1.230469,1.116703,1.506384,1.342145,1.314282,0.91344,1.437913,2.244322,1.857847,1.188574,0.636827,0.441986,0.275228,0.15113,0.001073,0.001066,0.150789,0.654424,2.74675,1.857517,1.277,2.353156,4.607179,1.153608,1.252601,1.270608,2.444527,2.567193,2.041349,0.832662,1.885872,7.863881,3.416303,1.127354,0.353101,0.160441,0.041787,0.017386,0,0,0.243311,1.146532,1.201611,0.747871,2.401786,2.367685,1.975914,2.359716,1.612427,1.973493,2.339698,2.836248,2.433951,1.776349,1.834041,2.257447,1.976269,1.629281,2.1431,2.216436,3.201358,3.689149,8.181397,1,3.146929,4.607791,5.053533,3.144045,12.416597,10.701122,7.450404,11.560682,5.547756,7.506426,10.192103,13.447806,10.295572,6.488839,6.796258,8.77109,7.619217,5.882329,7.729007,7.766307,14.449017,18.525398,153.283085,1,1.062751,1.308229,2.441355,2.199339,1.056772,1.325662,1.270567,0.743417,0.823489,0.797008,1.022684,0.805295,0.855181,0.598862,0.998335,1.244804,1.221089,0.792171,0.386746,0.267738,0.210616,0.116714,0.001066,0.001066,0.116198,0.16413,0.324683,0.221054,0.085352,0.196634,0.071683,0.071713,0.104952,0.033264,0.082953,0.073141,0.104285,0.050744,0.133029,0.277929,0.329785,0.184137,0.140301,0.127987,0.1156,0.053286,0.001066,0.001066,2.404302,5.068233,10.464854,7.391914,7.188643,9.810804,12.561373,7.067428,5.904362,6.254499,9.404565,9.689841,8.201018,5.0829,7.730746,14.411025,10.140269,5.687975,3.28934,2.276333,1.499222,0.944969,0.003135,0.001066,blues
1.271721,1.588769,2.654974,2.008363,1.719545,1.792964,2.109257,1.377883,1.186656,1.098959,1.488277,1.757464,1.553869,0.999708,1.365996,1.931574,1.737453,1.206313,0.62363,0.467551,0.33464,0.195416,0.001114,0.001066,0.207666,0.693406,2.546172,1.567851,1.792658,2.241177,4.250088,2.397925,1.579201,1.389941,2.534026,3.685504,3.214085,1.091838,1.945952,4.514454,3.39293,1.249619,0.209207,0.105075,0.038605,0.014792,0.000001,0,0.302386,1.413532,1.06749,1.100516,1.538363,2.035106,1.728181,1.906862,2.124424,1.974117,1.590605,1.763499,2.333217,1.898734,2.007868,2.343297,1.97029,1.959648,2.067667,2.237476,3.120639,3.010901,9.779684,1,3.278757,5.820565,4.363705,4.374349,6.068859,9.320607,6.483958,6.784349,8.58948,7.425215,5.753985,6.046861,9.775726,6.937435,7.68405,9.57381,7.527306,7.415089,7.676588,8.526888,15.653983,15.735087,151.088588,1,1.257923,1.407741,2.348507,1.781113,1.378399,1.385733,1.360553,0.854275,0.741481,0.694093,0.861727,1.076641,0.944434,0.69855,0.898022,1.148583,0.974905,0.812326,0.443616,0.340242,0.275974,0.167432,0.001066,0.001066,0.134342,0.214715,0.173008,0.176688,0.043717,0.143877,0.093989,0.049864,0.068803,0.041081,0.076054,0.068954,0.118608,0.076044,0.157038,0.292072,0.221753,0.251231,0.206406,0.173155,0.156862,0.076645,0.001066,0.001066,2.719188,5.335647,9.239416,6.833658,7.971512,9.41339,10.918705,7.496215,7.21546,6.730329,7.487286,9.279489,10.381757,5.547856,8.105986,13.217857,10.147878,6.296695,2.552236,1.913917,1.435793,0.861472,0.013619,0.001066,blues
1.561233,2.376698,3.905868,2.573742,2.140431,2.032038,1.617743,0.915164,0.834875,0.864665,1.160615,1.213173,1.437859,1.007198,1.720992,2.349184,1.957947,0.874369,0.523222,0.358121,0.188998,0.073061,0.001085,0.001066,0.285374,1.227156,4.011245,1.498939,1.958394,2.76316,1.805347,0.570021,0.474087,0.574689,1.230552,1.548601,1.700548,0.854074,2.212326,6.199774,3.889473,0.526635,0.2223,0.153859,0.054602,0.016994,0,0,0.387856,1.19051,0.874713,0.528672,1.088237,2.14844,1.689349,1.996487,1.720527,1.913993,2.302805,2.298193,2.039843,1.634434,1.706846,1.90456,1.7704,1.549267,1.084955,1.530718,2.115429,2.896112,10.734582,1,3.1703,4.916352,3.68477,2.845819,4.357222,9.667704,6.596025,8.374242,7.000656,7.72036,9.158904,9.315227,9.006726,6.068447,6.456715,6.415193,5.853611,6.205805,3.283639,4.510597,7.151346,11.890365,194.117837,1,1.519644,2.159366,3.619494,2.453499,1.896004,1.59057,1.189125,0.707682,0.681454,0.681016,0.89641,0.812563,1.08895,0.736842,1.302617,1.401661,1.256633,0.704942,0.334528,0.17692,0.082112,0.020488,0.001066,0.001066,0.223441,0.469971,0.468966,0.380448,0.158904,0.145597,0.057395,0.035248,0.028059,0.02925,0.026068,0.031321,0.048854,0.021488,0.072636,0.159832,0.125722,0.069436,0.042651,0.027385,0.015992,0.001149,0.001066,0.001066,3.29112,7.118912,11.503168,6.760637,8.139222,10.682824,7.918996,4.769517,4.099882,4.370157,6.456599,7.541817,8.209899,5.387122,8.787714,12.687976,9.767817,4.433148,2.041223,1.700081,1.12387,0.750283,0.005346,0.001066,blues
1.330595,1.62074,2.205221,2.530061,2.598589,1.972762,1.135687,0.852529,0.758393,0.874291,0.899474,1.003272,0.952072,0.684728,1.144246,1.516388,1.627343,0.980907,0.591051,0.467963,0.38336,0.231124,0.001076,0.001066,0.303013,0.977888,2.78698,2.128249,5.007538,3.181944,0.99649,0.706091,0.29764,0.768649,0.588157,1.473722,0.710494,0.428323,1.160308,2.581884,3.983631,0.583362,0.068986,0.044181,0.020481,0.007256,0,0,0.735978,1.367869,1.372257,0.645464,1.068137,1.232882,2.097875,2.534545,1.428944,2.129298,2.333365,2.207653,1.705409,2.031699,1.465321,2.138266,2.357059,2.110032,1.906513,2.190064,2.741563,2.165421,6.987101,1,3.96491,4.94919,4.903914,2.982545,4.209639,4.624615,9.1095,10.613385,5.812258,8.447153,10.325143,7.726092,6.265754,7.736319,4.91911,7.883299,9.076634,8.046436,7.168548,10.305777,13.601091,13.303899,122.155227,1,1.259324,1.361186,1.70211,2.312895,2.197811,1.538125,0.869096,0.621323,0.626801,0.61346,0.711074,0.532354,0.684513,0.457402,0.752841,0.820956,0.821731,0.681846,0.507969,0.411087,0.349872,0.219075,0.001066,0.001066,0.167459,0.180412,0.157646,0.212693,0.04778,0.074956,0.045769,0.056488,0.074306,0.05197,0.07627,0.068748,0.126863,0.096802,0.18159,0.266815,0.30104,0.315091,0.257749,0.240609,0.215805,0.119874,0.001066,0.001066,3.372173,5.515743,9.307645,6.968707,9.616975,7.790404,6.19,4.64716,3.128437,4.434872,4.994298,6.067605,4.367335,3.6538,5.315455,9.234853,10.379859,4.471294,1.783027,1.351245,1.105989,0.651801,0.002282,0.001066,blues
1.175008,1.938927,3.447689,2.498098,2.166311,2.077111,2.086161,1.425641,1.023995,1.216301,1.350848,1.387913,1.476391,1.139749,1.516192,2.227519,1.671687,1.308666,0.581022,0.383091,0.219588,0.10977,0.001079,0.001066,0.199978,1.144776,3.27054,1.751796,2.115981,1.628235,2.698111,3.400844,0.579533,1.77379,2.037677,2.44837,2.449492,1.394865,3.089451,7.657045,2.796258,1.360052,0.237108,0.138766,0.041566,0.018332,0,0,0.312793,1.283142,0.970865,0.952733,1.027691,1.422636,1.833133,2.147114,1.513222,1.663125,1.810286,1.900666,2.090831,1.809852,1.724743,1.918674,2.040287,2.070996,1.490466,1.975476,2.331186,3.107277,14.122651,1,3.26384,4.804568,3.661499,3.798814,4.108315,5.781635,7.308308,8.863116,7.338311,6.513809,7.091822,7.186724,8.597499,7.183212,7.375666,7.784863,8.749267,10.352965,6.043289,8.340406,10.154827,16.101286,261.347149,1,1.153975,1.671738,2.996476,2.251168,1.859573,1.774642,1.66879,0.787519,0.858063,0.849181,0.898218,0.899184,1.003439,0.839288,1.020812,1.35952,1.226634,1.032322,0.481931,0.275155,0.153494,0.064384,0.001066,0.001066,0.130525,0.251073,0.585786,0.395806,0.138812,0.297756,0.13392,0.05007,0.042761,0.038171,0.035279,0.051591,0.05492,0.021457,0.062176,0.16029,0.092282,0.091615,0.059709,0.040023,0.035729,0.008915,0.001066,0.001066,2.818147,6.167982,9.97864,7.544054,7.77252,7.742433,9.017149,8.364207,5.366423,5.900573,6.463296,8.107839,8.722428,6.236705,8.739638,13.438856,8.943791,7.72785,2.640972,1.922351,1.156945,0.861094,0.004148,0.001066,blues
1.173133,1.782844,2.810634,2.61451,1.584926,1.73621,2.120067,1.013797,1.070959,0.908981,0.918491,1.0928,1.193069,0.783641,1.131306,1.437793,1.269171,0.923576,0.566265,0.434939,0.3609,0.226063,0.001156,0.001066,0.144241,0.894924,3.647746,2.285436,1.03197,1.236574,3.028408,0.9245,0.900258,0.74313,0.475708,1.972118,2.144087,0.47285,1.491141,1.563784,2.000675,0.530564,0.10364,0.060403,0.039415,0.015489,0.000001,0,0.191446,1.535157,1.522467,1.045385,1.388513,1.396018,1.764259,2.700176,2.273376,1.949639,1.939957,3.109768,2.748925,2.342979,2.903375,2.984523,3.224934,2.583068,2.502367,3.015225,3.853444,4.090598,8.483262,1,3.15461,6.610168,5.498044,4.332934,5.52108,5.552537,7.184988,16.171028,10.340366,8.221446,8.201757,17.58311,12.422641,10.449747,14.451654,15.601725,18.28541,11.916104,11.403164,17.043335,32.601147,33.601861,126.448591,1,1.165825,1.566301,2.221294,2.319422,1.321478,1.482204,1.56787,0.748497,0.854768,0.683011,0.737259,0.683611,0.790757,0.59038,0.773267,1.004288,0.876884,0.667734,0.478798,0.379682,0.326138,0.205248,0.001066,0.001066,0.155479,0.203085,0.309798,0.340952,0.148187,0.172941,0.142265,0.112298,0.100471,0.072509,0.106158,0.104074,0.153812,0.103617,0.204212,0.373026,0.334795,0.308219,0.241037,0.20341,0.190293,0.113647,0.001066,0.001066,2.418695,6.782235,11.481835,8.647358,5.935973,6.66137,10.777364,6.539916,5.830075,4.612471,4.254418,8.423372,8.777838,4.589075,8.473702,8.946144,9.869085,4.571571,2.2834,1.965912,1.83216,1.143842,0.013998,0.001066,blues
1.874258,2.500365,3.042315,2.608826,1.794829,1.726257,1.566324,1.087958,0.938133,0.924829,1.181134,1.394128,1.400033,0.906309,1.250285,1.75363,2.043012,1.108798,0.479987,0.374742,0.22354,0.103105,0.001077,0.001066,0.660815,1.529453,4.550812,1.648099,2.351003,1.387951,2.678073,1.639154,1.062727,1.217458,2.187296,3.346296,3.895021,1.33568,2.643874,5.248437,8.633125,2.021832,0.329307,0.210131,0.05288,0.014314,0,0,0.62478,0.862055,1.138816,0.503079,1.482244,0.977432,2.373855,2.446779,2.5586,2.724758,2.537526,2.532372,2.599734,2.360102,2.074946,2.406322,2.388131,2.108722,2.03602,1.929516,2.283645,2.520313,12.768242,1,3.032831,3.482775,3.908982,2.896363,5.251193,4.011592,9.30528,9.451449,11.408079,11.358318,10.523745,10.534522,10.24637,9.745344,7.455895,9.142366,8.960473,7.447714,7.26502,6.095033,8.269063,9.925324,264.775813,1,1.723724,2.302546,2.424892,2.508575,1.386753,1.463612,1.054561,0.663329,0.662153,0.629393,0.710559,0.785956,0.660248,0.482569,0.587221,0.865503,0.875763,0.548001,0.205286,0.151304,0.129569,0.06113,0.001066,0.001066,0.280097,0.433345,0.217864,0.256325,0.062708,0.082682,0.025505,0.026085,0.015848,0.014779,0.018224,0.019669,0.032506,0.0176,0.047251,0.11349,0.085476,0.080156,0.062631,0.0487,0.04386,0.009114,0.001066,0.001066,4.369183,6.395444,11.031251,6.569896,7.945617,6.245345,9.418748,6.906568,6.127464,6.54874,8.25831,9.994856,10.938454,6.955001,8.126769,12.189677,14.142497,7.185001,2.742566,2.066908,1.219417,0.656248,0.005707,0.001066,blues
1.940499,2.425481,2.912779,3.079548,2.010779,2.4839,2.256283,1.290728,1.32455,1.138146,1.409554,1.499806,1.578456,1.096669,1.577665,2.34018,2.839253,1.505557,0.622612,0.486182,0.286232,0.120945,0.00123,0.001066,0.629287,1.851472,3.547181,3.017645,2.785126,2.786348,4.059116,1.011593,1.591035,1.423695,1.811158,3.145102,3.751111,1.350507,3.258154,6.224678,11.729319,3.904542,0.382313,0.272619,0.104844,0.019917,0.000004,0,0.684755,1.130971,1.460615,0.502922,1.30292,0.946984,1.730568,1.525174,1.686101,1.98972,1.979416,2.782932,2.84586,2.070948,1.913793,1.723927,2.38599,2.957608,1.698738,1.838721,3.338768,3.582712,12.8656,1,3.316477,4.315068,5.472019,2.65059,4.432574,4.445643,7.022582,5.734068,6.007818,7.455969,7.663159,13.092063,14.649469,9.036199,7.140915,6.328067,10.485339,14.362209,6.260159,6.796397,17.500781,19.785766,240.870431,1,1.810654,2.081309,2.471353,2.846786,1.458784,2.177193,1.558264,1.024173,0.938175,0.784855,0.972102,0.948023,0.904638,0.747244,0.929281,1.525252,1.581792,0.913879,0.412236,0.274403,0.174608,0.074373,0.001066,0.001066,0.314342,0.329994,0.38271,0.363381,0.141461,0.218544,0.067668,0.081148,0.053515,0.032679,0.0317,0.042752,0.049566,0.028901,0.086177,0.132395,0.139008,0.103761,0.070891,0.059839,0.049375,0.012523,0.001066,0.001066,4.475077,7.651396,11.452859,8.245007,7.710751,9.228701,11.082688,5.62671,5.708007,6.230228,7.381204,10.331051,11.401951,6.990664,9.154036,11.792886,20.97253,12.570956,3.076174,2.566928,2.335328,0.981164,0.023377,0.001066,blues
