@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_lpcc

@attribute Mean_Acc1000_Mean_Mem40_LPCC_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_12_f11 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_1_f12 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_2_f13 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_3_f14 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_4_f15 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_5_f16 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_6_f17 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_7_f18 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_8_f19 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_9_f20 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_10_f21 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_11_f22 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_12_f23 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_1_f24 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_2_f25 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_3_f26 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_4_f27 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_5_f28 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_6_f29 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_7_f30 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_8_f31 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_9_f32 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_10_f33 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_11_f34 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_12_f35 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_1_f36 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_2_f37 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_3_f38 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_4_f39 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_5_f40 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_6_f41 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_7_f42 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_8_f43 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_9_f44 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_10_f45 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_11_f46 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_12_f47 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
-0.351185,0.10022,0.232337,0.689198,0.511329,3.254976,5.704091,23.822554,57.891034,210.966523,621.658608,2200.105858,0.432026,0.675277,0.969467,1.739443,3.775692,9.33883,25.651557,75.36757,234.613841,759.346971,2538.427126,8695.737411,0.410179,0.531599,0.613037,1.166997,3.098881,8.114762,25.094009,76.0896,248.228424,810.500733,2736.630447,9301.987236,0.211446,0.417962,0.98949,2.655678,7.768343,23.871205,76.541487,253.590855,861.392526,2983.945052,10499.021718,37408.14334,pop
0.2626,0.220664,0.265714,0.475704,0.339462,0.907693,1.70396,3.846741,8.167544,19.79848,46.487946,117.623654,0.447619,0.581211,0.70032,1.038533,1.83792,3.473261,7.191225,15.909446,37.108553,89.70333,223.700923,570.507683,0.202726,0.240294,0.289487,0.418761,0.811198,1.617684,3.61659,8.354647,20.380302,50.669345,129.593347,335.693272,0.113802,0.202606,0.400876,0.849421,2.024153,4.916279,12.385114,31.840768,83.158206,219.955753,587.654951,1583.26102,pop
0.460054,0.419764,0.57556,1.19067,2.575891,6.869479,19.794137,60.186378,191.087892,627.59946,2111.77843,7240.439801,0.445489,0.810367,1.479279,3.322053,8.754402,25.310712,78.027474,251.156753,833.547131,2829.851212,9777.853259,34263.324969,0.217929,0.305579,0.579864,1.354943,3.725226,11.034773,34.624642,112.836137,378.090218,1294.524611,4509.120711,15926.006403,0.110759,0.424099,1.324294,3.981289,12.405699,40.04542,132.993109,451.94575,1564.627552,5499.983486,19580.559122,70459.498573,pop
0.308613,0.559194,0.995834,1.674747,3.471435,8.640188,22.411774,63.068343,184.418307,562.347208,1762.636439,5673.624164,0.594855,0.915397,1.635391,3.630447,8.916086,23.603218,66.73472,197.458137,606.610604,1919.677923,6228.009965,20627.085842,0.290046,0.387269,0.799088,1.812936,4.61389,12.699114,37.685214,116.916781,377.205019,1252.860679,4265.275975,14811.739451,0.131017,0.43998,1.22078,3.53302,10.615572,33.165953,107.039892,355.311666,1207.10636,4181.434819,14723.149983,52569.3845,pop
0.359275,0.43524,0.592923,0.72813,0.903151,1.649173,3.182136,6.591132,14.943253,36.476756,93.43116,249.808677,0.459021,0.569073,0.785057,1.310971,2.467514,4.954027,10.885652,25.596172,63.505966,164.736888,443.582005,1231.247213,0.138509,0.163001,0.249597,0.392147,0.782697,1.820312,4.639413,12.47959,34.836589,99.679566,290.200866,855.843551,0.092379,0.167499,0.393399,1.017536,2.681926,7.27111,20.218689,57.475003,166.369576,488.874271,1454.492405,4372.078506,pop
-0.324773,0.659176,0.024288,0.930215,0.489545,3.159343,4.820509,17.881068,42.610446,141.975727,409.883998,1344.136629,0.670082,0.641862,1.142478,1.884029,4.226739,9.914541,26.648131,75.133826,224.79642,693.67066,2203.514454,7132.723379,0.256458,0.184651,0.532123,0.675125,2.011674,4.483319,13.569921,37.998076,119.010216,369.070894,1196.513588,3906.772907,0.133845,0.25564,0.696838,2.024244,5.889032,17.884657,55.572594,177.053286,574.200793,1892.863494,6321.465717,21348.823026,pop
0.316958,0.56716,1.017028,1.720513,3.545097,8.73819,22.586654,63.523507,186.346081,572.092832,1812.475586,5917.338987,0.576243,0.899742,1.63955,3.646393,8.911589,23.517588,66.442995,196.969243,607.926787,1938.223612,6352.040774,21304.716298,0.290512,0.386738,0.804274,1.849252,4.754173,13.31214,40.459894,129.281383,430.88309,1480.742861,5215.175367,18718.587572,0.12341,0.424568,1.201018,3.517538,10.727707,34.170831,112.903273,384.70272,1343.481999,4785.987808,17325.531959,63550.342329,pop
0.2626,0.220664,0.265714,0.475704,0.339462,0.907693,1.70396,3.846741,8.167544,19.79848,46.487946,117.623654,0.447619,0.581211,0.70032,1.038533,1.83792,3.473261,7.191225,15.909446,37.108553,89.70333,223.700923,570.507683,0.202726,0.240294,0.289487,0.418761,0.811198,1.617684,3.61659,8.354647,20.380302,50.669345,129.593347,335.693272,0.113802,0.202606,0.400876,0.849421,2.024152,4.916279,12.385114,31.840768,83.158206,219.955753,587.654951,1583.26102,pop
-0.085656,0.274424,0.555109,0.564484,0.829049,2.156501,4.759984,11.307107,28.454796,74.834514,199.40206,545.688138,0.594104,0.615308,0.853106,1.561721,3.120053,6.660565,15.580889,38.312577,97.893241,257.597307,694.754672,1909.985738,0.171326,0.19899,0.287805,0.703165,1.698104,4.216172,10.928654,29.3627,80.392282,223.668462,631.561358,1803.661019,0.135204,0.26976,0.641627,1.600171,4.092749,10.743467,28.907804,79.348991,221.798316,629.486307,1809.460548,5258.429553,pop
-0.425294,0.617034,-0.599109,0.93059,-1.251557,1.798159,-2.550981,4.056329,-6.334885,10.595958,-17.865586,31.543453,0.425375,0.379897,0.592031,0.84064,1.401973,2.314632,3.970942,7.007321,12.702766,23.375486,43.914265,83.504125,0.110516,0.11789,0.158329,0.233598,0.397149,0.678657,1.163378,2.075756,3.849029,7.22587,13.829813,26.819739,0.083503,0.106775,0.169561,0.303305,0.602378,1.176062,2.330022,4.647627,9.363535,19.014398,38.8663,79.978441,pop
-0.662093,0.38667,-0.40425,0.51173,-0.586848,0.754821,-1.020324,1.631971,-2.697802,4.609088,-8.17063,15.231137,0.362994,0.447599,0.497007,0.666138,0.957801,1.464653,2.411205,4.183165,7.549799,14.171922,27.466342,54.658052,0.159543,0.170505,0.20395,0.289671,0.410543,0.656079,1.122582,2.030663,3.830699,7.490516,15.063038,30.950569,0.073958,0.102299,0.194618,0.361216,0.713052,1.418222,2.870507,5.946959,12.544573,26.875794,58.321571,128.022481,pop
-0.024415,0.513658,0.135627,1.026741,0.792845,3.018152,4.602876,14.744292,30.01672,88.108257,203.660045,589.418605,0.448868,0.53277,0.93007,1.577099,3.367642,7.329791,17.315586,42.089019,106.648366,276.306212,732.20204,1971.395393,0.299852,0.290971,0.525576,0.904975,2.052967,4.325524,10.987824,26.255595,69.356922,175.861985,475.313086,1252.873895,0.174988,0.358209,0.823743,1.741958,4.316355,10.695376,27.590982,72.219603,193.160217,524.341946,1443.764666,4022.067996,pop
-0.313516,0.254902,-0.163558,0.21165,-0.107353,0.275722,-0.223238,0.475276,-0.473866,0.929771,-1.347686,2.489788,0.255806,0.308189,0.306502,0.330527,0.42464,0.535849,0.753795,1.114615,1.8102,3.043429,5.409551,9.904922,0.169036,0.212315,0.162882,0.206976,0.221674,0.322287,0.462155,0.731712,1.207702,2.093604,3.801063,7.153289,0.081798,0.09734,0.152941,0.207357,0.351824,0.617848,1.17592,2.246015,4.388791,8.682039,17.427078,35.325364,pop
0.188706,0.115348,0.162498,0.19934,0.285993,0.624179,1.46433,3.131719,6.555904,14.588369,33.060947,76.287109,0.431019,0.511602,0.645235,0.913324,1.458692,2.65348,5.227678,10.907645,23.725052,53.158527,121.776227,283.865013,0.272699,0.270376,0.298091,0.444589,0.826498,1.60209,3.346707,7.432096,16.8488,38.793386,90.52179,213.790604,0.107268,0.210752,0.43565,0.870918,1.828005,3.990303,8.949367,20.497209,47.777372,112.837556,269.624441,650.550392,pop
0.367934,0.430029,0.529876,0.8598,1.126426,1.877093,3.491449,7.004738,14.431298,31.69998,71.712472,167.377671,0.389145,0.530195,0.739398,1.141691,2.112121,4.023088,8.101369,17.151116,37.866213,86.063469,200.914387,479.467878,0.203461,0.263119,0.390674,0.63269,1.260221,2.663946,5.931106,13.781823,33.0239,80.99775,202.065984,511.26536,0.116821,0.228729,0.480702,1.048652,2.335241,5.398765,12.867228,31.404473,78.199934,197.852834,507.251381,1314.262934,pop
-0.034284,0.374122,0.351969,0.803876,1.208327,3.14093,7.848327,21.523444,60.210336,177.943156,537.639967,1671.520294,0.509491,0.588189,0.974295,1.817965,4.182729,10.370812,28.032766,79.940829,237.985376,731.184487,2306.932929,7436.370758,0.229368,0.210614,0.434603,0.874473,2.207479,5.767842,16.308928,48.006277,147.193661,464.525178,1503.043716,4959.945409,0.141803,0.338555,0.917883,2.469068,6.888053,20.160477,61.521183,194.242702,629.933356,2087.324404,7036.583956,24053.14274,pop
-0.449492,0.558444,-0.339783,0.553902,-0.492807,0.831457,-0.992165,1.688832,-2.41153,4.262416,-6.589277,12.210377,0.309311,0.331182,0.482515,0.612704,0.922025,1.376994,2.239515,3.712524,6.393229,11.196545,20.042093,36.366671,0.156286,0.175559,0.277473,0.295502,0.45761,0.629272,1.090683,1.691306,3.083983,5.199363,9.792407,17.483271,0.063414,0.106486,0.213091,0.337647,0.607079,1.055062,1.924982,3.531337,6.591031,12.47856,23.88989,46.22997,pop
0.030725,0.325112,-0.015876,0.48333,-0.569206,1.896944,-4.393552,13.336495,-36.748236,111.517333,-335.04925,1039.257337,0.369292,0.420152,0.589753,0.976879,1.985371,4.697852,12.435188,35.292149,104.999382,321.277055,1004.258418,3186.246391,0.387411,0.327248,0.596025,1.136873,2.765735,7.195682,19.818034,57.219285,168.546468,509.265114,1560.63723,4855.017478,0.189397,0.31105,0.841343,2.104072,5.748463,16.409313,48.704318,147.451691,455.712589,1427.837189,4530.223782,14514.524736,pop
0.367935,0.430031,0.529878,0.859801,1.126428,1.877093,3.49145,7.004737,14.431296,31.699977,71.712468,167.377667,0.389145,0.530196,0.739398,1.141691,2.112121,4.023087,8.101369,17.151117,37.866215,86.063471,200.91439,479.467881,0.20346,0.263117,0.390673,0.632689,1.26022,2.663946,5.931106,13.781823,33.023901,80.997751,202.065986,511.265361,0.11682,0.228726,0.480701,1.048652,2.33524,5.398765,12.867228,31.404472,78.199933,197.852834,507.25138,1314.262933,pop
-0.346184,0.369278,-0.237127,0.449263,-0.353478,0.683793,-0.798933,1.597753,-2.355229,4.532169,-7.618647,14.673394,0.361104,0.371077,0.434165,0.536062,0.826147,1.231732,2.058158,3.511536,6.306483,11.528647,21.716585,41.417676,0.207989,0.214008,0.289588,0.347493,0.560024,0.831521,1.470763,2.453515,4.497268,8.122091,15.336324,28.909838,0.110604,0.201538,0.287756,0.466514,0.827867,1.492255,2.772073,5.224496,10.016129,19.457308,38.268365,76.009104,pop
0.252456,0.32348,0.267254,0.509305,0.578729,0.993267,1.841688,3.646236,6.939585,14.486985,30.213218,65.387164,0.438489,0.490725,0.662191,0.958272,1.634786,2.916366,5.558073,11.10465,23.109852,49.124781,106.918272,236.523216,0.145425,0.152211,0.24785,0.392213,0.691129,1.306453,2.662518,5.469758,11.625263,24.989147,54.728466,121.058737,0.111834,0.198768,0.392333,0.750561,1.551524,3.262626,7.00905,15.385218,34.253168,77.319106,176.500829,407.098835,pop
0.404731,0.21359,0.592332,1.356782,2.746281,7.57822,23.019827,71.20509,228.654426,760.37482,2595.233375,9047.579007,0.502538,0.956048,1.621329,3.660408,9.744796,28.215294,87.172788,282.531908,948.081303,3268.415755,11516.521876,41317.187043,0.228537,0.353786,0.609802,1.485607,4.051735,12.103245,38.387869,126.605635,431.576992,1512.238841,5418.952318,19777.758425,0.156576,0.536187,1.467099,4.306844,13.624223,44.90098,153.245306,538.611668,1937.321381,7098.63872,26406.199164,99460.693901,pop
0.22722,0.425189,0.519451,0.784619,0.862571,1.631647,3.229287,7.249843,17.522032,45.973647,126.933491,364.849475,0.382934,0.474912,0.660371,1.076672,2.090339,4.221273,9.647856,24.152369,64.987318,184.270402,543.455402,1648.830281,0.218215,0.192169,0.317775,0.56469,1.252487,2.915422,7.642558,21.144481,60.458802,177.04799,528.342373,1600.659281,0.094353,0.235969,0.535881,1.304861,3.451756,9.637452,27.806986,82.380872,249.10088,765.32758,2381.421718,7487.258714,pop
0.349022,0.32596,0.384209,0.630839,0.786408,1.372587,2.681765,5.919138,13.374998,32.304227,81.002976,211.023673,0.368642,0.530495,0.718065,1.132006,2.128468,4.368651,9.672139,22.707185,55.976382,143.025465,376.42489,1014.413093,0.185694,0.245278,0.32706,0.45934,0.886194,1.893283,4.400036,10.945432,28.751573,77.909044,215.941678,607.876699,0.116689,0.214707,0.471427,1.089626,2.660391,6.776119,17.855504,48.237078,132.895422,371.938867,1054.101132,3018.448928,pop
0.411246,0.455668,0.766664,1.271692,2.026662,4.284609,9.895224,23.958663,60.853086,161.475656,442.037346,1241.826392,0.482978,0.741999,1.230846,2.465061,5.573102,13.252061,33.31461,87.533927,237.788546,663.332405,1892.012934,5498.169518,0.162741,0.267709,0.414457,0.859558,1.980973,4.839753,12.496467,33.977092,95.55775,275.826238,812.761572,2434.931242,0.121373,0.284491,0.739081,1.886115,5.051148,14.025136,40.138708,117.478574,350.255375,1059.970675,3247.615533,10054.654465,pop
-0.041777,0.345718,0.261516,0.576877,0.257927,1.291736,1.760502,5.627309,10.603362,34.820192,81.839885,261.691431,0.504955,0.506646,0.694619,1.040516,2.090586,4.104163,9.287166,22.375729,57.549669,154.111485,428.910245,1226.04691,0.225498,0.184849,0.281405,0.428715,0.954497,2.171512,5.751925,15.434963,44.700383,130.407723,394.844943,1202.857651,0.141704,0.201489,0.472508,1.125754,2.95325,8.016477,22.607696,65.40695,193.647695,583.530442,1785.009955,5527.717042,pop
-0.452919,0.504953,-0.350394,0.972584,-0.068013,2.903196,3.354623,16.356026,35.120961,120.083678,324.423536,1024.281634,0.446634,0.57267,0.822049,1.398466,2.904538,6.675778,16.914251,45.982345,131.56509,389.480662,1183.009706,3661.549037,0.363452,0.410111,0.686826,0.957361,2.6199,5.917869,16.804434,44.936291,130.637406,375.228787,1117.520291,3343.699543,0.159706,0.315584,0.855007,2.100977,5.736247,15.925916,46.020973,135.830067,410.193595,1260.64458,3937.578823,12467.319689,pop
0.126966,-0.040681,0.168746,0.154884,0.107733,0.367094,0.49536,0.757459,1.288068,2.236422,3.994208,7.424423,0.292447,0.353392,0.36733,0.465715,0.645723,0.947964,1.520773,2.553605,4.48754,8.094095,14.964473,28.284329,0.148789,0.23033,0.22392,0.182889,0.309516,0.452027,0.754375,1.375091,2.547087,4.761697,9.218974,18.025616,0.102353,0.163545,0.196601,0.351875,0.624508,1.137502,2.142024,4.071784,7.821793,15.27732,30.153605,60.13441,pop
-0.260492,0.190469,-0.171456,0.073511,-0.140334,0.304816,-0.486668,0.666537,-0.659785,1.357584,-1.716584,3.458792,0.403214,0.371302,0.378863,0.456671,0.558297,0.74743,1.111812,1.691429,2.724812,4.417019,7.507656,12.803353,0.175207,0.153478,0.14126,0.183235,0.207995,0.252306,0.398975,0.65512,1.067598,1.790813,3.139838,5.474222,0.112318,0.141618,0.182886,0.262112,0.416736,0.671762,1.151163,2.009751,3.611012,6.475443,11.815703,21.694101,pop
0.249202,0.201124,0.214578,0.282313,0.218829,0.382007,0.557226,1.055733,1.709237,3.685609,6.854137,15.816797,0.358317,0.343709,0.390992,0.472952,0.706999,1.120582,1.930839,3.601301,7.143421,14.915972,32.406593,72.745895,0.180703,0.257912,0.252865,0.317111,0.470019,0.70876,1.291203,2.451435,5.190312,11.170662,25.348269,57.942423,0.101063,0.176804,0.257758,0.462581,0.900876,1.868493,4.072152,9.190644,21.2523,50.03574,119.403657,287.873877,pop
-0.202546,0.270211,-0.300986,0.450057,-0.765675,1.265997,-2.002149,4.299782,-7.390893,16.185354,-30.269741,67.504899,0.419992,0.49075,0.634178,0.936635,1.509139,2.636028,4.915618,9.603774,19.441903,40.409909,85.845007,185.729438,0.306423,0.345244,0.476632,0.626617,1.04954,1.852721,3.650601,6.783639,14.117795,28.317352,60.986705,128.473436,0.123072,0.273662,0.463364,0.848622,1.612634,3.241578,6.705963,14.217959,30.785806,67.868147,152.051802,345.299469,pop
0.088728,0.339492,0.476381,1.300248,1.008091,5.180129,7.240087,29.077601,56.862438,209.34139,508.092729,1754.355438,0.571879,0.85236,1.298336,2.345708,5.076646,11.394013,28.709407,76.001532,214.24217,626.06589,1899.93906,5903.898608,0.422089,0.442406,0.834036,1.33764,3.727277,8.330364,24.283345,64.147367,193.35345,556.352848,1713.855552,5185.586683,0.184533,0.355466,0.915918,2.383214,6.58534,18.960603,56.505735,172.777868,538.922977,1710.736231,5506.158546,17942.066559,pop
-0.509843,0.706064,-0.489844,1.202786,-1.782854,3.899383,-6.26521,13.701289,-24.683381,56.0947,-106.932405,249.626801,0.550796,0.606377,0.945967,1.422429,2.565179,4.671784,9.515091,19.307314,41.345395,89.424712,198.664239,445.738234,0.377722,0.613016,1.029484,1.499001,2.598423,4.745629,9.627863,18.958836,40.252027,82.834979,183.435268,392.934196,0.153956,0.26673,0.611751,1.06565,2.353216,4.831978,10.670143,23.309604,52.692068,119.458332,277.160189,647.904502,pop
0.167552,0.307804,0.256421,0.293628,0.147823,0.383595,0.523772,0.784203,1.243598,2.088477,3.523439,6.349586,0.327906,0.296344,0.377264,0.473393,0.711567,1.001084,1.607467,2.699384,4.705759,8.445758,15.593098,29.364067,0.155659,0.105959,0.138037,0.160688,0.224112,0.278076,0.469248,0.807582,1.474574,2.742403,5.326427,10.570521,0.086035,0.112498,0.167094,0.267911,0.478831,0.910521,1.753022,3.445473,6.867288,13.878198,28.373607,58.642038,pop
0.294251,0.243648,0.351614,0.761484,1.249123,2.69764,6.081558,14.717639,36.966966,96.931632,262.338593,730.930989,0.403863,0.631776,0.962377,1.653613,3.389896,7.640371,18.545909,47.577981,127.744086,355.605249,1020.242022,3001.890785,0.195299,0.270148,0.428811,0.84241,1.876082,4.42634,11.183262,29.660265,81.895646,233.548387,684.382005,2050.324835,0.127877,0.360243,0.813329,1.887526,4.726637,12.595516,35.167096,101.987051,304.804647,932.644898,2906.428981,9188.301075,pop
0.176694,0.382767,0.642174,0.798998,1.517764,3.610442,8.41826,21.724738,58.428235,163.44975,468.916982,1376.682831,0.52558,0.625757,0.987987,2.032279,4.433016,10.633709,27.65284,75.344631,212.911541,618.494968,1836.061015,5546.110702,0.202928,0.271527,0.431608,0.960689,2.175588,5.534366,14.798233,41.474513,119.310375,353.00172,1063.700793,3263.387804,0.124597,0.324601,0.877537,2.291357,6.232588,17.393139,50.052353,147.52533,444.260263,1361.710274,4239.938391,13380.808681,pop
0.119316,0.419414,0.367477,0.475139,0.526065,1.045716,1.691137,3.663734,7.117961,16.193386,35.86695,84.525662,0.446739,0.438529,0.633178,0.991841,1.700893,3.141688,6.373642,13.582553,30.392573,70.052766,166.04137,401.264954,0.242334,0.182882,0.288642,0.417044,0.681773,1.226276,2.65379,5.690558,13.117089,30.576459,73.545511,180.481388,0.125915,0.152658,0.354598,0.765554,1.729642,3.994847,9.439415,22.796292,56.048986,140.030963,354.72419,909.338059,pop
0.290978,0.252398,0.358242,0.775761,1.248095,2.746015,6.15698,14.990018,37.612152,98.926368,267.740415,746.290625,0.407059,0.637897,0.973272,1.678093,3.456311,7.832461,19.140085,49.360883,133.095773,371.42536,1066.329408,3133.252021,0.201097,0.276568,0.427918,0.838336,1.870109,4.354368,10.909488,28.696984,78.626986,222.329331,645.744365,1915.420954,0.132406,0.365513,0.823385,1.903456,4.762773,12.690953,35.345411,101.923035,302.010458,913.940651,2811.439858,8761.037148,pop
0.291654,0.29489,0.348063,0.581928,0.961824,2.224893,5.447064,14.351796,39.941075,115.667094,343.950534,1043.287355,0.346671,0.483593,0.752819,1.376854,2.965222,7.054025,18.293714,50.263985,143.782818,423.404809,1274.048941,3896.908724,0.160152,0.21586,0.331993,0.713765,1.800246,4.935905,14.12367,41.506429,124.290105,378.13948,1164.774761,3624.836577,0.115324,0.313084,0.805869,2.085918,5.7464,16.369449,47.859596,142.766056,432.884313,1329.899621,4130.108162,12942.68621,pop
0.169263,0.382034,0.252147,0.37397,0.356115,0.761732,1.038566,1.951003,3.524012,7.027284,14.043769,29.566108,0.362489,0.339761,0.454156,0.626438,0.991363,1.637222,3.053273,5.847401,11.783869,24.421423,51.969281,112.522755,0.217071,0.191619,0.282938,0.33674,0.566776,0.958608,1.849643,3.583535,7.437104,15.500627,33.124933,71.791698,0.078374,0.181926,0.298609,0.598952,1.182305,2.399045,5.004904,10.673618,23.079646,50.783732,113.214298,255.346263,pop
0.184578,0.302345,0.081799,0.223194,0.045111,0.243152,0.235653,0.423568,0.586707,1.229074,1.934896,4.144498,0.258096,0.289971,0.305673,0.355135,0.451316,0.57747,0.870862,1.377683,2.378624,4.291949,8.218002,16.161428,0.160243,0.169491,0.182034,0.162106,0.253008,0.368714,0.647762,1.146309,2.222292,4.29577,8.678509,17.625676,0.062175,0.096936,0.154421,0.266065,0.496103,0.959664,1.894292,3.810345,7.749373,15.945798,33.069486,69.107328,pop
-0.373535,0.256728,-0.014687,0.462973,-0.435604,1.119381,-0.790323,3.47714,-2.939768,13.992096,-10.190663,62.552049,0.407382,0.513729,0.635777,0.860261,1.409274,2.408409,4.610644,9.184874,19.144054,41.048111,90.92047,204.882798,0.343305,0.470532,0.535099,0.605966,1.06304,1.869263,3.811194,6.860118,15.39731,30.188908,71.158783,147.254408,0.152704,0.200344,0.417249,0.775878,1.564147,3.250124,7.148941,15.942271,36.309821,84.129935,197.748078,470.447716,pop
0.289531,0.152152,0.276896,0.475638,0.561949,1.252352,2.580046,5.786628,12.272032,29.220784,68.265426,170.409209,0.412532,0.608088,0.804855,1.229978,2.195792,4.267624,9.029423,20.195592,47.58614,116.024869,292.386373,755.457158,0.213795,0.297142,0.348518,0.542394,1.058066,2.066004,4.533597,10.376613,25.229898,62.955616,163.700492,435.367958,0.121518,0.260988,0.51731,1.079324,2.430282,5.77899,14.425256,37.502046,100.463169,275.709548,770.471694,2183.601928,pop
0.177809,0.253044,0.453525,0.565157,0.941988,2.161263,4.582125,10.350888,24.629781,60.281961,150.824686,385.150345,0.444815,0.583258,0.820305,1.440011,2.771401,5.74349,12.808978,29.982553,72.654982,181.062711,461.59644,1198.567235,0.252649,0.294819,0.42915,0.83248,1.730421,3.828377,9.167005,22.608278,57.113387,147.419577,386.779043,1028.996969,0.133345,0.314209,0.683101,1.532063,3.592077,8.751413,21.966511,56.398195,147.62352,392.702932,1059.270185,2891.606084,pop
0.543359,0.533564,0.944793,1.896924,4.018557,10.398269,28.711921,82.516747,246.202943,757.870891,2392.176809,7709.840737,0.533124,1.084078,1.968258,4.2759,10.620144,28.300429,80.085768,237.406126,729.251419,2304.686832,7453.722367,24565.541392,0.234913,0.416602,0.87734,2.117608,5.772611,16.801682,50.855084,158.881276,508.839167,1661.521267,5512.577275,18534.790493,0.166723,0.520077,1.39632,3.982566,11.945467,37.182852,119.255074,390.97892,1304.00325,4409.876237,15083.948262,52086.61429,pop
0.265329,0.460021,0.427896,0.816418,1.293433,3.004463,7.43861,20.543363,58.668762,174.886425,532.968286,1656.612396,0.340038,0.451837,0.755586,1.419414,3.243497,8.11331,22.149163,63.599118,189.532573,579.334275,1806.436018,5721.978193,0.285684,0.323537,0.534406,1.082742,2.715257,7.31111,20.972085,62.263468,189.992917,591.508782,1872.238755,6004.689963,0.120264,0.355757,0.956457,2.56208,7.116839,20.60642,61.463711,188.122585,587.893066,1869.412581,6031.518816,19701.674323,pop
0.142699,-0.200725,-0.098291,0.165743,-0.055971,0.006856,0.171509,0.371121,0.212427,0.497133,1.334949,2.822357,0.273835,0.319746,0.318663,0.382494,0.441864,0.597097,0.786123,1.278602,2.201242,4.058856,7.97379,16.365175,0.170222,0.139523,0.270962,0.173709,0.211878,0.224968,0.335409,0.589598,1.210027,2.542088,5.407015,11.668477,0.085025,0.102756,0.153601,0.20135,0.407596,0.80937,1.671832,3.489498,7.377968,15.70041,33.657257,72.670568,pop
-1.216127,2.491559,-5.112807,10.829642,-23.889478,55.558555,-134.475312,336.798832,-868.049651,2292.899631,-6187.262046,17015.198495,0.424249,0.934258,2.377276,6.228631,16.574299,45.064245,125.357496,355.334738,1024.21141,2996.181388,8881.637519,26642.916697,0.224291,0.431067,1.055411,2.637451,6.756125,17.979011,49.08356,136.851371,388.967128,1125.078066,3307.690441,9874.149452,0.084333,0.15952,0.451561,1.422033,4.646624,15.134573,49.294193,160.68435,524.50432,1716.799283,5638.104402,18585.087422,reggae
