@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_lsp

@attribute Mean_Acc1000_Mean_Mem40_LSP_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18_f17 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1_f18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_2_f19 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3_f20 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_4_f21 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5_f22 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_8_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_9_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_10_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_11_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_12_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_13_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_14_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_15_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_18_f35 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_1_f36 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2_f37 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_3_f38 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4_f39 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5_f40 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6_f41 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7_f42 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8_f43 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_9_f44 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_10_f45 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_11_f46 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_12_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_13_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_14_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_16_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_17_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_18_f53 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1_f54 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2_f55 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3_f56 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4_f57 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5_f58 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_6_f59 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7_f60 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_8_f61 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9_f62 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_10_f63 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_11_f64 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_12_f65 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13_f66 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_14_f67 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15_f68 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_16_f69 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_17_f70 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18_f71 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
0.169776,0.267528,0.467438,0.621064,0.817478,0.976894,1.128391,1.271947,1.431341,1.596387,1.77246,1.930547,2.093728,2.260851,2.426698,2.586526,2.745691,2.903924,0.027427,0.037544,0.052226,0.055438,0.063601,0.058797,0.06272,0.073799,0.081673,0.083379,0.080662,0.079709,0.083178,0.081159,0.08281,0.080219,0.075429,0.074307,0.032774,0.037884,0.067828,0.092839,0.106555,0.120949,0.137399,0.149767,0.166896,0.186509,0.207071,0.225696,0.244691,0.261896,0.279771,0.295912,0.313349,0.329858,0.014114,0.017504,0.028868,0.035016,0.055166,0.070268,0.080744,0.093066,0.105679,0.118935,0.133835,0.145922,0.158503,0.174045,0.18794,0.203243,0.217594,0.233009,pop
0.153979,0.323259,0.507228,0.642266,0.830171,0.970403,1.122825,1.27414,1.446208,1.603376,1.788365,1.978891,2.145408,2.303604,2.487602,2.627566,2.778516,2.920766,0.057694,0.068031,0.075408,0.086791,0.084395,0.08781,0.087871,0.096604,0.101309,0.099776,0.094147,0.093043,0.086012,0.088569,0.085649,0.07941,0.080598,0.075444,0.030748,0.049829,0.0744,0.084405,0.102438,0.114564,0.133178,0.152233,0.16876,0.18381,0.206043,0.226051,0.244841,0.263893,0.284647,0.29958,0.317198,0.332354,0.019538,0.028351,0.035258,0.048628,0.063345,0.073541,0.08577,0.096004,0.111898,0.121586,0.136793,0.154709,0.169325,0.180865,0.195991,0.208598,0.21997,0.233763,pop
0.195055,0.351438,0.503928,0.624905,0.777452,0.929878,1.083687,1.235314,1.374431,1.534781,1.711456,1.904348,2.077055,2.247224,2.420805,2.592328,2.733678,2.900922,0.080338,0.074453,0.068037,0.068783,0.072528,0.078881,0.087596,0.086393,0.099728,0.103005,0.105515,0.093939,0.090082,0.086065,0.086436,0.084213,0.078041,0.077745,0.036555,0.045138,0.061859,0.075909,0.093,0.107852,0.124811,0.139728,0.157778,0.175645,0.198778,0.225056,0.246051,0.263844,0.284352,0.298868,0.313079,0.330192,0.014406,0.024481,0.035044,0.044614,0.05958,0.072896,0.084634,0.09462,0.104386,0.116328,0.129231,0.143765,0.155614,0.168795,0.181879,0.201207,0.21579,0.231476,pop
0.20772,0.327553,0.525389,0.67668,0.866377,1.008367,1.166615,1.300304,1.451426,1.61587,1.795291,1.961082,2.137675,2.284644,2.424848,2.583837,2.744779,2.918479,0.031534,0.037021,0.053373,0.056403,0.052603,0.057577,0.060111,0.068989,0.077188,0.071306,0.076989,0.06856,0.065863,0.063948,0.069971,0.07162,0.073054,0.0816,0.030354,0.041069,0.067616,0.086816,0.102126,0.118358,0.136776,0.150004,0.170528,0.187502,0.204816,0.22516,0.244344,0.259761,0.275349,0.294008,0.312029,0.330878,0.010584,0.020259,0.035455,0.045364,0.061953,0.074215,0.086077,0.097661,0.10752,0.122485,0.138929,0.151437,0.167678,0.182208,0.193446,0.205949,0.219651,0.233721,pop
0.161498,0.323277,0.513949,0.669193,0.832023,0.995135,1.164406,1.317773,1.480096,1.645836,1.812427,1.990824,2.160773,2.308413,2.450983,2.601026,2.75443,2.906157,0.03824,0.054142,0.067277,0.077116,0.072438,0.081177,0.077342,0.077246,0.079334,0.073629,0.085557,0.093723,0.085872,0.074391,0.072764,0.074673,0.075465,0.075965,0.028884,0.045217,0.062672,0.081538,0.097604,0.116715,0.135978,0.154169,0.17055,0.189192,0.20964,0.229896,0.247796,0.265327,0.280048,0.298365,0.314438,0.329071,0.0115,0.018054,0.036742,0.048304,0.058673,0.071331,0.085764,0.096377,0.111202,0.125919,0.136862,0.150679,0.16695,0.178735,0.192938,0.203483,0.218209,0.234646,pop
0.18297,0.337519,0.526516,0.671095,0.858318,1.003663,1.165184,1.290752,1.444393,1.608918,1.797177,1.967153,2.134402,2.297501,2.45192,2.613564,2.779113,2.923529,0.051299,0.062534,0.073968,0.077928,0.074944,0.072819,0.07952,0.084784,0.111103,0.110001,0.094031,0.079162,0.075248,0.073062,0.074159,0.076167,0.074776,0.071539,0.032537,0.053464,0.074457,0.084288,0.107383,0.118511,0.136529,0.150343,0.167079,0.184792,0.205777,0.22684,0.246602,0.264998,0.281082,0.300103,0.31735,0.332759,0.013862,0.023251,0.032738,0.043018,0.055767,0.069974,0.083801,0.09299,0.10449,0.120475,0.134993,0.149463,0.163535,0.177393,0.191616,0.204159,0.220267,0.234228,pop
0.181135,0.329466,0.526875,0.688512,0.858731,1.007247,1.154669,1.295762,1.451241,1.610049,1.788934,1.960917,2.11373,2.271557,2.431075,2.597111,2.759688,2.911133,0.0491,0.057268,0.063838,0.065854,0.063559,0.065236,0.07063,0.073525,0.088125,0.090062,0.087334,0.085913,0.073426,0.077305,0.077246,0.086166,0.076778,0.070594,0.032793,0.049188,0.072779,0.087405,0.105916,0.121323,0.136124,0.150145,0.169861,0.18767,0.208345,0.226133,0.243647,0.262587,0.278784,0.293324,0.31388,0.332045,0.01496,0.020952,0.043275,0.048538,0.060214,0.071936,0.083706,0.095565,0.106247,0.120734,0.133806,0.148796,0.162161,0.173496,0.189461,0.207814,0.219932,0.232446,pop
0.162532,0.32446,0.513734,0.669802,0.832594,0.996261,1.165911,1.317989,1.47867,1.641677,1.810562,1.99006,2.161825,2.308027,2.452217,2.600776,2.753454,2.904626,0.038068,0.053101,0.06624,0.077182,0.071867,0.082107,0.077585,0.077119,0.078184,0.072954,0.086875,0.095487,0.08625,0.075081,0.072953,0.076904,0.07704,0.076667,0.028931,0.044744,0.062921,0.081685,0.097861,0.117124,0.136293,0.153801,0.170495,0.188653,0.209486,0.229868,0.247839,0.26525,0.280489,0.298322,0.314105,0.328298,0.01118,0.0185,0.036017,0.048,0.058912,0.071864,0.085884,0.097072,0.111423,0.126071,0.136795,0.15056,0.167293,0.178659,0.192671,0.203153,0.218148,0.2353,pop
0.183802,0.358398,0.523482,0.666028,0.85824,1.01079,1.166539,1.314262,1.484148,1.635553,1.805052,1.979003,2.145789,2.293822,2.44542,2.605305,2.760663,2.918503,0.067767,0.069474,0.057646,0.068447,0.064645,0.062631,0.064224,0.06385,0.067546,0.067776,0.07688,0.081262,0.080648,0.073436,0.074692,0.071753,0.072535,0.071544,0.033238,0.050756,0.068036,0.083328,0.102132,0.117982,0.13655,0.15143,0.170802,0.188441,0.208054,0.228077,0.246291,0.262674,0.278697,0.296735,0.314112,0.331967,0.01916,0.024225,0.038116,0.046603,0.058972,0.072778,0.084857,0.099277,0.112878,0.124479,0.137754,0.151165,0.16527,0.178829,0.19282,0.207187,0.22049,0.234129,pop
0.184665,0.349277,0.533234,0.659754,0.845928,1.012143,1.172816,1.316317,1.472558,1.632223,1.785793,1.947754,2.119276,2.281997,2.425689,2.580948,2.743055,2.90032,0.043181,0.048551,0.053779,0.056772,0.066199,0.059988,0.064316,0.070726,0.084274,0.081822,0.078079,0.083427,0.08285,0.074273,0.070777,0.074407,0.07676,0.071646,0.039371,0.045932,0.064477,0.080177,0.106191,0.120241,0.137613,0.152453,0.171239,0.189671,0.205849,0.221605,0.24151,0.26026,0.275488,0.292489,0.311538,0.330741,0.01034,0.023997,0.039995,0.04502,0.0567,0.072287,0.085193,0.097598,0.107624,0.121085,0.13535,0.1519,0.166474,0.180454,0.194059,0.207444,0.219518,0.231455,pop
0.167158,0.342222,0.50683,0.664213,0.847173,1.010087,1.17034,1.320726,1.495774,1.638973,1.783176,1.96052,2.133372,2.263359,2.408467,2.571687,2.740124,2.911511,0.039532,0.041796,0.046825,0.060323,0.05566,0.061741,0.055822,0.061675,0.071059,0.065775,0.061801,0.065032,0.065678,0.06192,0.072168,0.072206,0.077252,0.069639,0.025344,0.04645,0.061311,0.081655,0.104247,0.121921,0.138172,0.155068,0.174972,0.187755,0.206857,0.231858,0.248446,0.259493,0.279169,0.30043,0.313657,0.331845,0.01188,0.021318,0.035266,0.045385,0.056492,0.06835,0.084648,0.095789,0.108803,0.125655,0.135167,0.144269,0.161705,0.178178,0.184495,0.195003,0.215558,0.232935,pop
0.201163,0.319782,0.488021,0.616401,0.780166,0.925581,1.085363,1.24043,1.391195,1.544841,1.737122,1.940099,2.114494,2.275386,2.429302,2.597384,2.763924,2.918937,0.032427,0.03987,0.048586,0.055682,0.060772,0.066365,0.07703,0.07732,0.086059,0.08647,0.093831,0.092233,0.087461,0.082781,0.083078,0.082569,0.078616,0.075353,0.030922,0.041606,0.06084,0.078507,0.091435,0.107669,0.128215,0.146039,0.160997,0.181048,0.205073,0.227414,0.244424,0.261072,0.275377,0.294202,0.313734,0.332915,0.011374,0.02431,0.037761,0.042788,0.058752,0.070144,0.078928,0.09284,0.105667,0.115456,0.134323,0.150373,0.16602,0.1786,0.19394,0.208394,0.221812,0.232572,pop
0.135309,0.284478,0.487153,0.644838,0.853018,1.017112,1.15729,1.304999,1.474318,1.642726,1.825193,1.993229,2.159283,2.300299,2.464393,2.621207,2.785501,2.913652,0.035212,0.053719,0.07983,0.093454,0.081989,0.069251,0.075682,0.081077,0.084058,0.087767,0.087409,0.082724,0.079726,0.073932,0.08014,0.081787,0.082926,0.073323,0.024358,0.04235,0.067148,0.082194,0.101407,0.115107,0.133028,0.148557,0.167296,0.186706,0.210825,0.229358,0.247291,0.263472,0.282526,0.300832,0.319012,0.331839,0.009133,0.021727,0.042652,0.054154,0.064754,0.079558,0.087671,0.099979,0.113315,0.126668,0.138142,0.152436,0.16778,0.179763,0.191907,0.204024,0.218358,0.233035,pop
0.14733,0.308698,0.509244,0.66118,0.835259,0.999839,1.160164,1.317569,1.456765,1.609216,1.790656,1.977766,2.139754,2.299908,2.45342,2.608547,2.773917,2.919494,0.038127,0.058139,0.070336,0.075264,0.071208,0.076279,0.079213,0.075493,0.084532,0.092798,0.089793,0.077245,0.071574,0.071862,0.069543,0.076601,0.071526,0.072959,0.043945,0.042223,0.066768,0.087937,0.098928,0.117805,0.137603,0.152027,0.170975,0.190413,0.213062,0.229122,0.244371,0.262879,0.282654,0.299038,0.315378,0.33026,0.009304,0.023303,0.040192,0.046882,0.060582,0.07037,0.082562,0.099474,0.105045,0.11264,0.127598,0.150006,0.167663,0.180558,0.190653,0.204391,0.222168,0.236609,pop
0.124996,0.313279,0.503509,0.677463,0.883827,1.026196,1.178206,1.314471,1.506021,1.692708,1.863963,2.012381,2.180572,2.321238,2.47157,2.613105,2.761722,2.916418,0.060773,0.064545,0.074885,0.082332,0.074606,0.083153,0.091511,0.116652,0.115387,0.09686,0.076412,0.073211,0.072616,0.071934,0.07066,0.069129,0.070301,0.072806,0.036576,0.044951,0.063612,0.081768,0.104955,0.120068,0.136532,0.154236,0.178903,0.197503,0.21373,0.230548,0.247987,0.263836,0.279837,0.296674,0.314116,0.33131,0.015051,0.024511,0.035772,0.047868,0.063109,0.075032,0.086906,0.0931,0.109455,0.124695,0.143812,0.156296,0.172373,0.184537,0.19889,0.209836,0.221229,0.234387,pop
0.214776,0.3635,0.516631,0.67363,0.868567,1.010708,1.167612,1.319844,1.484997,1.64855,1.818031,1.968222,2.114893,2.26904,2.432764,2.587646,2.742873,2.902479,0.052416,0.048943,0.052429,0.070859,0.055542,0.063238,0.072253,0.077014,0.078172,0.074833,0.072457,0.070116,0.073262,0.076008,0.072171,0.072447,0.076216,0.080515,0.047683,0.048991,0.071583,0.093493,0.106334,0.122295,0.141248,0.156386,0.175103,0.192943,0.210018,0.226848,0.243378,0.261011,0.277793,0.29552,0.313122,0.330911,0.021591,0.027712,0.032967,0.046227,0.061595,0.071617,0.082587,0.095078,0.108069,0.123417,0.138685,0.151729,0.163271,0.175842,0.192011,0.204624,0.216991,0.230377,pop
0.154741,0.286926,0.463902,0.601295,0.814801,0.973739,1.1416,1.262082,1.435604,1.662522,1.847122,1.996393,2.16691,2.326775,2.468266,2.609055,2.749194,2.898343,0.03386,0.044812,0.050101,0.057126,0.060402,0.061924,0.061063,0.08211,0.090413,0.08173,0.078524,0.074579,0.07877,0.07339,0.071586,0.070921,0.072659,0.078401,0.024441,0.044918,0.060932,0.07513,0.094496,0.113107,0.130616,0.148675,0.172722,0.19348,0.213345,0.228518,0.247922,0.265473,0.280591,0.29686,0.312683,0.329569,0.011127,0.020743,0.033311,0.03957,0.060716,0.07183,0.086177,0.090192,0.100829,0.125724,0.142707,0.15586,0.169333,0.184178,0.196778,0.20809,0.220033,0.232051,pop
0.165604,0.2984,0.464206,0.590061,0.758223,0.895334,1.072091,1.222629,1.419065,1.550559,1.713421,1.83358,1.966821,2.080716,2.23531,2.343313,2.494022,2.594141,0.033622,0.050545,0.053779,0.071292,0.06556,0.07486,0.075897,0.086648,0.086297,0.077324,0.080212,0.072483,0.073659,0.076021,0.069964,0.069374,0.072901,0.082716,0.029791,0.03845,0.056092,0.075659,0.087349,0.103287,0.121958,0.142786,0.164863,0.17845,0.195762,0.212334,0.225565,0.23842,0.255447,0.268445,0.286417,0.296495,0.009862,0.018934,0.041764,0.046141,0.058922,0.070917,0.082289,0.087915,0.107836,0.118468,0.130172,0.139564,0.151161,0.160335,0.175181,0.183342,0.194497,0.202879,reggae
0.141257,0.284864,0.420831,0.551493,0.759115,0.904552,1.063571,1.205991,1.360798,1.523852,1.674107,1.815155,1.978233,2.097548,2.249248,2.347353,2.500045,2.586718,0.031713,0.042727,0.044719,0.07236,0.077828,0.063952,0.090439,0.070799,0.090453,0.078667,0.078651,0.074632,0.071704,0.067096,0.069154,0.063535,0.06357,0.073003,0.031105,0.044253,0.052706,0.077704,0.099202,0.106919,0.12457,0.138781,0.157631,0.174561,0.193793,0.207656,0.226185,0.239393,0.25672,0.267526,0.285298,0.295431,0.012295,0.021292,0.031535,0.03438,0.05033,0.066246,0.075117,0.089855,0.099705,0.115742,0.125138,0.139346,0.153269,0.164591,0.176929,0.186521,0.198918,0.204283,reggae
0.13253,0.255081,0.471247,0.6269,0.766755,0.914887,1.084976,1.214102,1.363292,1.52828,1.69645,1.824117,1.953721,2.07364,2.236288,2.356042,2.483665,2.601737,0.049768,0.075525,0.081803,0.075322,0.07328,0.078285,0.076652,0.075719,0.085683,0.085239,0.080798,0.073965,0.083505,0.088967,0.081165,0.073292,0.070971,0.090201,0.025945,0.032931,0.05827,0.078004,0.087721,0.105135,0.124871,0.14237,0.157673,0.176515,0.196352,0.210933,0.223693,0.236094,0.255627,0.268017,0.283183,0.298917,0.01479,0.022123,0.032313,0.038299,0.055234,0.064873,0.078207,0.085353,0.097513,0.111296,0.124914,0.137075,0.148553,0.159223,0.172925,0.186119,0.196761,0.200523,reggae
0.153134,0.330773,0.46648,0.581152,0.727797,0.890703,1.060585,1.182818,1.347582,1.512949,1.692688,1.824202,1.97895,2.112862,2.245433,2.333048,2.494033,2.616767,0.061761,0.053565,0.056619,0.056962,0.074511,0.086379,0.084899,0.091878,0.112215,0.109272,0.097459,0.090978,0.088488,0.076374,0.067422,0.069948,0.075267,0.085782,0.029293,0.048711,0.060191,0.075011,0.08834,0.107844,0.127715,0.142295,0.170153,0.18312,0.200157,0.212612,0.231224,0.24342,0.2579,0.265605,0.283897,0.297912,0.015322,0.018738,0.028077,0.034777,0.053312,0.062003,0.07407,0.081585,0.092846,0.108705,0.121515,0.133944,0.145968,0.161813,0.175066,0.185241,0.19796,0.206458,reggae
0.164183,0.308125,0.452731,0.58015,0.747598,0.899434,1.078726,1.195551,1.390064,1.545849,1.691964,1.806166,1.973128,2.100868,2.263308,2.359494,2.502897,2.594118,0.045782,0.050792,0.064473,0.066354,0.060291,0.079155,0.068996,0.078595,0.089496,0.083806,0.081719,0.084243,0.083299,0.075527,0.074316,0.066332,0.073043,0.075668,0.02609,0.041307,0.063538,0.074072,0.09496,0.11591,0.130059,0.138314,0.160983,0.176547,0.193465,0.205664,0.223994,0.238434,0.25677,0.266896,0.283824,0.293351,0.012469,0.019422,0.032564,0.038254,0.050246,0.058343,0.077392,0.088728,0.102736,0.118824,0.129761,0.139343,0.154054,0.165228,0.179458,0.190143,0.200381,0.209746,reggae
0.15762,0.291162,0.445866,0.57762,0.746153,0.898747,1.054718,1.167975,1.353483,1.507501,1.671298,1.790594,1.949418,2.080998,2.228394,2.335224,2.480285,2.594424,0.055105,0.059814,0.068291,0.066413,0.069485,0.087112,0.076567,0.080055,0.087263,0.079303,0.087311,0.083438,0.088403,0.082152,0.081988,0.081301,0.081374,0.091483,0.026359,0.036388,0.059328,0.069197,0.086439,0.102971,0.121898,0.134623,0.154786,0.171978,0.191932,0.205269,0.221943,0.236735,0.25329,0.265493,0.281567,0.295857,0.014681,0.021641,0.025963,0.038493,0.052209,0.06387,0.076416,0.084067,0.099547,0.113455,0.124257,0.135514,0.149256,0.161662,0.174659,0.183536,0.196139,0.202078,reggae
0.127229,0.262267,0.420727,0.547657,0.71555,0.844502,1.034587,1.170019,1.356417,1.499072,1.658404,1.792589,1.953761,2.089538,2.234299,2.348749,2.493115,2.625177,0.043393,0.05433,0.064652,0.072054,0.065679,0.081743,0.094859,0.078579,0.084318,0.071219,0.071896,0.067419,0.067528,0.06322,0.069149,0.067478,0.072219,0.095958,0.029272,0.051915,0.069297,0.077713,0.089872,0.109113,0.129175,0.137684,0.156894,0.17438,0.191363,0.207701,0.224375,0.239206,0.255715,0.269714,0.282922,0.301846,0.012872,0.019503,0.024976,0.034665,0.053919,0.056686,0.073343,0.085356,0.103685,0.116105,0.128388,0.136419,0.151213,0.163781,0.175863,0.184551,0.199805,0.203906,reggae
0.153838,0.280589,0.454129,0.562257,0.739967,0.87136,1.056142,1.196201,1.392329,1.554247,1.695011,1.817711,1.97187,2.071785,2.229156,2.337505,2.500689,2.612971,0.047139,0.052235,0.063011,0.063442,0.060637,0.065492,0.079174,0.084808,0.096298,0.085851,0.083895,0.097439,0.085623,0.079458,0.080899,0.073401,0.079558,0.088085,0.031258,0.037196,0.066395,0.071746,0.091073,0.106133,0.122618,0.136417,0.161815,0.179159,0.194419,0.209629,0.225685,0.237995,0.255044,0.267831,0.286055,0.298398,0.012848,0.021395,0.034174,0.038285,0.051276,0.059379,0.079352,0.091249,0.102993,0.11669,0.127813,0.134695,0.150384,0.159326,0.173201,0.182704,0.195633,0.204035,reggae
0.138373,0.279148,0.450584,0.577294,0.747003,0.88949,1.054196,1.184932,1.343051,1.479452,1.657469,1.772306,1.93967,2.096003,2.245653,2.356655,2.501292,2.615858,0.047684,0.055497,0.064132,0.066244,0.072944,0.078591,0.081779,0.086566,0.090581,0.104974,0.096872,0.084334,0.100716,0.074721,0.076842,0.074246,0.075663,0.099244,0.030905,0.044125,0.071909,0.083516,0.099455,0.1093,0.123642,0.138237,0.15396,0.17115,0.188647,0.200874,0.22101,0.238262,0.256539,0.268738,0.285284,0.299593,0.010582,0.020043,0.029631,0.03703,0.04971,0.059669,0.076215,0.086283,0.101375,0.112935,0.127507,0.137803,0.147761,0.165505,0.175385,0.186275,0.197766,0.203708,reggae
0.129133,0.261679,0.424264,0.538845,0.702854,0.855045,1.036634,1.181421,1.391183,1.563348,1.725777,1.842844,1.997166,2.127888,2.249957,2.332262,2.483907,2.623899,0.047473,0.058679,0.057948,0.071642,0.07778,0.082113,0.101439,0.108872,0.115964,0.098759,0.090451,0.09497,0.089841,0.08087,0.074858,0.075634,0.091752,0.088836,0.025286,0.035807,0.054339,0.065783,0.082238,0.100613,0.12099,0.137155,0.162871,0.181402,0.197084,0.209546,0.227496,0.241929,0.254794,0.263442,0.281211,0.295716,0.012222,0.017205,0.029172,0.037212,0.049421,0.059459,0.07131,0.080822,0.095688,0.112517,0.129553,0.139883,0.153829,0.166768,0.17889,0.18647,0.19588,0.210281,reggae
0.153118,0.300287,0.49053,0.589055,0.763152,0.932257,1.060586,1.179832,1.35621,1.487495,1.61741,1.752317,1.908136,2.028807,2.208456,2.331901,2.46108,2.584977,0.033834,0.06067,0.063267,0.056528,0.063626,0.065482,0.065253,0.070589,0.080894,0.073349,0.078557,0.080634,0.0739,0.075794,0.080592,0.07245,0.076772,0.09788,0.027631,0.049778,0.066596,0.069937,0.093555,0.114932,0.127297,0.137306,0.163409,0.174543,0.191157,0.20113,0.219921,0.229953,0.251768,0.265681,0.281142,0.294645,0.014472,0.028606,0.040516,0.04634,0.054429,0.065028,0.079079,0.089893,0.097063,0.112467,0.120721,0.134984,0.146649,0.16071,0.173475,0.184473,0.193609,0.203486,reggae
0.164394,0.297302,0.446802,0.600759,0.766603,0.896478,1.058088,1.214578,1.397889,1.537014,1.721689,1.854976,2.003481,2.115341,2.268521,2.358246,2.506349,2.601347,0.048325,0.049478,0.063297,0.065182,0.049716,0.060469,0.070937,0.080789,0.083804,0.083327,0.079421,0.074496,0.074393,0.073016,0.068233,0.066707,0.070519,0.077659,0.030175,0.041742,0.061497,0.074613,0.090994,0.105334,0.125246,0.144137,0.165545,0.179845,0.197336,0.211189,0.228928,0.241768,0.259315,0.268714,0.285716,0.295643,0.013464,0.021889,0.032457,0.043023,0.054744,0.065763,0.07528,0.086082,0.101407,0.112877,0.131331,0.14401,0.155296,0.164611,0.178258,0.187199,0.198737,0.206779,reggae
0.179672,0.331847,0.469538,0.604545,0.756953,0.911629,1.085369,1.218606,1.407417,1.540574,1.714553,1.850196,1.993763,2.111308,2.274633,2.368927,2.517805,2.608338,0.057841,0.046852,0.050707,0.052807,0.059712,0.079023,0.081565,0.091426,0.087962,0.095228,0.101664,0.085189,0.093216,0.092638,0.078646,0.074761,0.080288,0.078188,0.03463,0.048684,0.065225,0.077686,0.090602,0.11193,0.132995,0.150061,0.173954,0.183948,0.202006,0.215348,0.230416,0.241723,0.260754,0.270746,0.288155,0.296835,0.016964,0.017116,0.027901,0.037081,0.054819,0.062895,0.075206,0.079739,0.092509,0.108974,0.121885,0.136839,0.149148,0.161203,0.17598,0.185591,0.196676,0.206962,reggae
0.135952,0.274515,0.438144,0.554439,0.726497,0.869321,1.058931,1.202589,1.380402,1.519227,1.694244,1.819816,2.002782,2.12775,2.250638,2.355753,2.493068,2.605694,0.049141,0.06762,0.059848,0.076604,0.074366,0.090017,0.089367,0.099437,0.099721,0.096698,0.088643,0.083534,0.094084,0.082922,0.074851,0.075858,0.08351,0.092512,0.029922,0.043908,0.055201,0.070855,0.088569,0.108437,0.127838,0.143551,0.163456,0.178228,0.196585,0.208101,0.229104,0.243672,0.255696,0.266737,0.283526,0.295861,0.009916,0.016556,0.032212,0.039311,0.052554,0.060022,0.072831,0.084047,0.09807,0.108304,0.125949,0.139189,0.153018,0.16394,0.177969,0.187989,0.196744,0.205321,reggae
