@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_scf

@attribute Mean_Acc1000_Mean_Mem40_SCF_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_18_f17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_19_f18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20_f19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_21_f20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_22_f21 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_23_f22 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_24_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_2_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_4_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_5_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_6_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_7_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_10_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_11_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_12_f35 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13_f36 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14_f37 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_15_f38 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_16_f39 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_17_f40 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_18_f41 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_19_f42 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20_f43 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21_f44 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_22_f45 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_23_f46 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_24_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_3_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_4_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_6_f53 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_7_f54 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_8_f55 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9_f56 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_10_f57 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_11_f58 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_12_f59 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_13_f60 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_14_f61 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_15_f62 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16_f63 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_17_f64 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_18_f65 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_19_f66 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_20_f67 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21_f68 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_22_f69 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_23_f70 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_24_f71 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1_f72 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2_f73 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3_f74 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4_f75 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_5_f76 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_6_f77 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_7_f78 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8_f79 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9_f80 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_10_f81 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11_f82 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_12_f83 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_13_f84 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_14_f85 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_15_f86 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_16_f87 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_17_f88 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_18_f89 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_19_f90 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20_f91 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_21_f92 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_22_f93 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_23_f94 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_24_f95 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
1.609005,2.035324,2.237044,2.281047,2.607159,2.82165,3.69207,3.043535,4.362636,4.343366,4.454154,4.800418,4.726545,5.304631,6.548585,5.602275,5.654244,6.030541,7.071009,8.401558,11.458838,0.9805,0.9805,0.9805,0.257409,0.416315,0.490236,0.560698,0.577908,0.673525,0.915375,0.681588,1.206815,1.084967,1.356438,1.617406,1.598785,1.829233,2.562873,2.131039,2.261246,2.625464,3.118053,3.977766,5.414509,0.015642,0.015642,0.015642,0.211771,0.322613,0.386981,0.382221,0.444064,0.51728,0.65044,0.540722,1.046199,0.871889,0.988352,1.210339,1.340648,1.753479,2.350013,1.975596,1.655106,1.547798,2.073581,2.675871,4.133527,0.111612,0.111612,0.111612,0.104521,0.166428,0.145491,0.18545,0.182861,0.244436,0.26224,0.219692,0.265685,0.328156,0.345948,0.522189,0.554234,0.643164,0.929274,0.868868,0.873674,0.971721,1.353716,1.831021,2.292586,0.080111,0.080111,0.080111,blues
1.519398,1.762242,2.121507,2.067579,2.17036,2.443303,2.669385,2.675806,3.232562,3.463968,4.197246,4.156299,3.943751,4.638532,4.388898,4.443323,4.62161,4.821985,4.63075,5.436003,8.342414,0.9805,0.9805,0.9805,0.299092,0.362209,0.473728,0.500311,0.503899,0.659557,0.759174,0.715651,0.989647,1.177281,1.51547,1.405446,1.315028,1.817434,1.510304,1.557316,1.644192,1.781205,1.423242,1.828851,3.270701,0.015642,0.015642,0.015642,0.183626,0.213221,0.363882,0.309173,0.320593,0.331537,0.386499,0.337768,0.391258,0.516219,0.783503,0.734925,0.666088,0.884434,0.790608,0.758867,0.817691,0.858965,0.760969,1.01977,1.360268,0.111612,0.111612,0.111612,0.086205,0.130369,0.095108,0.141396,0.173825,0.155306,0.157782,0.178491,0.295668,0.325105,0.420479,0.342422,0.304415,0.554044,0.444144,0.422783,0.490165,0.562669,0.465586,0.657353,0.835262,0.080111,0.080111,0.080111,blues
1.647971,2.055283,1.975364,2.470612,2.302478,2.648142,3.491234,3.021309,3.661241,3.896699,4.716081,5.192356,5.678997,6.152405,6.937869,8.150132,9.174639,7.382638,7.745076,6.493107,8.465378,0.9805,0.9805,0.9805,0.252966,0.480971,0.443267,0.677446,0.598222,0.650576,0.924936,0.827883,1.04495,1.110587,1.441349,1.617596,1.957839,2.120934,2.74787,3.202876,4.240202,3.390166,3.562837,3.247496,3.45573,0.015642,0.015642,0.015642,0.250657,0.357458,0.341166,0.395133,0.382025,0.411375,0.645474,0.476781,0.668126,0.594018,0.810663,0.962544,1.264679,1.207782,1.494379,1.941671,1.997518,1.287586,2.76014,1.567338,1.711769,0.111612,0.111612,0.111612,0.100346,0.152948,0.148596,0.167913,0.165447,0.145889,0.282594,0.23501,0.282788,0.277305,0.336259,0.371504,0.460592,0.422512,0.820852,0.882107,0.945231,0.73701,1.3204,1.214732,1.119898,0.080111,0.080111,0.080111,blues
1.683659,1.979474,1.949522,2.335962,2.455753,2.730334,3.084658,2.943634,3.559064,3.607127,4.165346,4.402048,4.890084,5.633622,5.975097,7.122516,6.513378,4.502829,4.443221,4.44934,7.745394,0.9805,0.9805,0.9805,0.266368,0.488862,0.437396,0.6009,0.667708,0.676135,0.929071,0.820465,1.080727,1.063074,1.374897,1.456699,1.83721,1.996114,2.287746,3.091484,3.659124,1.685924,1.494566,1.308944,2.307636,0.015642,0.015642,0.015642,0.218974,0.262988,0.315574,0.344614,0.390175,0.36603,0.619247,0.441323,0.534195,0.625098,0.807214,0.988677,0.915004,1.179218,1.124899,1.652066,1.433211,0.812677,0.830086,0.66326,1.08751,0.111612,0.111612,0.111612,0.116332,0.123695,0.109441,0.151892,0.139408,0.147497,0.279702,0.177908,0.241265,0.288452,0.250763,0.450923,0.456968,0.428074,0.608659,0.759996,1.125728,0.611838,0.714668,0.544037,0.64593,0.080111,0.080111,0.080111,blues
1.717749,2.09308,2.298969,2.639792,2.662052,2.760319,3.167749,2.964697,3.69856,3.981738,4.428467,5.079872,5.432838,5.503342,6.145354,7.066891,6.477912,5.526169,6.032837,5.043186,7.81963,0.9805,0.9805,0.9805,0.249927,0.483711,0.475057,0.569923,0.609293,0.696737,0.876258,0.79242,1.037417,1.146333,1.384484,1.66184,1.981747,1.997291,2.39956,3.033199,3.190128,2.268705,2.618042,1.845567,2.61511,0.015642,0.015642,0.015642,0.222967,0.343411,0.394935,0.462308,0.396799,0.331525,0.747562,0.588439,0.749642,0.774643,0.845631,1.069494,1.327874,1.461027,1.739137,2.076868,2.179374,1.674494,2.644469,1.516817,1.300122,0.111612,0.111612,0.111612,0.123763,0.121846,0.133047,0.220357,0.165862,0.225769,0.295566,0.204311,0.200118,0.250942,0.304863,0.427741,0.529613,0.520544,0.774059,0.951997,1.179663,0.997959,1.740183,1.287804,0.929667,0.080111,0.080111,0.080111,blues
1.642629,2.038945,2.182643,2.491389,2.43428,2.803703,3.493491,3.119952,3.720326,4.090603,4.702962,5.16032,5.000426,5.800783,6.059792,7.106271,6.722775,5.712061,5.771089,5.101306,7.887249,0.9805,0.9805,0.9805,0.288189,0.496203,0.488664,0.650811,0.645451,0.693675,1.035991,0.868332,1.054868,1.274782,1.492258,1.748263,1.745003,2.156206,2.427738,2.675129,3.217522,2.719729,2.67208,2.037179,2.434511,0.015642,0.015642,0.015642,0.198593,0.301237,0.355742,0.372526,0.350846,0.435377,0.628164,0.545038,0.71607,0.743449,0.9154,0.923525,0.924434,1.314358,1.414944,2.179716,2.31155,1.320112,1.720528,1.321889,1.23595,0.111612,0.111612,0.111612,0.112377,0.1197,0.131931,0.160704,0.169386,0.183198,0.241276,0.19426,0.202585,0.236334,0.252133,0.341736,0.338312,0.404064,0.549917,0.905476,1.228062,1.023839,1.371071,1.104951,0.716302,0.080111,0.080111,0.080111,blues
1.651224,2.035831,2.033902,2.335884,2.373419,2.780623,3.712191,2.996767,3.480927,3.943781,4.491884,5.385704,5.20287,5.282325,6.069726,6.616997,6.666133,4.806279,4.818523,4.607754,7.889136,0.9805,0.9805,0.9805,0.290716,0.493091,0.488885,0.557167,0.642151,0.709394,1.128861,0.899872,1.055044,1.320324,1.426137,1.889631,1.875471,1.963493,2.311163,3.003739,3.592087,1.869611,1.707206,1.454363,2.212499,0.015642,0.015642,0.015642,0.203393,0.300195,0.279059,0.394942,0.345501,0.428662,0.664749,0.579086,0.718784,0.752625,0.998823,1.179013,1.091881,1.130219,1.49633,1.695193,1.984695,1.166306,1.043134,0.745981,1.00455,0.111612,0.111612,0.111612,0.090353,0.138847,0.110968,0.143233,0.159402,0.235154,0.228021,0.242657,0.292945,0.278743,0.289384,0.529287,0.455457,0.540658,0.592446,0.734975,1.384124,1.092885,0.838932,0.719179,0.539355,0.080111,0.080111,0.080111,blues
1.636111,2.114595,2.083945,2.453786,2.432485,2.938856,3.793913,3.028451,3.505233,4.24791,4.858576,5.278672,5.485457,6.009459,6.044741,8.213306,7.27025,6.130516,6.309746,6.069335,8.041363,0.9805,0.9805,0.9805,0.276723,0.480601,0.507288,0.579421,0.635634,0.73629,1.13169,0.84517,1.026925,1.35389,1.668963,1.690036,1.902686,2.148089,2.464037,3.348929,3.614605,2.935544,3.053973,2.924277,2.999358,0.015642,0.015642,0.015642,0.202062,0.331675,0.282074,0.329627,0.382862,0.47557,0.695157,0.434979,0.582285,0.738674,0.89653,0.865003,0.922852,1.027016,1.105174,1.720572,1.566661,1.31251,1.516853,1.481455,1.465763,0.111612,0.111612,0.111612,0.109859,0.135959,0.096634,0.184855,0.175297,0.214489,0.206783,0.257398,0.172271,0.28396,0.36763,0.417139,0.456494,0.460676,0.661671,0.706197,1.038283,1.183466,1.356411,1.242716,0.983674,0.080111,0.080111,0.080111,blues
1.62031,2.071219,2.088291,2.601257,2.624479,2.703204,3.112891,2.981971,3.621513,3.685851,4.193399,4.769431,5.259766,5.82512,6.161505,6.935378,6.431608,5.012038,5.064965,5.006816,7.916891,0.9805,0.9805,0.9805,0.274063,0.444853,0.456045,0.62921,0.618708,0.718291,0.769692,0.776776,1.015682,1.06112,1.250007,1.5948,1.833175,2.109586,2.639028,3.0088,3.212504,1.971786,1.907756,1.918746,2.34141,0.015642,0.015642,0.015642,0.223609,0.379052,0.327961,0.459923,0.537622,0.375382,0.670309,0.631198,0.845795,0.861507,1.066881,1.183891,1.423968,1.661271,2.035933,2.434652,2.711932,1.440787,1.668965,1.330319,1.237162,0.111612,0.111612,0.111612,0.113202,0.120998,0.116013,0.211027,0.161273,0.173191,0.17119,0.173063,0.217992,0.218188,0.289744,0.407963,0.490125,0.546536,0.748035,0.832801,1.480236,1.018062,1.130919,1.41227,0.706958,0.080111,0.080111,0.080111,blues
1.633924,2.067016,2.199209,2.435934,2.587684,2.721363,3.919157,3.049194,3.824814,4.032674,4.608751,5.173269,5.373057,5.481643,5.852281,6.815234,7.98662,6.110137,5.470472,5.427963,7.789163,0.9805,0.9805,0.9805,0.282485,0.524147,0.493073,0.593428,0.696063,0.697457,1.163408,0.881032,1.224933,1.233842,1.472313,1.703699,1.854,1.992648,2.19699,2.914365,3.801744,2.982984,2.324327,2.12997,2.800818,0.015642,0.015642,0.015642,0.226187,0.277507,0.271407,0.293859,0.40648,0.325982,0.681185,0.528826,0.692922,0.757396,0.947655,1.058863,1.048795,0.867635,1.085317,1.257988,1.64422,1.230452,1.305602,1.253578,1.196522,0.111612,0.111612,0.111612,0.082578,0.135353,0.138542,0.18889,0.150902,0.215739,0.188768,0.216894,0.302934,0.253064,0.361319,0.418816,0.574835,0.497128,0.648153,0.972671,0.841015,0.728407,1.029889,1.017593,0.985499,0.080111,0.080111,0.080111,blues
1.575268,1.924625,2.057794,2.376437,2.27726,2.708433,3.872904,2.966179,3.444285,3.581122,3.990571,4.704168,5.087809,4.921144,5.197307,6.157408,5.473795,4.375634,4.307559,4.365381,7.836437,0.9805,0.9805,0.9805,0.291484,0.457614,0.485235,0.640659,0.63681,0.610406,1.317669,0.882022,1.045248,1.1783,1.397356,1.679823,2.009582,1.908296,2.22642,2.767488,2.627595,1.528409,1.302772,1.21472,2.253883,0.015642,0.015642,0.015642,0.195236,0.255095,0.300549,0.40484,0.316586,0.355135,0.657781,0.445867,0.577929,0.61843,0.758054,0.975573,0.994365,0.992967,0.985011,1.126842,1.495444,0.756976,0.693939,0.572752,0.96737,0.111612,0.111612,0.111612,0.092789,0.103851,0.099796,0.156548,0.125359,0.158786,0.209512,0.185721,0.169715,0.227214,0.287893,0.365572,0.390817,0.423593,0.507853,0.6743,1.010914,0.635927,0.502792,0.337904,0.478352,0.080111,0.080111,0.080111,blues
1.564686,1.977831,1.920762,2.521745,2.39243,3.140215,3.276736,3.057346,3.613434,3.840026,4.875245,5.466255,5.348256,5.942751,6.607593,7.855927,7.826619,5.460957,5.833564,5.784596,8.316137,0.9805,0.9805,0.9805,0.295137,0.46351,0.426158,0.674951,0.621973,0.813025,0.834629,0.864353,1.073685,1.0969,1.470232,1.779018,1.829755,2.093081,2.420175,3.226038,4.024702,2.226693,2.289746,2.335539,2.861413,0.015642,0.015642,0.015642,0.218587,0.342824,0.320372,0.448475,0.37072,0.504674,0.584091,0.710047,0.837327,0.909885,1.039958,1.301287,1.428281,1.72096,1.846235,2.164706,3.135728,1.903647,2.578142,2.339048,1.930582,0.111612,0.111612,0.111612,0.086459,0.115416,0.105196,0.173482,0.158565,0.178033,0.15802,0.202817,0.246676,0.241885,0.290603,0.358308,0.505452,0.592554,0.602261,0.713436,1.248569,1.154701,1.548653,1.617409,1.468719,0.080111,0.080111,0.080111,blues
1.533469,2.047785,2.056862,2.449305,2.291333,3.087048,3.228752,3.027872,3.626562,3.93918,4.297024,5.276825,5.304364,5.928942,6.498555,7.804132,7.840779,5.958305,6.271434,6.026329,8.218599,0.9805,0.9805,0.9805,0.267342,0.490803,0.474301,0.684121,0.574167,0.837331,0.80378,0.894012,1.067,1.1664,1.324774,1.692152,1.891108,2.06413,2.42702,3.20081,3.742853,2.727827,2.684606,2.646245,3.154944,0.015642,0.015642,0.015642,0.215841,0.313398,0.330367,0.420889,0.38373,0.553397,0.490398,0.501965,0.598005,0.742018,0.793834,1.046012,1.153526,1.266218,1.701778,1.885206,3.037246,1.904783,2.952247,2.205558,1.999723,0.111612,0.111612,0.111612,0.088544,0.1474,0.170431,0.189991,0.21553,0.215798,0.266223,0.278131,0.26406,0.288951,0.347645,0.513353,0.473043,0.393524,0.659611,0.654102,1.170962,1.20979,1.721426,1.671768,1.804131,0.080111,0.080111,0.080111,blues
1.547781,1.873008,2.132532,2.390352,2.844418,3.033046,2.970021,3.018115,3.637815,4.166519,4.598528,5.622816,5.328574,5.543448,5.932202,6.968198,6.509631,6.524111,6.655701,5.259227,6.626058,0.9805,0.9805,0.9805,0.301095,0.430515,0.464109,0.520714,0.71009,0.864077,0.772535,0.7109,0.93081,1.282739,1.389164,1.870517,1.8445,1.927415,2.326561,2.816909,3.042789,2.539732,2.986901,1.792869,2.26942,0.015642,0.015642,0.015642,0.216013,0.267786,0.280486,0.357942,0.479195,0.463777,0.449011,0.430242,0.576316,0.621106,0.773168,1.003946,0.977448,1.097038,1.107528,1.88122,1.693001,1.22043,2.047918,1.026119,1.047424,0.111612,0.111612,0.111612,0.084662,0.165919,0.128495,0.166366,0.138333,0.250139,0.228158,0.200019,0.204872,0.207019,0.255315,0.362567,0.412597,0.40732,0.509777,0.855343,1.092671,0.74428,1.096695,0.743697,0.658271,0.080111,0.080111,0.080111,blues
1.637608,2.208794,2.418583,2.504765,2.828106,2.863501,3.626364,3.119994,3.73905,4.017925,4.673233,5.118424,5.203304,5.587401,6.1979,7.165064,7.208227,6.28909,7.165902,5.27951,6.26015,0.9805,0.9805,0.9805,0.280797,0.488708,0.482398,0.635787,0.719755,0.743316,1.048738,0.837372,1.085336,1.288955,1.548137,1.880027,1.867772,2.084504,2.400719,3.133934,3.480546,2.597937,3.503334,1.933357,2.357039,0.015642,0.015642,0.015642,0.252267,0.307835,0.324003,0.367076,0.462665,0.421089,0.740421,0.480803,0.573552,0.758558,0.92878,0.989709,0.944198,0.990095,1.357723,2.052987,2.043731,1.511472,3.219582,0.86879,0.923445,0.111612,0.111612,0.111612,0.08703,0.102419,0.14127,0.208123,0.145368,0.203979,0.217771,0.157243,0.197689,0.258716,0.27228,0.315493,0.277961,0.412411,0.421609,0.777111,0.916252,0.724209,1.754294,0.545441,0.493387,0.080111,0.080111,0.080111,blues
1.578722,2.016529,2.153418,2.400746,2.613107,2.780282,3.200483,2.981134,3.939923,3.898912,4.185372,4.606602,5.172327,5.400956,5.699486,6.460887,6.638107,6.815354,5.731364,5.147763,6.709364,0.9805,0.9805,0.9805,0.299652,0.437525,0.457684,0.598562,0.682869,0.663985,0.988467,0.794999,1.260369,1.139018,1.304407,1.551792,1.91305,1.922774,2.309437,2.926241,3.243096,3.099361,2.781179,1.678573,2.190818,0.015642,0.015642,0.015642,0.214958,0.272095,0.33141,0.400069,0.480029,0.417034,0.608952,0.411301,0.688337,0.667993,0.828731,0.864015,0.826838,0.883548,1.010498,1.693893,1.438232,1.448184,1.344273,0.723308,0.894433,0.111612,0.111612,0.111612,0.076502,0.120769,0.105664,0.172991,0.174507,0.159895,0.22851,0.178495,0.302581,0.249144,0.309062,0.312808,0.330372,0.37308,0.456021,0.840502,0.952291,0.943501,1.262817,0.537264,0.483014,0.080111,0.080111,0.080111,blues
1.671897,2.016542,2.247638,2.571776,2.678636,2.829572,3.552066,3.2896,4.005153,3.948098,4.44206,5.1346,5.570802,6.401986,6.648415,7.372863,7.942714,6.192954,7.340381,6.11017,6.868705,0.9805,0.9805,0.9805,0.279523,0.40899,0.447186,0.690117,0.658097,0.714618,1.012961,0.85725,1.142993,1.170378,1.350763,1.581624,1.902118,2.343905,2.516816,3.007347,3.850125,2.794857,3.576459,2.661767,2.246471,0.015642,0.015642,0.015642,0.237327,0.29455,0.358443,0.504277,0.531405,0.519171,0.777767,0.61602,0.853334,0.835873,0.82572,1.080483,1.509329,1.564604,1.649778,2.141707,3.033273,1.797904,2.848586,1.401305,0.888946,0.111612,0.111612,0.111612,0.094548,0.142347,0.145451,0.196133,0.148194,0.172501,0.219402,0.201665,0.304656,0.259047,0.264056,0.333293,0.388457,0.51538,0.542407,0.755042,1.405178,1.030255,1.886521,1.539932,0.419538,0.080111,0.080111,0.080111,blues
1.58071,1.898558,2.204013,2.28459,2.251365,2.795301,3.516566,3.090395,4.015814,4.106563,4.65369,5.126878,5.633397,6.270456,6.739613,8.182092,7.595453,6.774191,8.2497,5.982003,7.016588,0.9805,0.9805,0.9805,0.28683,0.382079,0.446236,0.557422,0.453416,0.713524,1.043129,0.763776,0.976157,1.197961,1.432965,1.692451,1.788905,2.165555,2.552107,3.305904,3.52038,3.012246,3.93233,2.389507,2.446691,0.015642,0.015642,0.015642,0.189389,0.309648,0.339355,0.43948,0.368058,0.424037,0.643769,0.504005,0.590795,0.735578,0.880717,0.905805,1.01473,1.262577,1.587998,2.082491,1.787991,1.895913,2.399996,1.260722,1.076207,0.111612,0.111612,0.111612,0.112089,0.113998,0.178105,0.197592,0.152836,0.199127,0.34034,0.24011,0.252695,0.260971,0.327016,0.461278,0.449615,0.557851,0.641556,0.684019,1.19925,1.147598,1.895067,1.114092,0.605694,0.080111,0.080111,0.080111,blues
1.656218,2.096872,2.355544,2.401621,2.767042,2.782137,3.725213,3.125805,3.729637,4.075299,4.779443,5.399254,5.229085,5.49335,6.334935,7.282608,7.354377,5.577443,5.479284,5.47031,6.687587,0.9805,0.9805,0.9805,0.283101,0.48305,0.476559,0.591189,0.742397,0.705049,1.096081,0.824366,1.002077,1.319897,1.575725,1.914885,1.899333,2.023313,2.470344,3.025933,3.631058,2.448338,2.522555,1.809803,2.405633,0.015642,0.015642,0.015642,0.234739,0.304697,0.294026,0.344649,0.41792,0.40918,0.665081,0.427028,0.619891,0.607688,0.889829,1.004895,0.88518,0.988598,1.578294,1.513763,1.83245,1.100169,1.26106,0.720617,0.94466,0.111612,0.111612,0.111612,0.109136,0.107723,0.145743,0.162954,0.18865,0.180409,0.261219,0.169959,0.177394,0.298011,0.347052,0.410464,0.375924,0.565163,0.681177,0.532139,1.154062,0.760137,1.043569,0.625767,0.607556,0.080111,0.080111,0.080111,blues
1.571845,2.211205,2.094126,2.559512,2.708865,3.026524,2.981558,3.060702,3.685309,4.119381,4.314192,4.634284,5.329231,5.753038,6.053351,6.31842,6.608187,6.994432,7.316756,8.369205,11.164369,0.9805,0.9805,0.9805,0.297824,0.468023,0.408132,0.54155,0.624618,0.835859,0.749362,0.775997,1.102737,1.326748,1.505437,1.575149,1.894669,2.001771,2.431866,2.560872,2.640626,2.847246,2.884098,3.474025,4.153899,0.015642,0.015642,0.015642,0.230408,0.392275,0.328236,0.364673,0.499518,0.508922,0.435235,0.481653,0.601654,0.704256,0.846001,0.882383,0.909117,0.971108,1.172479,1.266805,1.366729,1.263186,1.178738,1.620365,1.715472,0.111612,0.111612,0.111612,0.086158,0.128117,0.118758,0.155317,0.190183,0.199341,0.168493,0.19001,0.232093,0.292759,0.342474,0.300317,0.384674,0.403122,0.649588,0.609747,0.7094,0.74132,0.617569,0.903341,1.064176,0.080111,0.080111,0.080111,blues
1.584238,1.949813,2.118051,2.586253,2.627373,2.934821,3.240828,3.056955,4.066389,3.779822,4.160312,4.635166,5.27968,5.272605,6.793004,7.05621,7.337834,6.786181,7.546891,8.274549,11.431769,0.9805,0.9805,0.9805,0.265943,0.393583,0.470668,0.591371,0.598004,0.733429,0.866717,0.772008,1.246415,1.055096,1.273161,1.553602,1.854342,1.833245,2.617172,2.769886,3.026272,2.740583,3.261872,3.901882,4.506704,0.015642,0.015642,0.015642,0.19215,0.250564,0.294545,0.386607,0.393498,0.492036,0.443574,0.499679,0.651867,0.577146,0.765577,0.785454,0.930044,0.94137,1.124771,1.415109,1.334515,1.217546,2.265337,3.184499,1.90188,0.111612,0.111612,0.111612,0.101431,0.119589,0.13784,0.17648,0.211538,0.174968,0.245179,0.186804,0.335125,0.26302,0.412469,0.472483,0.508618,0.423073,0.588905,0.679058,0.721338,0.737029,1.374338,1.730609,1.242796,0.080111,0.080111,0.080111,blues
