@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_spfe

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f2 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f3 numeric
@attribute Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f4 numeric
@attribute Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f5 numeric
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f6 numeric
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f7 numeric
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f8 numeric
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f9 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f10 numeric
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f11 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
0.093429,0.215399,0.081186,0.027245,0.068399,0.02645,0.016428,0.039113,0.010186,0.009894,0.037147,0.004604,metal
0.131734,0.305999,0.079241,0.054516,0.109698,0.025365,0.025198,0.0488,0.009821,0.012212,0.034409,0.004118,metal
0.134738,0.367336,0.074395,0.058131,0.145606,0.024086,0.028028,0.07016,0.00996,0.014364,0.031995,0.004153,metal
0.087473,0.243463,0.081206,0.034409,0.110897,0.025973,0.019659,0.062306,0.010125,0.008016,0.02944,0.004281,metal
0.143015,0.351623,0.075993,0.050267,0.105089,0.025713,0.034846,0.080301,0.009711,0.023484,0.047874,0.003839,metal
0.120495,0.288554,0.074084,0.050366,0.104921,0.024732,0.02112,0.041325,0.009843,0.010307,0.02575,0.003538,metal
0.10098,0.279985,0.072235,0.063624,0.205088,0.025892,0.037816,0.101288,0.008967,0.029634,0.072688,0.004854,metal
0.050682,0.123516,0.080932,0.021526,0.100008,0.025965,0.009925,0.039872,0.01028,0.004213,0.029157,0.004766,metal
0.133767,0.368304,0.08083,0.045154,0.076669,0.025414,0.034621,0.059554,0.01052,0.008399,0.0321,0.003505,metal
0.112556,0.280663,0.07698,0.030057,0.040052,0.024441,0.021117,0.04806,0.009693,0.005998,0.031034,0.003786,metal
0.12814,0.301706,0.079752,0.036213,0.055019,0.02683,0.020394,0.037036,0.009807,0.009488,0.028042,0.004748,metal
0.15281,0.348338,0.079284,0.046417,0.076462,0.024657,0.028786,0.061984,0.010666,0.012237,0.028416,0.003735,metal
0.136487,0.314819,0.077425,0.042162,0.057158,0.025081,0.022136,0.043453,0.009389,0.009584,0.026381,0.004971,metal
0.111534,0.346638,0.080129,0.04304,0.099579,0.024974,0.02163,0.054594,0.01011,0.012079,0.024191,0.00446,metal
0.139429,0.29849,0.082459,0.044929,0.079725,0.028898,0.027011,0.04111,0.010581,0.011638,0.028473,0.004766,metal
0.108266,0.298148,0.079057,0.053711,0.125083,0.024007,0.026029,0.059764,0.010674,0.016191,0.022773,0.004156,metal
0.13949,0.271276,0.08585,0.038341,0.044586,0.03045,0.031788,0.043273,0.010961,0.01052,0.021527,0.0061,metal
0.106292,0.294574,0.078714,0.04947,0.119488,0.02452,0.02239,0.054906,0.009827,0.014366,0.029135,0.004195,metal
0.100823,0.286331,0.078157,0.045307,0.119948,0.025024,0.022102,0.058748,0.010574,0.012737,0.023265,0.00352,metal
0.141991,0.371627,0.080446,0.054062,0.129667,0.025555,0.037131,0.068794,0.01115,0.01454,0.038455,0.003064,metal
0.068442,0.154907,0.081676,0.027073,0.094514,0.027015,0.01618,0.049138,0.009485,0.011543,0.020189,0.005006,metal
0.081654,0.250508,0.082892,0.038628,0.112464,0.029188,0.023127,0.059958,0.011303,0.009189,0.029221,0.006971,metal
0.079731,0.220821,0.081733,0.03422,0.096363,0.024095,0.021689,0.063361,0.010363,0.009518,0.044185,0.00428,metal
0.086933,0.22422,0.083734,0.045527,0.117911,0.028132,0.028032,0.069094,0.010569,0.009265,0.025012,0.005855,metal
0.161507,0.385974,0.080718,0.053737,0.063166,0.025611,0.02908,0.051703,0.01012,0.008617,0.025969,0.004631,metal
0.083637,0.218964,0.079574,0.032095,0.084118,0.024375,0.018005,0.046454,0.008985,0.006224,0.023932,0.006103,metal
0.132829,0.318023,0.076902,0.042102,0.092549,0.023979,0.017793,0.043853,0.008832,0.01134,0.035875,0.005117,metal
0.106603,0.288322,0.082142,0.060713,0.159401,0.028215,0.023442,0.070561,0.01027,0.01621,0.034294,0.004502,metal
0.026079,0.053833,0.084848,0.012997,0.068363,0.032654,0.006189,0.021559,0.011043,0.004108,0.050046,0.004079,metal
0.081739,0.218452,0.080475,0.03853,0.114368,0.026926,0.023489,0.069499,0.010246,0.015877,0.032164,0.005819,metal
0.104703,0.266813,0.081313,0.040437,0.09317,0.025865,0.025009,0.058947,0.00978,0.010193,0.029477,0.004675,metal
0.05139,0.142838,0.084028,0.029764,0.107579,0.029876,0.016249,0.055786,0.01055,0.008657,0.019266,0.007449,metal
0.123615,0.291305,0.085818,0.060817,0.121598,0.028715,0.042698,0.065133,0.012629,0.037098,0.048081,0.005848,metal
0.11947,0.321956,0.078247,0.057698,0.13097,0.026212,0.025122,0.069835,0.009967,0.017695,0.035534,0.004358,metal
0.114425,0.294622,0.080752,0.047555,0.107702,0.024802,0.03187,0.065821,0.010488,0.01249,0.032256,0.004873,metal
0.087564,0.196348,0.081488,0.033111,0.089296,0.026866,0.02096,0.052544,0.010337,0.020079,0.045728,0.004445,metal
0.110543,0.279709,0.083957,0.069657,0.172579,0.029795,0.032966,0.07155,0.011061,0.022324,0.089943,0.00524,metal
0.058189,0.16752,0.076836,0.026179,0.104708,0.026044,0.016152,0.055089,0.009677,0.005697,0.018505,0.004426,metal
0.124635,0.296188,0.080723,0.04958,0.097014,0.027008,0.026143,0.048349,0.009947,0.01426,0.033606,0.004974,metal
0.097109,0.235345,0.079645,0.031478,0.058876,0.027382,0.024423,0.047544,0.01119,0.009571,0.030146,0.004548,metal
0.115412,0.261848,0.077548,0.034669,0.064165,0.026258,0.017758,0.043628,0.01058,0.008757,0.027933,0.003996,metal
0.138161,0.29732,0.08158,0.053565,0.103167,0.029208,0.033125,0.068186,0.010725,0.028742,0.059727,0.008213,metal
0.120033,0.304162,0.078977,0.04488,0.102704,0.025574,0.023557,0.054298,0.010437,0.009282,0.027116,0.004627,metal
0.098111,0.237765,0.081618,0.04811,0.097799,0.029901,0.040589,0.060822,0.01093,0.028102,0.048645,0.006564,metal
0.109214,0.310121,0.079486,0.033409,0.083116,0.026399,0.021954,0.05365,0.011339,0.00785,0.02209,0.004316,metal
0.126521,0.342289,0.079313,0.041304,0.081172,0.026743,0.029096,0.058715,0.010142,0.012542,0.025287,0.004199,metal
0.126336,0.345904,0.078957,0.033623,0.06611,0.025914,0.022457,0.050725,0.009577,0.010106,0.022318,0.004855,metal
0.140111,0.374533,0.080703,0.03916,0.063496,0.026126,0.019682,0.046812,0.009509,0.009277,0.028407,0.004779,metal
0.123789,0.363322,0.080481,0.036289,0.07427,0.026516,0.020694,0.049893,0.011057,0.006212,0.020159,0.004264,metal
0.174903,0.426737,0.080991,0.056565,0.092963,0.027547,0.038996,0.072134,0.010847,0.012248,0.029642,0.005072,metal
0.121814,0.320821,0.084591,0.040527,0.092174,0.031478,0.036091,0.066417,0.011064,0.007278,0.028955,0.006405,metal
0.119219,0.321507,0.078848,0.039397,0.096208,0.026059,0.020149,0.054556,0.01041,0.008144,0.019322,0.004972,metal
0.14259,0.389556,0.079521,0.049864,0.100756,0.026883,0.021492,0.054866,0.010328,0.00903,0.018303,0.004353,metal
0.138931,0.374081,0.079499,0.042271,0.079239,0.02685,0.023457,0.053435,0.011024,0.010347,0.025012,0.004453,metal
0.123204,0.345523,0.080845,0.040318,0.082904,0.027908,0.02248,0.054467,0.011002,0.008241,0.017261,0.00443,metal
0.096848,0.281882,0.082814,0.042302,0.111415,0.030079,0.021648,0.058507,0.011272,0.008609,0.032127,0.004625,metal
0.100428,0.257422,0.079771,0.037668,0.098307,0.025715,0.017086,0.047904,0.010358,0.011383,0.032774,0.003918,metal
0.105547,0.261178,0.076934,0.033246,0.063731,0.025044,0.019168,0.046527,0.009392,0.012802,0.024902,0.004015,metal
0.103225,0.266326,0.080692,0.035809,0.077444,0.026492,0.022084,0.050966,0.010735,0.005903,0.018646,0.004623,metal
0.124635,0.296188,0.080681,0.04958,0.097014,0.026955,0.026143,0.048349,0.010102,0.01426,0.033606,0.004907,metal
0.097109,0.235345,0.079645,0.031478,0.058876,0.027382,0.024423,0.047544,0.01119,0.009571,0.030146,0.004548,metal
0.115412,0.261848,0.077548,0.034669,0.064165,0.026258,0.017758,0.043628,0.01058,0.008757,0.027933,0.003996,metal
0.138161,0.29732,0.08158,0.053565,0.103167,0.029208,0.033125,0.068186,0.010725,0.028742,0.059727,0.008213,metal
0.120033,0.304162,0.078977,0.04488,0.102704,0.025574,0.023557,0.054298,0.010437,0.009282,0.027116,0.004627,metal
0.098111,0.237765,0.081618,0.04811,0.097799,0.029901,0.040589,0.060822,0.01093,0.028102,0.048645,0.006564,metal
0.084152,0.216483,0.08257,0.038769,0.095608,0.027821,0.018644,0.043783,0.010402,0.007475,0.024829,0.00479,metal
0.092623,0.227013,0.081794,0.038939,0.105121,0.027076,0.024975,0.066136,0.010043,0.011131,0.035332,0.006736,metal
0.028606,0.079924,0.081973,0.01432,0.119532,0.026518,0.010473,0.033292,0.010718,0.005748,0.070405,0.004544,metal
0.106322,0.245097,0.082269,0.059711,0.149506,0.027405,0.040382,0.094698,0.01004,0.027498,0.054416,0.004568,metal
0.10768,0.299062,0.080762,0.058065,0.150404,0.026605,0.029327,0.065503,0.009888,0.02833,0.039016,0.005188,metal
0.075462,0.199735,0.080365,0.035637,0.101621,0.024575,0.014554,0.038982,0.009785,0.009625,0.019536,0.004378,metal
0.074723,0.210847,0.083593,0.038518,0.126543,0.028873,0.02093,0.071125,0.01139,0.012613,0.032825,0.004254,metal
0.083347,0.251179,0.082017,0.049619,0.163033,0.027141,0.026679,0.080886,0.008984,0.02061,0.03806,0.006688,metal
0.053763,0.142111,0.083132,0.02369,0.085317,0.030107,0.018766,0.062284,0.009839,0.009019,0.032215,0.006022,metal
0.121116,0.316655,0.080305,0.057876,0.144124,0.025249,0.028747,0.065969,0.01083,0.011138,0.042944,0.004635,metal
0.106855,0.301827,0.080297,0.039148,0.102548,0.025325,0.021706,0.05395,0.009359,0.012099,0.026517,0.005016,metal
0.082646,0.254248,0.086492,0.04907,0.171384,0.033682,0.020469,0.065694,0.011123,0.010547,0.031873,0.006918,metal
0.095865,0.263521,0.08179,0.043517,0.113865,0.026498,0.021605,0.051963,0.010296,0.017038,0.031889,0.004131,metal
0.095214,0.25925,0.085212,0.06216,0.1652,0.027814,0.02146,0.064374,0.010844,0.022913,0.04619,0.005679,metal
0.089248,0.215799,0.082792,0.025587,0.059281,0.026437,0.013072,0.030131,0.009322,0.008066,0.020985,0.006057,metal
0.095062,0.24361,0.081048,0.039558,0.090487,0.0252,0.01776,0.04217,0.010739,0.009257,0.015825,0.005122,metal
0.076819,0.221737,0.080302,0.031776,0.102257,0.027486,0.019415,0.054247,0.01157,0.012209,0.02271,0.00503,metal
0.100737,0.26009,0.084605,0.038751,0.104829,0.031225,0.02343,0.056938,0.011696,0.016879,0.041352,0.005632,metal
0.106713,0.275896,0.085607,0.039502,0.106662,0.025939,0.019743,0.047861,0.011128,0.013844,0.032887,0.004157,metal
0.111242,0.282005,0.081112,0.047674,0.112002,0.026965,0.023784,0.059714,0.010722,0.019157,0.043044,0.004242,metal
0.123826,0.381869,0.082821,0.049751,0.142109,0.026646,0.019736,0.065108,0.011014,0.011445,0.032896,0.004939,metal
0.052471,0.163343,0.088197,0.034597,0.176334,0.034504,0.023034,0.066123,0.012085,0.014109,0.051259,0.007548,metal
0.024024,0.048291,0.083708,0.011673,0.052663,0.032208,0.01062,0.036852,0.011626,0.006582,0.038901,0.00602,metal
0.050296,0.110194,0.08192,0.024016,0.075215,0.027007,0.027966,0.075145,0.01015,0.015963,0.0441,0.004546,metal
0.08553,0.194664,0.07982,0.035427,0.10156,0.025998,0.028474,0.071276,0.009993,0.015763,0.02779,0.004375,metal
0.061208,0.140289,0.08098,0.023295,0.073977,0.02658,0.015462,0.048307,0.010118,0.013753,0.033768,0.004343,metal
0.095087,0.262663,0.079683,0.046617,0.114884,0.024204,0.025371,0.06079,0.00964,0.010297,0.026293,0.00449,metal
0.123615,0.291305,0.085791,0.060817,0.121598,0.028651,0.042698,0.065133,0.012723,0.037098,0.048081,0.005764,metal
0.082545,0.241854,0.077978,0.040865,0.157357,0.027424,0.022602,0.072538,0.009532,0.01026,0.046387,0.005238,metal
0.085932,0.261125,0.079272,0.047223,0.157699,0.027716,0.024979,0.07983,0.009791,0.021073,0.059949,0.006379,metal
0.048633,0.142167,0.080778,0.02517,0.101924,0.028619,0.024657,0.084415,0.010438,0.015045,0.06248,0.005541,metal
0.093556,0.242154,0.080315,0.050659,0.140463,0.028342,0.026135,0.052569,0.013072,0.013649,0.058108,0.00538,metal
0.074637,0.236152,0.083336,0.049709,0.213502,0.031464,0.032479,0.064304,0.012546,0.021708,0.06174,0.007643,metal
0.093926,0.314525,0.083323,0.092417,0.3029,0.032287,0.051404,0.166829,0.009314,0.059741,0.085719,0.013957,pop
0.105321,0.367903,0.086649,0.107165,0.345821,0.030033,0.036279,0.092496,0.011639,0.046691,0.04446,0.005371,pop
0.076725,0.26501,0.083576,0.069394,0.289307,0.030882,0.020961,0.092558,0.010566,0.025316,0.079321,0.006697,pop
0.057994,0.145267,0.08391,0.03839,0.115129,0.029376,0.027094,0.060546,0.011959,0.032527,0.073993,0.005839,pop
0.082376,0.186387,0.076136,0.055124,0.155342,0.024597,0.028031,0.069476,0.009528,0.041494,0.086012,0.005391,pop
0.076329,0.147384,0.080898,0.035172,0.069168,0.02802,0.030317,0.071112,0.010271,0.02999,0.067117,0.006716,pop
0.034439,0.07177,0.078858,0.026132,0.090544,0.029604,0.01451,0.045751,0.00883,0.02294,0.072274,0.006186,pop
0.0675,0.133586,0.077179,0.033894,0.129459,0.02647,0.028121,0.056856,0.010982,0.028199,0.106672,0.005638,pop
0.08145,0.185902,0.077564,0.071608,0.188776,0.025316,0.05102,0.099288,0.009523,0.069577,0.119595,0.00508,pop
0.118256,0.30776,0.081513,0.070783,0.188459,0.028716,0.03427,0.082924,0.010734,0.033826,0.055721,0.006748,pop
0.039964,0.094709,0.081254,0.034693,0.117061,0.032827,0.016326,0.050106,0.009848,0.018179,0.062907,0.010189,pop
0.069819,0.115832,0.074227,0.029675,0.066072,0.024809,0.031059,0.062486,0.010641,0.039972,0.073145,0.006042,pop
0.084128,0.192581,0.079129,0.044765,0.127836,0.025628,0.032561,0.073867,0.009577,0.025583,0.064901,0.005971,pop
0.028084,0.077348,0.083046,0.031108,0.162143,0.032708,0.014641,0.042559,0.0103,0.024095,0.081364,0.007383,pop
0.061928,0.138315,0.08094,0.02938,0.087019,0.028462,0.018052,0.043625,0.010505,0.012618,0.054084,0.006091,pop
0.098053,0.231035,0.085259,0.080983,0.214483,0.035072,0.041666,0.078611,0.010807,0.063513,0.07171,0.006566,pop
0.116622,0.321353,0.081282,0.076142,0.233822,0.032057,0.052091,0.144352,0.012076,0.020418,0.073773,0.010109,pop
0.071663,0.183682,0.073993,0.034023,0.138066,0.024326,0.023919,0.08502,0.009508,0.015008,0.062505,0.004056,pop
0.080751,0.22854,0.084997,0.075919,0.261769,0.034349,0.029955,0.069176,0.010107,0.054715,0.066614,0.005819,pop
0.1247,0.257406,0.084248,0.100958,0.210697,0.030051,0.059443,0.111883,0.01064,0.074327,0.078017,0.006008,pop
0.134123,0.325592,0.086585,0.084835,0.21851,0.033199,0.035338,0.080523,0.01075,0.047237,0.068584,0.006629,pop
0.14245,0.382954,0.082087,0.090834,0.219676,0.036207,0.051629,0.134578,0.010827,0.039603,0.0655,0.011179,pop
0.098001,0.232359,0.08621,0.081974,0.215259,0.035199,0.039602,0.082445,0.010984,0.059787,0.070726,0.007657,pop
0.135902,0.345903,0.090995,0.121431,0.310591,0.041023,0.040019,0.088094,0.013391,0.038302,0.034076,0.009311,pop
0.102748,0.266588,0.085802,0.082963,0.247307,0.034136,0.042507,0.10145,0.009551,0.056129,0.085782,0.010664,pop
0.076372,0.161404,0.086309,0.080875,0.217943,0.039341,0.038293,0.084539,0.012035,0.056964,0.083523,0.009508,pop
0.072376,0.144751,0.083474,0.054098,0.154698,0.032781,0.025604,0.055311,0.010995,0.043594,0.083103,0.008202,pop
0.063926,0.152738,0.091383,0.050293,0.170009,0.036753,0.019645,0.053574,0.010913,0.021397,0.067004,0.008021,pop
0.079126,0.199936,0.087048,0.056804,0.197893,0.036047,0.018359,0.065851,0.011958,0.020412,0.059697,0.007379,pop
0.067883,0.174974,0.083118,0.049951,0.191878,0.034351,0.01773,0.069036,0.011301,0.017523,0.063168,0.006186,pop
0.108229,0.243964,0.079183,0.058401,0.170289,0.028711,0.029766,0.081712,0.010729,0.025815,0.062121,0.006753,pop
0.11071,0.249645,0.080817,0.060108,0.172601,0.027933,0.030513,0.082653,0.010366,0.025802,0.059114,0.006579,pop
0.194119,0.47411,0.087864,0.161253,0.318463,0.03489,0.070554,0.143517,0.011106,0.059505,0.06348,0.009403,pop
0.096743,0.224216,0.079791,0.050597,0.133196,0.031998,0.026458,0.058934,0.011228,0.031637,0.053505,0.013003,pop
0.092129,0.204097,0.082937,0.077092,0.214191,0.032617,0.03728,0.085766,0.011294,0.058311,0.086833,0.007204,pop
0.119713,0.285164,0.081354,0.06478,0.198227,0.027934,0.034912,0.083427,0.010447,0.032666,0.069212,0.005751,pop
0.08025,0.184533,0.085133,0.087729,0.225511,0.033028,0.041603,0.079428,0.012606,0.063735,0.09728,0.007527,pop
0.120405,0.274663,0.087936,0.061917,0.159593,0.029576,0.030721,0.069053,0.012511,0.03463,0.055272,0.006603,pop
0.106667,0.26003,0.083809,0.075529,0.204712,0.033279,0.038374,0.091954,0.010663,0.037059,0.063427,0.009349,pop
0.129115,0.332714,0.081788,0.105359,0.295398,0.028922,0.059963,0.135868,0.01115,0.052872,0.067616,0.005771,pop
0.066265,0.136081,0.080483,0.024391,0.048552,0.025008,0.023791,0.05402,0.010299,0.008143,0.028752,0.005128,pop
0.053087,0.090974,0.081908,0.033613,0.082489,0.026905,0.021423,0.036893,0.010883,0.033617,0.064714,0.005359,pop
0.110919,0.255318,0.085075,0.081678,0.205996,0.030878,0.035374,0.075917,0.010646,0.042309,0.061039,0.006353,pop
0.059198,0.24026,0.087073,0.062439,0.276984,0.031378,0.023062,0.088706,0.012472,0.032299,0.09112,0.004841,pop
0.099723,0.263603,0.087968,0.074322,0.22981,0.035886,0.028912,0.071847,0.011405,0.022917,0.06303,0.007095,pop
0.077822,0.196104,0.088953,0.063797,0.217321,0.038754,0.041313,0.100334,0.014538,0.032125,0.073779,0.012863,pop
0.078565,0.193649,0.092378,0.066277,0.224659,0.04107,0.042496,0.097212,0.016492,0.033087,0.065497,0.014233,pop
0.076658,0.204065,0.080427,0.056134,0.220372,0.027954,0.030441,0.084107,0.010362,0.029971,0.072757,0.005336,pop
0.14634,0.403659,0.084497,0.086085,0.244295,0.028508,0.061657,0.166859,0.010404,0.046517,0.067205,0.005432,pop
0.056258,0.129708,0.086663,0.037747,0.151783,0.033899,0.046793,0.085171,0.01158,0.041448,0.095705,0.010145,pop
0.084656,0.228029,0.087475,0.091918,0.255211,0.032728,0.03778,0.093784,0.011082,0.045962,0.089423,0.006586,pop
0.168306,0.459347,0.080906,0.106454,0.265412,0.025564,0.071475,0.180694,0.010709,0.043315,0.061735,0.004573,pop
0.124777,0.443513,0.094268,0.129128,0.350645,0.035182,0.035318,0.090364,0.011799,0.036104,0.046849,0.006924,pop
0.097547,0.163566,0.087447,0.07012,0.136399,0.028288,0.045969,0.082226,0.012211,0.066306,0.104126,0.006417,pop
0.104495,0.316932,0.093935,0.100823,0.318233,0.039964,0.042635,0.100622,0.014085,0.041143,0.065534,0.012019,pop
0.134636,0.349847,0.094446,0.134046,0.323502,0.039058,0.073571,0.132923,0.013419,0.070399,0.056924,0.01014,pop
0.113691,0.444876,0.097958,0.123663,0.369199,0.038377,0.069243,0.105174,0.011938,0.066466,0.057126,0.007993,pop
0.123729,0.442756,0.093782,0.128717,0.354472,0.036709,0.034962,0.089869,0.012635,0.03579,0.043952,0.007225,pop
0.122361,0.25223,0.093978,0.119836,0.247519,0.037613,0.050799,0.084233,0.013066,0.057947,0.066395,0.008693,pop
0.11468,0.448552,0.093971,0.122714,0.367973,0.039704,0.068846,0.106541,0.012338,0.064001,0.056663,0.008976,pop
0.104495,0.316932,0.09393,0.100823,0.318233,0.039954,0.042635,0.100622,0.014104,0.041143,0.065534,0.012022,pop
0.077088,0.286414,0.090221,0.088083,0.319237,0.035193,0.030829,0.086197,0.012121,0.057795,0.054976,0.008637,pop
0.070334,0.162463,0.083372,0.039617,0.157154,0.023148,0.015944,0.0467,0.01035,0.011903,0.049163,0.004816,pop
0.05259,0.092722,0.079906,0.021533,0.052707,0.026223,0.013787,0.024199,0.009844,0.007917,0.030649,0.004764,pop
0.178027,0.360824,0.086517,0.11295,0.18831,0.028792,0.069854,0.120916,0.012728,0.059531,0.05182,0.00597,pop
0.075238,0.22044,0.08016,0.044685,0.166362,0.028605,0.025549,0.128724,0.010495,0.0184,0.113395,0.00614,pop
0.056937,0.130368,0.088873,0.050227,0.17141,0.032252,0.019657,0.059363,0.011516,0.025457,0.080002,0.007429,pop
0.143711,0.38444,0.082794,0.114385,0.285064,0.028847,0.051889,0.109511,0.011551,0.048482,0.053532,0.005726,pop
0.121419,0.279378,0.090209,0.107509,0.235045,0.034002,0.051599,0.097954,0.012196,0.058518,0.06332,0.007465,pop
0.062746,0.154814,0.081309,0.047566,0.142196,0.029488,0.014527,0.038813,0.010507,0.013278,0.042312,0.00504,pop
0.093145,0.328195,0.08576,0.062672,0.27748,0.036682,0.051764,0.13044,0.010144,0.031513,0.098791,0.011976,pop
0.143711,0.38444,0.08275,0.114385,0.285064,0.028792,0.051889,0.109511,0.011705,0.048482,0.053532,0.005704,pop
0.102771,0.217577,0.080321,0.042235,0.106878,0.028097,0.036413,0.074384,0.010125,0.021366,0.04498,0.007171,pop
0.123037,0.367269,0.085323,0.092271,0.279134,0.030217,0.052504,0.10044,0.010816,0.0405,0.060356,0.005104,pop
0.102158,0.25082,0.083118,0.113301,0.292948,0.030685,0.048223,0.0894,0.010684,0.073009,0.071824,0.007678,pop
0.112799,0.29083,0.086225,0.090651,0.226114,0.03188,0.052099,0.102411,0.010899,0.05675,0.073976,0.005861,pop
0.094371,0.286773,0.08431,0.090172,0.273667,0.030195,0.037554,0.122838,0.010386,0.045394,0.07458,0.006941,pop
0.179684,0.424699,0.093839,0.153479,0.308956,0.04331,0.056147,0.10323,0.012243,0.051411,0.040677,0.009893,pop
0.110773,0.307474,0.090088,0.090137,0.26528,0.037382,0.040674,0.078292,0.011517,0.041012,0.065424,0.007586,pop
0.047189,0.096302,0.079544,0.044694,0.111017,0.029037,0.031203,0.079679,0.00951,0.057012,0.114035,0.007419,pop
0.078527,0.213475,0.081826,0.060241,0.227234,0.030098,0.032194,0.09031,0.010097,0.031097,0.076739,0.007115,pop
0.053297,0.097328,0.084128,0.031056,0.093113,0.033772,0.013565,0.034888,0.011202,0.016858,0.051334,0.007616,pop
0.055963,0.150025,0.086975,0.046331,0.181032,0.035318,0.036805,0.127307,0.01217,0.023503,0.074622,0.008812,pop
0.051874,0.108564,0.08386,0.027285,0.09757,0.03099,0.017673,0.056522,0.009738,0.019979,0.074547,0.006836,pop
0.117825,0.36319,0.093499,0.126436,0.344466,0.040322,0.051871,0.124705,0.0122,0.052372,0.058619,0.009289,pop
0.100832,0.237717,0.091601,0.087947,0.224297,0.03789,0.021474,0.055574,0.011693,0.02068,0.059078,0.00793,pop
0.137862,0.350847,0.082284,0.087832,0.210073,0.02835,0.036362,0.08716,0.009869,0.02948,0.046197,0.004493,pop
0.105359,0.238821,0.08418,0.093763,0.237634,0.02741,0.039897,0.082009,0.010629,0.052937,0.064384,0.005117,pop
0.138783,0.329404,0.094914,0.117441,0.272137,0.042882,0.054138,0.10668,0.014428,0.051444,0.060738,0.01492,pop
0.12096,0.308545,0.087055,0.101302,0.251626,0.035988,0.039995,0.09257,0.011739,0.037181,0.053778,0.010119,pop
0.107381,0.24375,0.083116,0.094196,0.237738,0.03037,0.040889,0.084231,0.010607,0.053569,0.063978,0.007181,pop
0.125296,0.323076,0.084205,0.102792,0.267002,0.031771,0.043935,0.095536,0.010581,0.052517,0.054029,0.007654,pop
0.108969,0.306753,0.086743,0.07923,0.2382,0.029744,0.031267,0.086581,0.011,0.035247,0.061476,0.005429,pop
0.082539,0.217859,0.081175,0.059994,0.207513,0.027875,0.019228,0.063073,0.01013,0.025121,0.055765,0.004621,pop
0.091093,0.202041,0.079574,0.054571,0.134098,0.030596,0.031283,0.072727,0.010158,0.036323,0.070701,0.00664,pop
0.071072,0.169127,0.083478,0.065815,0.217241,0.033746,0.027535,0.064004,0.0115,0.03522,0.056644,0.006745,pop
0.068622,0.165457,0.085108,0.067747,0.22458,0.034697,0.022917,0.07064,0.011409,0.032546,0.071845,0.0056,pop
0.098293,0.509868,0.088677,0.122575,0.391726,0.037563,0.057902,0.149671,0.01149,0.061794,0.047646,0.008089,pop
0.146419,0.372871,0.086945,0.093178,0.23044,0.032736,0.039576,0.117585,0.012032,0.045973,0.063023,0.006693,pop
0.059556,0.142245,0.081409,0.038958,0.154116,0.031256,0.026337,0.080542,0.010001,0.0198,0.075768,0.007098,pop
0.064705,0.143681,0.087893,0.03871,0.113189,0.033058,0.013085,0.033483,0.009983,0.016421,0.039822,0.008905,reggae
0.043899,0.08988,0.086355,0.025008,0.076002,0.032956,0.015996,0.040037,0.011175,0.014328,0.048533,0.005775,reggae
0.049996,0.113444,0.099762,0.039912,0.126974,0.042634,0.012272,0.030431,0.013559,0.008301,0.041065,0.008964,reggae
0.062304,0.155315,0.087985,0.056446,0.179962,0.037786,0.027015,0.056956,0.0121,0.023736,0.072736,0.005922,reggae
0.062512,0.156399,0.08994,0.047362,0.168193,0.037219,0.019871,0.046182,0.01186,0.018684,0.058103,0.010328,reggae
0.054076,0.137543,0.095743,0.039477,0.15493,0.038163,0.016767,0.046179,0.013385,0.012273,0.073884,0.00851,reggae
0.043624,0.10232,0.090457,0.034767,0.11583,0.037806,0.023336,0.060717,0.013444,0.026288,0.093554,0.010214,reggae
0.056601,0.141175,0.090252,0.047148,0.165232,0.033364,0.016316,0.038133,0.012506,0.019446,0.07391,0.007112,reggae
0.04581,0.107611,0.095435,0.034402,0.127879,0.039654,0.019639,0.04502,0.012692,0.013076,0.058776,0.009151,reggae
