@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_sfm

@attribute Mean_Acc1000_Mean_Mem40_SFM_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_18_f17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_19_f18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20_f19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21_f20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_22_f21 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_23_f22 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_24_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_1_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_3_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_4_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_5_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_6_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_7_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_9_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_12_f35 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_13_f36 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_14_f37 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_15_f38 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_16_f39 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_17_f40 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18_f41 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_19_f42 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_20_f43 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_21_f44 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_22_f45 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_23_f46 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_24_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_3_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_6_f53 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_7_f54 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8_f55 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_9_f56 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_10_f57 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_11_f58 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_12_f59 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_13_f60 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_14_f61 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_15_f62 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_16_f63 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_17_f64 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_18_f65 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_19_f66 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_20_f67 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_21_f68 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_22_f69 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_23_f70 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_24_f71 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_1_f72 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2_f73 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3_f74 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4_f75 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5_f76 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_6_f77 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_7_f78 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_8_f79 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9_f80 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_10_f81 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11_f82 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_12_f83 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_13_f84 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_14_f85 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_15_f86 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_16_f87 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_17_f88 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_18_f89 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19_f90 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20_f91 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_21_f92 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_22_f93 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_23_f94 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_24_f95 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
0.668959,0.518433,0.476392,0.487558,0.388342,0.388653,0.312763,0.342363,0.293898,0.28411,0.35521,0.392036,0.414508,0.389321,0.362811,0.439328,0.440679,0.44312,0.415507,0.364867,0.283822,0.9805,0.9805,0.9805,0.208023,0.223802,0.244984,0.217425,0.205408,0.184758,0.184447,0.195228,0.186994,0.185787,0.178832,0.169267,0.15869,0.160297,0.163763,0.141819,0.143524,0.138544,0.136007,0.146447,0.201236,0.015642,0.015642,0.015642,0.11379,0.168119,0.171701,0.196448,0.164476,0.167631,0.128487,0.14696,0.147234,0.130141,0.126608,0.137472,0.154353,0.14939,0.150945,0.135846,0.114297,0.110936,0.120632,0.117996,0.086229,0.111612,0.111612,0.111612,0.057918,0.055464,0.05676,0.048929,0.054571,0.051016,0.039785,0.036258,0.044212,0.040697,0.038055,0.033698,0.035418,0.04118,0.048567,0.046622,0.036331,0.036827,0.041892,0.04441,0.059399,0.080111,0.080111,0.080111,blues
0.728427,0.643775,0.550961,0.599397,0.528026,0.556182,0.537025,0.535331,0.485711,0.475475,0.442745,0.453769,0.492023,0.465654,0.49277,0.506758,0.512909,0.515473,0.527358,0.487919,0.316834,0.9805,0.9805,0.9805,0.235304,0.201459,0.239116,0.210024,0.228005,0.205511,0.194597,0.186205,0.180673,0.180405,0.169533,0.166219,0.153272,0.153689,0.1331,0.123259,0.113078,0.110648,0.095376,0.104611,0.203514,0.015642,0.015642,0.015642,0.108574,0.100321,0.133771,0.117326,0.11251,0.10027,0.086911,0.087595,0.085148,0.083418,0.08127,0.072457,0.076374,0.074082,0.085152,0.079291,0.0693,0.073316,0.071309,0.078282,0.084677,0.111612,0.111612,0.111612,0.043119,0.039948,0.038279,0.038519,0.038248,0.034184,0.033049,0.031093,0.033858,0.028542,0.028023,0.031787,0.029265,0.02859,0.033858,0.037166,0.034498,0.034704,0.036163,0.030214,0.038497,0.080111,0.080111,0.080111,blues
0.607692,0.554893,0.532861,0.503379,0.516222,0.469468,0.316235,0.413991,0.398655,0.348588,0.303038,0.29587,0.29659,0.270572,0.267862,0.245841,0.264795,0.353463,0.40014,0.476393,0.332643,0.9805,0.9805,0.9805,0.228142,0.23994,0.23877,0.230856,0.226256,0.203425,0.181384,0.198237,0.176442,0.173222,0.173334,0.15291,0.148397,0.153096,0.15255,0.151195,0.156387,0.152024,0.140107,0.120517,0.152767,0.015642,0.015642,0.015642,0.137618,0.168639,0.152732,0.111675,0.148656,0.140311,0.13533,0.144043,0.144525,0.102537,0.109457,0.120543,0.102995,0.094193,0.097841,0.104991,0.079131,0.090287,0.122221,0.084796,0.094478,0.111612,0.111612,0.111612,0.05447,0.050949,0.027465,0.033747,0.033669,0.032578,0.041881,0.040168,0.039914,0.030706,0.040702,0.033234,0.032773,0.029917,0.037498,0.042884,0.033523,0.028405,0.035163,0.028179,0.03324,0.080111,0.080111,0.080111,blues
0.567069,0.600378,0.587505,0.536219,0.478135,0.411195,0.415602,0.450347,0.399862,0.413368,0.401028,0.394124,0.38609,0.335285,0.34265,0.317105,0.440084,0.537877,0.549804,0.552618,0.238232,0.9805,0.9805,0.9805,0.247788,0.245942,0.234463,0.216137,0.242173,0.226516,0.222523,0.209879,0.201793,0.191496,0.18487,0.170482,0.170867,0.160519,0.167309,0.174057,0.163566,0.107344,0.094071,0.080501,0.1,0.015642,0.015642,0.015642,0.126946,0.121764,0.135533,0.1108,0.132637,0.104459,0.113196,0.104095,0.094128,0.095496,0.104248,0.107114,0.083265,0.09303,0.077915,0.095758,0.083622,0.070796,0.070526,0.06673,0.053531,0.111612,0.111612,0.111612,0.033076,0.040942,0.037869,0.026985,0.031869,0.031972,0.042303,0.03654,0.02573,0.033517,0.031704,0.033741,0.028961,0.029151,0.030757,0.02858,0.02611,0.03876,0.039767,0.033538,0.039273,0.080111,0.080111,0.080111,blues
0.527513,0.528533,0.412817,0.390275,0.333947,0.403164,0.398404,0.432641,0.381217,0.35962,0.344448,0.315727,0.32986,0.357976,0.355491,0.337496,0.416743,0.465039,0.483146,0.534604,0.298535,0.9805,0.9805,0.9805,0.243767,0.255874,0.246277,0.208945,0.21445,0.214602,0.196513,0.203973,0.186468,0.182407,0.170218,0.168508,0.173022,0.1575,0.157216,0.158083,0.156972,0.133288,0.126028,0.092127,0.140823,0.015642,0.015642,0.015642,0.13121,0.152208,0.170886,0.135123,0.161892,0.129988,0.17519,0.152968,0.150184,0.151899,0.147422,0.131962,0.131089,0.128362,0.137688,0.143517,0.133663,0.129227,0.12828,0.081006,0.060552,0.111612,0.111612,0.111612,0.049333,0.040021,0.055888,0.05774,0.050759,0.035979,0.041825,0.04372,0.039949,0.040762,0.037351,0.03861,0.04,0.037086,0.040047,0.040644,0.041463,0.046283,0.057936,0.041925,0.040289,0.080111,0.080111,0.080111,blues
0.614353,0.52766,0.464854,0.477879,0.452311,0.389305,0.331843,0.396369,0.359406,0.336477,0.315664,0.309573,0.366858,0.339921,0.358528,0.30348,0.396216,0.463464,0.486573,0.527704,0.249911,0.9805,0.9805,0.9805,0.243417,0.253871,0.250829,0.230582,0.242128,0.212777,0.211113,0.212678,0.192803,0.187835,0.188899,0.170083,0.165841,0.162255,0.163064,0.14561,0.164866,0.141632,0.128392,0.098288,0.113736,0.015642,0.015642,0.015642,0.118075,0.119246,0.144809,0.094839,0.12941,0.130965,0.128488,0.136646,0.125942,0.111107,0.103168,0.085852,0.095113,0.101639,0.114143,0.116372,0.117556,0.088706,0.086026,0.076341,0.050715,0.111612,0.111612,0.111612,0.035843,0.036157,0.045932,0.031403,0.037369,0.042449,0.040565,0.038666,0.039957,0.031338,0.030738,0.024851,0.032153,0.032959,0.036491,0.033998,0.039057,0.039246,0.044538,0.043682,0.028271,0.080111,0.080111,0.080111,blues
0.596302,0.552606,0.554481,0.49739,0.519365,0.39501,0.315688,0.446053,0.420126,0.382431,0.34709,0.29929,0.360679,0.36669,0.339485,0.349091,0.419449,0.513831,0.524964,0.543101,0.220212,0.9805,0.9805,0.9805,0.276634,0.249471,0.250261,0.222356,0.22464,0.202179,0.209685,0.214457,0.198853,0.190509,0.179722,0.168257,0.164471,0.158941,0.162052,0.1812,0.162302,0.112772,0.101724,0.087827,0.088784,0.015642,0.015642,0.015642,0.094753,0.12273,0.109756,0.136811,0.122386,0.096352,0.113547,0.149393,0.134054,0.139155,0.134071,0.103112,0.101976,0.100945,0.102813,0.112211,0.116201,0.085726,0.077262,0.068036,0.035057,0.111612,0.111612,0.111612,0.027909,0.039794,0.030866,0.037261,0.03405,0.036396,0.045052,0.038746,0.034499,0.038148,0.038816,0.031183,0.025289,0.023189,0.026701,0.035633,0.046204,0.038458,0.038532,0.03785,0.023251,0.080111,0.080111,0.080111,blues
0.620707,0.489835,0.535224,0.444849,0.454055,0.360108,0.309337,0.428526,0.399307,0.316122,0.305097,0.26319,0.287006,0.282612,0.32623,0.237772,0.357764,0.42909,0.448274,0.478806,0.347703,0.9805,0.9805,0.9805,0.248889,0.24264,0.263915,0.223749,0.229206,0.201573,0.21003,0.207519,0.199901,0.200109,0.189297,0.171742,0.185783,0.165837,0.17808,0.167206,0.167025,0.155569,0.139704,0.12306,0.180503,0.015642,0.015642,0.015642,0.129123,0.123472,0.092559,0.10683,0.118965,0.094888,0.084658,0.112978,0.10537,0.08725,0.088437,0.080012,0.085556,0.082048,0.089021,0.075169,0.088615,0.083071,0.089206,0.083523,0.079846,0.111612,0.111612,0.111612,0.04464,0.040403,0.031943,0.043146,0.036614,0.03477,0.031317,0.025403,0.032199,0.034157,0.035088,0.029342,0.029284,0.02754,0.029397,0.027716,0.028293,0.030861,0.039675,0.043736,0.022256,0.080111,0.080111,0.080111,blues
0.627756,0.507803,0.48327,0.39937,0.403648,0.481017,0.40901,0.4466,0.397345,0.412247,0.383381,0.360314,0.372899,0.350417,0.374406,0.355819,0.446079,0.511714,0.527028,0.533517,0.197894,0.9805,0.9805,0.9805,0.236459,0.230475,0.243659,0.220065,0.229962,0.21914,0.203167,0.199975,0.19372,0.18373,0.173313,0.165814,0.163404,0.167008,0.170322,0.171486,0.146335,0.11721,0.100868,0.092418,0.067934,0.015642,0.015642,0.015642,0.161239,0.167172,0.136391,0.162917,0.163643,0.130315,0.156269,0.159423,0.153626,0.147246,0.141421,0.142074,0.131838,0.144516,0.147013,0.149791,0.131224,0.096734,0.091836,0.076986,0.031443,0.111612,0.111612,0.111612,0.036054,0.054612,0.055557,0.054647,0.047435,0.041261,0.045106,0.041435,0.042189,0.041015,0.042436,0.041464,0.041191,0.050515,0.046116,0.046368,0.04652,0.044664,0.042362,0.043673,0.019479,0.080111,0.080111,0.080111,blues
0.609626,0.524917,0.473579,0.470524,0.435976,0.386057,0.308413,0.443601,0.376655,0.358668,0.336796,0.303482,0.331407,0.343112,0.360846,0.340443,0.314988,0.457559,0.490131,0.513627,0.315258,0.9805,0.9805,0.9805,0.267599,0.256623,0.246196,0.226745,0.228683,0.172938,0.192959,0.201643,0.187222,0.182773,0.169172,0.153695,0.150391,0.144551,0.144891,0.157116,0.168287,0.134525,0.111397,0.096756,0.148522,0.015642,0.015642,0.015642,0.124389,0.127299,0.100597,0.087928,0.106322,0.076332,0.11364,0.153481,0.106004,0.122823,0.113544,0.117313,0.099465,0.094572,0.099076,0.083877,0.078946,0.083059,0.091345,0.080633,0.062327,0.111612,0.111612,0.111612,0.040461,0.043742,0.034265,0.030969,0.024935,0.02921,0.038557,0.03732,0.031542,0.035859,0.029469,0.029689,0.024776,0.024618,0.029471,0.023907,0.028603,0.027376,0.030495,0.033702,0.025777,0.080111,0.080111,0.080111,blues
0.684379,0.587235,0.554647,0.510044,0.54122,0.391333,0.332408,0.471028,0.437863,0.448517,0.440354,0.369486,0.386886,0.42667,0.429145,0.397347,0.475142,0.543748,0.553245,0.559955,0.210699,0.9805,0.9805,0.9805,0.235292,0.238458,0.246205,0.238902,0.224011,0.216738,0.231405,0.213298,0.19944,0.195192,0.187337,0.168233,0.176956,0.159611,0.157085,0.164851,0.148701,0.102405,0.088344,0.075633,0.072489,0.015642,0.015642,0.015642,0.112079,0.088755,0.101922,0.121201,0.080705,0.077427,0.085695,0.080468,0.097549,0.094391,0.089829,0.088548,0.081375,0.080457,0.072935,0.069429,0.09037,0.069296,0.066603,0.065291,0.032022,0.111612,0.111612,0.111612,0.032845,0.039639,0.037604,0.040417,0.036606,0.028425,0.032079,0.028142,0.033731,0.033175,0.035168,0.027898,0.028608,0.02673,0.028272,0.030036,0.042471,0.036171,0.037969,0.035492,0.02027,0.080111,0.080111,0.080111,blues
0.674447,0.584011,0.546823,0.463649,0.484336,0.349568,0.343255,0.438987,0.404257,0.363783,0.288317,0.295224,0.348501,0.333521,0.315391,0.287763,0.369782,0.463926,0.470767,0.495429,0.289027,0.9805,0.9805,0.9805,0.247338,0.239322,0.237398,0.232399,0.220665,0.217788,0.197087,0.206564,0.193125,0.183998,0.176252,0.159317,0.16423,0.155718,0.157941,0.168194,0.16327,0.136588,0.125033,0.111629,0.134718,0.015642,0.015642,0.015642,0.140627,0.144258,0.152765,0.138134,0.098016,0.103039,0.14033,0.15709,0.14812,0.154795,0.121277,0.144503,0.1332,0.143577,0.127329,0.127589,0.154954,0.137127,0.139259,0.108705,0.0557,0.111612,0.111612,0.111612,0.054205,0.048993,0.045971,0.049629,0.046528,0.032729,0.04661,0.041058,0.038704,0.039272,0.038927,0.035352,0.041557,0.037985,0.03817,0.04311,0.040723,0.055686,0.058616,0.049895,0.024266,0.080111,0.080111,0.080111,blues
0.720832,0.533909,0.513901,0.484539,0.464581,0.346978,0.34149,0.451206,0.407342,0.37549,0.33879,0.295888,0.353121,0.31297,0.315501,0.265776,0.359961,0.455566,0.47011,0.49565,0.319265,0.9805,0.9805,0.9805,0.218803,0.243329,0.239133,0.230432,0.215212,0.203626,0.181032,0.191235,0.179416,0.179,0.167826,0.154034,0.162662,0.146777,0.147631,0.158012,0.150233,0.132293,0.120852,0.111649,0.159353,0.015642,0.015642,0.015642,0.135452,0.142779,0.158964,0.119528,0.110872,0.108375,0.151186,0.136545,0.130086,0.132194,0.114684,0.10497,0.121949,0.123921,0.125488,0.132922,0.150969,0.128817,0.137727,0.101013,0.064593,0.111612,0.111612,0.111612,0.060759,0.047056,0.050619,0.04154,0.033395,0.032825,0.039803,0.039476,0.037702,0.035339,0.029242,0.033055,0.033071,0.03043,0.030444,0.047095,0.036146,0.040782,0.047572,0.048065,0.03766,0.080111,0.080111,0.080111,blues
0.679848,0.572848,0.527717,0.467601,0.334416,0.373954,0.423143,0.364572,0.340417,0.328298,0.331658,0.270599,0.312385,0.316569,0.331369,0.328826,0.406953,0.381643,0.455699,0.51996,0.426756,0.9805,0.9805,0.9805,0.26099,0.229101,0.22505,0.201332,0.206804,0.217449,0.210983,0.206869,0.181734,0.170896,0.163257,0.168776,0.168216,0.168955,0.166473,0.154032,0.147887,0.123017,0.125052,0.08871,0.164553,0.015642,0.015642,0.015642,0.146502,0.128995,0.120279,0.13303,0.106385,0.106278,0.107637,0.101612,0.095612,0.096018,0.121285,0.093833,0.101347,0.100239,0.097278,0.126178,0.07941,0.062749,0.09796,0.069976,0.072059,0.111612,0.111612,0.111612,0.060634,0.046141,0.044279,0.04292,0.036368,0.039482,0.029641,0.034429,0.031907,0.036458,0.032819,0.038532,0.034803,0.036379,0.032412,0.036512,0.035373,0.028245,0.036581,0.036028,0.029068,0.080111,0.080111,0.080111,blues
0.580619,0.452542,0.359872,0.423158,0.339555,0.388154,0.336233,0.403085,0.346658,0.35169,0.307343,0.319625,0.319296,0.319358,0.327469,0.328812,0.371536,0.420828,0.438574,0.536284,0.485746,0.9805,0.9805,0.9805,0.267262,0.252111,0.257617,0.234822,0.24803,0.222064,0.200478,0.210818,0.194004,0.189405,0.189939,0.18678,0.181747,0.172925,0.16902,0.172863,0.168918,0.143596,0.141342,0.099014,0.195748,0.015642,0.015642,0.015642,0.17692,0.119478,0.105516,0.075291,0.110232,0.129953,0.145265,0.131389,0.11226,0.128478,0.110519,0.115295,0.093544,0.097853,0.102954,0.116415,0.091781,0.08609,0.118805,0.068157,0.088808,0.111612,0.111612,0.111612,0.059567,0.034371,0.040584,0.042777,0.034768,0.041792,0.039013,0.024981,0.028828,0.031169,0.040379,0.037162,0.036427,0.033501,0.027945,0.030682,0.027854,0.032822,0.041195,0.033649,0.030379,0.080111,0.080111,0.080111,blues
0.661082,0.589896,0.51502,0.52851,0.435561,0.391535,0.425679,0.434428,0.348173,0.357153,0.369039,0.353569,0.329584,0.323649,0.350479,0.35328,0.392515,0.401601,0.494873,0.524102,0.411841,0.9805,0.9805,0.9805,0.263803,0.226734,0.245182,0.212674,0.231689,0.213788,0.215074,0.199641,0.187296,0.186583,0.184566,0.190919,0.194556,0.186094,0.181704,0.180953,0.171317,0.138775,0.121719,0.086381,0.163959,0.015642,0.015642,0.015642,0.120657,0.117716,0.144867,0.142086,0.183683,0.113175,0.111174,0.089369,0.085531,0.093804,0.117588,0.104225,0.090998,0.084227,0.093145,0.100273,0.080173,0.078119,0.073666,0.06548,0.0763,0.111612,0.111612,0.111612,0.045279,0.048644,0.035866,0.040012,0.050609,0.034366,0.036149,0.033625,0.033571,0.036777,0.030008,0.026202,0.029824,0.027593,0.030562,0.030388,0.03154,0.027892,0.039588,0.031804,0.035705,0.080111,0.080111,0.080111,blues
0.550275,0.558794,0.449116,0.407994,0.400615,0.403964,0.339031,0.352842,0.311557,0.352062,0.311135,0.291143,0.309311,0.277058,0.29916,0.292809,0.359127,0.440166,0.436827,0.485338,0.40863,0.9805,0.9805,0.9805,0.274451,0.212135,0.244035,0.232054,0.230187,0.215416,0.21016,0.21202,0.192454,0.191731,0.189291,0.178669,0.186452,0.179567,0.172592,0.17554,0.175906,0.143499,0.138353,0.099828,0.174813,0.015642,0.015642,0.015642,0.158933,0.12701,0.152436,0.127906,0.157657,0.16326,0.14117,0.127815,0.109946,0.131813,0.113895,0.117232,0.134526,0.12287,0.126215,0.12716,0.128034,0.100238,0.102315,0.060928,0.069394,0.111612,0.111612,0.111612,0.0421,0.063199,0.043416,0.059007,0.039054,0.041721,0.049731,0.034664,0.033324,0.034248,0.033807,0.035011,0.045047,0.039206,0.036191,0.036111,0.042528,0.04415,0.042925,0.033061,0.031252,0.080111,0.080111,0.080111,blues
0.675447,0.581699,0.432474,0.49066,0.445993,0.390874,0.338543,0.387333,0.292879,0.342839,0.329449,0.301345,0.274024,0.27175,0.271702,0.254523,0.358549,0.403673,0.402753,0.492578,0.420771,0.9805,0.9805,0.9805,0.235234,0.196681,0.212479,0.20063,0.200678,0.193732,0.176901,0.181524,0.165232,0.161456,0.162472,0.160257,0.155037,0.159771,0.168775,0.170948,0.151645,0.131944,0.124079,0.095593,0.181232,0.015642,0.015642,0.015642,0.138814,0.164886,0.160237,0.149478,0.136331,0.123432,0.149357,0.126274,0.107417,0.12115,0.113695,0.109202,0.114093,0.112257,0.118795,0.114653,0.106786,0.100542,0.10222,0.066681,0.079205,0.111612,0.111612,0.111612,0.035191,0.04809,0.058831,0.037153,0.038346,0.042666,0.049443,0.040149,0.04149,0.034722,0.039575,0.042699,0.046172,0.04384,0.052175,0.044929,0.034089,0.028063,0.028514,0.029442,0.028703,0.080111,0.080111,0.080111,blues
0.563725,0.522493,0.401467,0.454715,0.371123,0.390208,0.318353,0.38702,0.328761,0.326107,0.294552,0.297841,0.324299,0.3137,0.323971,0.307393,0.377584,0.478175,0.509084,0.510851,0.442438,0.9805,0.9805,0.9805,0.268638,0.242866,0.243732,0.225981,0.23826,0.207247,0.200798,0.203392,0.190042,0.187692,0.179478,0.174897,0.173297,0.15682,0.157477,0.161533,0.162868,0.124566,0.108187,0.090547,0.203054,0.015642,0.015642,0.015642,0.172049,0.116194,0.098719,0.080833,0.117374,0.128861,0.133513,0.127765,0.113763,0.109383,0.112843,0.111303,0.100471,0.102592,0.108363,0.092806,0.089453,0.079321,0.082426,0.067425,0.08381,0.111612,0.111612,0.111612,0.051629,0.04332,0.044017,0.039024,0.046151,0.038745,0.036135,0.031914,0.034923,0.033778,0.037349,0.041676,0.034072,0.036526,0.029781,0.02715,0.030422,0.030671,0.030819,0.029279,0.024781,0.080111,0.080111,0.080111,blues
0.642986,0.460977,0.49553,0.363513,0.341436,0.368534,0.411873,0.400601,0.372028,0.367334,0.377747,0.371164,0.343889,0.337586,0.365604,0.369887,0.357512,0.367145,0.347006,0.325737,0.164857,0.9805,0.9805,0.9805,0.274989,0.246763,0.228551,0.217393,0.207441,0.217828,0.197197,0.202696,0.183916,0.182215,0.171235,0.157495,0.151063,0.150819,0.151877,0.144114,0.141097,0.125206,0.118911,0.123397,0.124871,0.015642,0.015642,0.015642,0.17043,0.17036,0.15784,0.127927,0.136775,0.121106,0.113169,0.106778,0.091386,0.09173,0.111367,0.083379,0.074561,0.073449,0.07148,0.070157,0.080949,0.067381,0.064681,0.068523,0.04174,0.111612,0.111612,0.111612,0.075411,0.053581,0.049479,0.058011,0.041799,0.035256,0.035949,0.029853,0.031994,0.032966,0.032919,0.023177,0.023253,0.022231,0.021471,0.026239,0.026136,0.02927,0.021814,0.022952,0.035963,0.080111,0.080111,0.080111,blues
0.689425,0.599099,0.488748,0.390011,0.404545,0.369239,0.359279,0.366588,0.334033,0.37687,0.363744,0.35656,0.337576,0.369051,0.301285,0.316829,0.327014,0.362113,0.360974,0.369403,0.16258,0.9805,0.9805,0.9805,0.224463,0.206804,0.248311,0.21171,0.212597,0.194809,0.187775,0.178576,0.1671,0.169252,0.16983,0.154753,0.149102,0.13699,0.142616,0.135177,0.139324,0.134258,0.130851,0.129552,0.137402,0.015642,0.015642,0.015642,0.114096,0.100112,0.128699,0.105311,0.117984,0.090852,0.090676,0.093029,0.088485,0.095071,0.08788,0.075434,0.069327,0.080607,0.058769,0.054484,0.057119,0.066168,0.069358,0.078709,0.079293,0.111612,0.111612,0.111612,0.044971,0.030784,0.031633,0.03495,0.036851,0.028367,0.030449,0.036468,0.02915,0.02863,0.032614,0.024377,0.018235,0.022079,0.021324,0.022222,0.018905,0.027615,0.029107,0.03057,0.052545,0.080111,0.080111,0.080111,blues
